coid,year_q,RET
1314,2020Q4,28.0221
1315,2020Q4,-0.6878
1316,2020Q4,-0.4047
1319,2020Q4,-2.2557
1321,2020Q4,-1.3736
1323,2020Q4,-0.1507
1324,2020Q4,2.9412
1325,2020Q4,-15.0234
1326,2020Q4,10.0
1336,2020Q4,17.2248
1337,2020Q4,4.0632
1338,2020Q4,4.0887
1339,2020Q4,-0.8187
1340,2020Q4,-5.2238
1341,2020Q4,-0.1706
1342,2020Q4,-3.3817
1402,2020Q4,5.6569
1409,2020Q4,13.5459
1410,2020Q4,1.9316
1413,2020Q4,4.6242
1414,2020Q4,-7.4194
1416,2020Q4,0.4218
1417,2020Q4,-3.4632
1418,2020Q4,1.5493
1419,2020Q4,0.4752
1423,2020Q4,2.5558
1432,2020Q4,-17.1511
1434,2020Q4,1.3051
1435,2020Q4,20.1033
1436,2020Q4,-5.8025
1437,2020Q4,0.8146
1438,2020Q4,-6.2993
1439,2020Q4,-0.3497
1440,2020Q4,0.3343
1441,2020Q4,-2.7208
1442,2020Q4,-3.7534
1443,2020Q4,18.0002
1444,2020Q4,7.7552
1445,2020Q4,6.3928
1446,2020Q4,3.752
1447,2020Q4,10.269
1449,2020Q4,-7.4767
1451,2020Q4,2.9762
1452,2020Q4,2.0772
1453,2020Q4,2.4053
1454,2020Q4,6.6826
1455,2020Q4,19.1487
1456,2020Q4,-8.4507
1457,2020Q4,9.2714
1459,2020Q4,6.2353
1460,2020Q4,3.1413
1463,2020Q4,11.8367
1464,2020Q4,-2.1055
1465,2020Q4,5.0
1466,2020Q4,9.2437
1467,2020Q4,5.8512
1468,2020Q4,22.9506
1470,2020Q4,0.5557
1471,2020Q4,-1.0031
1472,2020Q4,9.4527
1473,2020Q4,5.2486
1474,2020Q4,3.4748
1475,2020Q4,69.2306
1476,2020Q4,5.625
1477,2020Q4,3.7941
1503,2020Q4,0.9941
1504,2020Q4,-6.4295
1506,2020Q4,3.8462
1512,2020Q4,14.7128
1513,2020Q4,-8.376
1514,2020Q4,-5.4347
1515,2020Q4,-6.0646
1516,2020Q4,23.1881
1517,2020Q4,-5.9406
1519,2020Q4,-6.7541
1521,2020Q4,0.5346
1522,2020Q4,7.0297
1524,2020Q4,4.1248
1525,2020Q4,-2.7104
1526,2020Q4,-9.5663
1527,2020Q4,-3.3644
1528,2020Q4,20.2166
1529,2020Q4,-2.8573
1530,2020Q4,10.3445
1531,2020Q4,8.1301
1532,2020Q4,-8.4894
1533,2020Q4,12.9467
1535,2020Q4,0.7237
1536,2020Q4,8.0013
1537,2020Q4,0.7143
1538,2020Q4,27.5953
1539,2020Q4,-2.0151
1540,2020Q4,2.3181
1541,2020Q4,4.9214
1558,2020Q4,1.0791
1560,2020Q4,7.6176
1563,2020Q4,-10.0855
1565,2020Q4,-3.4481
1568,2020Q4,-15.7173
1569,2020Q4,-10.3774
1570,2020Q4,1.1537
1580,2020Q4,-2.0688
1582,2020Q4,0.3467
1583,2020Q4,3.6666
1584,2020Q4,-2.8688
1586,2020Q4,4.5288
1587,2020Q4,-8.2117
1589,2020Q4,-7.7268
1590,2020Q4,8.4337
1591,2020Q4,3.7433
1593,2020Q4,24.9585
1595,2020Q4,5.3141
1597,2020Q4,-2.1079
1598,2020Q4,-3.2788
1599,2020Q4,9.5729
1603,2020Q4,0.708
1604,2020Q4,-2.9794
1605,2020Q4,-0.5156
1608,2020Q4,10.04
1609,2020Q4,-5.8548
1611,2020Q4,18.2206
1612,2020Q4,1.1203
1614,2020Q4,-3.2853
1615,2020Q4,3.9502
1616,2020Q4,3.231
1617,2020Q4,-0.6713
1618,2020Q4,-3.6101
1626,2020Q4,-13.9579
1702,2020Q4,4.0974
1707,2020Q4,-1.9338
1708,2020Q4,6.3877
1709,2020Q4,6.1223
1710,2020Q4,14.0447
1711,2020Q4,-0.8723
1712,2020Q4,2.3812
1713,2020Q4,15.7752
1714,2020Q4,2.4629
1717,2020Q4,5.0287
1718,2020Q4,19.5306
1720,2020Q4,-3.3333
1721,2020Q4,2.3148
1722,2020Q4,0.185
1723,2020Q4,5.8537
1725,2020Q4,9.3335
1726,2020Q4,-0.5581
1727,2020Q4,-2.2123
1730,2020Q4,0.1397
1731,2020Q4,0.867
1732,2020Q4,11.6438
1733,2020Q4,-6.5089
1734,2020Q4,-3.7326
1735,2020Q4,-0.2916
1736,2020Q4,12.6522
1737,2020Q4,0.0
1742,2020Q4,0.0001
1752,2020Q4,1.2789
1760,2020Q4,-12.268
1762,2020Q4,-2.5357
1773,2020Q4,3.8277
1776,2020Q4,3.75
1777,2020Q4,2.6595
1781,2020Q4,-6.9769
1783,2020Q4,-2.5531
1784,2020Q4,2.2785
1785,2020Q4,-8.4211
1786,2020Q4,-4.1926
1788,2020Q4,-0.8162
1789,2020Q4,-2.5336
1795,2020Q4,-5.5488
1796,2020Q4,11.0686
1799,2020Q4,-7.9576
1802,2020Q4,8.6354
1805,2020Q4,-1.089
1806,2020Q4,8.7742
1808,2020Q4,-2.6098
1809,2020Q4,0.8096
1810,2020Q4,0.0
1813,2020Q4,0.0001
1815,2020Q4,11.4505
1817,2020Q4,3.9395
1903,2020Q4,-2.1452
1904,2020Q4,6.9184
1905,2020Q4,17.8747
1906,2020Q4,14.331
1907,2020Q4,23.7392
1909,2020Q4,22.0472
2002,2020Q4,8.5527
2006,2020Q4,9.1179
2007,2020Q4,15.7641
2008,2020Q4,37.4547
2009,2020Q4,63.7497
2010,2020Q4,4.7446
2012,2020Q4,26.0867
2013,2020Q4,1.8694
2014,2020Q4,30.7052
2015,2020Q4,21.3311
2017,2020Q4,22.2772
2020,2020Q4,7.202
2022,2020Q4,28.5713
2023,2020Q4,11.0202
2024,2020Q4,9.2717
2025,2020Q4,-1.2539
2027,2020Q4,11.388
2028,2020Q4,32.2493
2029,2020Q4,24.378
2030,2020Q4,19.3415
2031,2020Q4,1.5446
2032,2020Q4,26.3998
2033,2020Q4,14.2276
2034,2020Q4,12.6498
2035,2020Q4,4.3129
2038,2020Q4,47.0791
2049,2020Q4,25.8593
2059,2020Q4,-0.9999
2061,2020Q4,11.6936
2062,2020Q4,2.8569
2063,2020Q4,0.4794
2064,2020Q4,13.4617
2065,2020Q4,2.5824
2066,2020Q4,-4.8109
2067,2020Q4,14.0351
2069,2020Q4,7.3965
2070,2020Q4,9.7959
2072,2020Q4,-17.3266
2101,2020Q4,-3.3411
2102,2020Q4,-1.7457
2103,2020Q4,2.6429
2104,2020Q4,11.6381
2105,2020Q4,3.6468
2106,2020Q4,-5.5406
2107,2020Q4,-0.8002
2108,2020Q4,-0.4885
2109,2020Q4,2.724
2114,2020Q4,9.1999
2115,2020Q4,-3.1556
2201,2020Q4,20.2566
2204,2020Q4,4.9794
2206,2020Q4,-3.6437
2207,2020Q4,0.3121
2208,2020Q4,14.257
2211,2020Q4,2.3229
2221,2020Q4,4.6094
2227,2020Q4,-0.9562
2228,2020Q4,-3.8095
2230,2020Q4,4.3011
2231,2020Q4,-6.2647
2233,2020Q4,5.0186
2235,2020Q4,-0.112
2236,2020Q4,7.6294
2239,2020Q4,11.2856
2241,2020Q4,-0.7194
2243,2020Q4,-10.2838
2247,2020Q4,-0.5896
2248,2020Q4,-22.9311
2301,2020Q4,3.642
2302,2020Q4,25.0001
2303,2020Q4,16.4196
2305,2020Q4,24.2236
2308,2020Q4,17.1493
2312,2020Q4,8.9682
2313,2020Q4,-9.4694
2314,2020Q4,10.9817
2316,2020Q4,1.7657
2317,2020Q4,11.7862
2321,2020Q4,-2.0731
2323,2020Q4,10.994
2324,2020Q4,7.2539
2327,2020Q4,17.1944
2328,2020Q4,20.9905
2329,2020Q4,14.015
2330,2020Q4,10.8445
2331,2020Q4,50.4348
2332,2020Q4,19.3347
2337,2020Q4,9.8698
2338,2020Q4,9.3496
2340,2020Q4,3.9697
2342,2020Q4,8.8732
2344,2020Q4,58.7432
2345,2020Q4,32.2174
2347,2020Q4,5.6183
2348,2020Q4,-9.3816
2349,2020Q4,-0.9089
2351,2020Q4,23.2121
2352,2020Q4,23.1917
2353,2020Q4,2.16
2354,2020Q4,1.5211
2355,2020Q4,2.2579
2356,2020Q4,3.0042
2357,2020Q4,0.6026
2359,2020Q4,2.9489
2360,2020Q4,11.9998
2362,2020Q4,-1.6341
2363,2020Q4,16.4385
2364,2020Q4,-2.2663
2365,2020Q4,0.4169
2367,2020Q4,-5.3304
2368,2020Q4,-2.1319
2369,2020Q4,12.6482
2371,2020Q4,25.6531
2373,2020Q4,2.6557
2374,2020Q4,8.3032
2375,2020Q4,36.7164
2376,2020Q4,-0.8919
2377,2020Q4,5.9999
2379,2020Q4,5.256
2380,2020Q4,48.6278
2382,2020Q4,5.0651
2383,2020Q4,0.641
2385,2020Q4,0.9367
2387,2020Q4,-7.9434
2388,2020Q4,7.2289
2390,2020Q4,-3.5829
2392,2020Q4,9.7902
2393,2020Q4,14.0542
2395,2020Q4,14.0062
2397,2020Q4,0.4457
2399,2020Q4,-4.6961
2401,2020Q4,17.3076
2402,2020Q4,0.5436
2404,2020Q4,-5.4706
2405,2020Q4,34.2829
2406,2020Q4,-12.3481
2408,2020Q4,19.8895
2409,2020Q4,14.7541
2412,2020Q4,0.4611
2413,2020Q4,5.4737
2414,2020Q4,1.3806
2415,2020Q4,31.2347
2417,2020Q4,-16.1913
2419,2020Q4,6.3044
2420,2020Q4,2.7189
2421,2020Q4,-4.4403
2423,2020Q4,1.6914
2424,2020Q4,-15.4473
2425,2020Q4,0.0
2426,2020Q4,3.2835
2427,2020Q4,2.1737
2428,2020Q4,9.589
2429,2020Q4,9.9473
2430,2020Q4,5.2356
2431,2020Q4,-0.8065
2433,2020Q4,0.9804
2434,2020Q4,-1.103
2436,2020Q4,49.5482
2438,2020Q4,4.382
2439,2020Q4,3.5336
2440,2020Q4,11.4627
2441,2020Q4,1.8184
2442,2020Q4,-4.5642
2444,2020Q4,-5.0848
2449,2020Q4,-1.8365
2450,2020Q4,20.7482
2451,2020Q4,0.6193
2453,2020Q4,4.9275
2454,2020Q4,6.1082
2455,2020Q4,23.2126
2457,2020Q4,25.8687
2458,2020Q4,1.1366
2459,2020Q4,-0.4335
2460,2020Q4,8.0246
2461,2020Q4,2.9024
2462,2020Q4,11.2677
2464,2020Q4,1.9701
2465,2020Q4,14.3232
2466,2020Q4,5.3141
2467,2020Q4,2.9576
2468,2020Q4,2.2223
2471,2020Q4,15.6781
2472,2020Q4,11.6728
2474,2020Q4,9.5747
2476,2020Q4,4.5452
2477,2020Q4,7.8581
2478,2020Q4,12.4182
2480,2020Q4,-1.3353
2481,2020Q4,21.3007
2482,2020Q4,5.1644
2483,2020Q4,3.3247
2484,2020Q4,5.0002
2485,2020Q4,3.4031
2486,2020Q4,-1.7722
2488,2020Q4,4.8824
2489,2020Q4,8.6956
2491,2020Q4,-9.91
2492,2020Q4,18.509
2493,2020Q4,0.743
2495,2020Q4,0.7843
2496,2020Q4,-3.4482
2497,2020Q4,15.6028
2498,2020Q4,-1.7572
2501,2020Q4,-5.463
2504,2020Q4,-7.5786
2505,2020Q4,-4.1828
2506,2020Q4,-15.9495
2509,2020Q4,-14.9427
2511,2020Q4,-4.1667
2514,2020Q4,4.7448
2515,2020Q4,11.235
2516,2020Q4,0.5694
2520,2020Q4,-10.5054
2524,2020Q4,0.1271
2527,2020Q4,0.0002
2528,2020Q4,-4.8193
2530,2020Q4,-7.2607
2534,2020Q4,-7.3104
2535,2020Q4,0.3724
2536,2020Q4,-4.3658
2537,2020Q4,-6.6986
2538,2020Q4,-9.9567
2539,2020Q4,-1.9322
2540,2020Q4,2.0436
2542,2020Q4,3.0338
2543,2020Q4,-7.1152
2545,2020Q4,-3.5265
2546,2020Q4,-0.4053
2547,2020Q4,-10.0747
2548,2020Q4,-0.4536
2596,2020Q4,-4.2985
2597,2020Q4,1.7134
2601,2020Q4,22.6011
2603,2020Q4,64.777
2605,2020Q4,43.2178
2606,2020Q4,17.5161
2607,2020Q4,26.9591
2608,2020Q4,7.9515
2609,2020Q4,120.7548
2610,2020Q4,23.211
2611,2020Q4,61.4443
2612,2020Q4,26.0712
2613,2020Q4,21.164
2614,2020Q4,1.7495
2615,2020Q4,21.0524
2616,2020Q4,0.312
2617,2020Q4,6.8353
2618,2020Q4,3.9525
2630,2020Q4,6.4419
2633,2020Q4,0.7949
2634,2020Q4,1.0452
2636,2020Q4,11.5488
2637,2020Q4,9.1518
2640,2020Q4,-6.2503
2641,2020Q4,52.9412
2642,2020Q4,1.1889
2643,2020Q4,34.9326
2701,2020Q4,3.7658
2702,2020Q4,0.2923
2704,2020Q4,2.5381
2705,2020Q4,0.9257
2706,2020Q4,0.7169
2707,2020Q4,-4.2552
2712,2020Q4,9.2631
2718,2020Q4,10.7166
2719,2020Q4,1.8721
2722,2020Q4,4.1894
2723,2020Q4,-1.3987
2724,2020Q4,0.0
2726,2020Q4,-0.5705
2727,2020Q4,-3.422
2729,2020Q4,-6.9444
2731,2020Q4,-3.9694
2732,2020Q4,-7.031
2734,2020Q4,-0.8265
2736,2020Q4,-6.0404
2739,2020Q4,-4.9213
2740,2020Q4,-15.5509
2743,2020Q4,4.2945
2745,2020Q4,2.2727
2748,2020Q4,-1.7606
2752,2020Q4,0.8927
2753,2020Q4,-2.7692
2754,2020Q4,-9.8674
2755,2020Q4,-1.4999
2801,2020Q4,0.8424
2812,2020Q4,-0.4588
2816,2020Q4,5.9997
2820,2020Q4,-0.6665
2832,2020Q4,1.9902
2834,2020Q4,-2.2111
2836,2020Q4,1.4565
2838,2020Q4,3.3653
2845,2020Q4,1.4019
2849,2020Q4,3.8708
2850,2020Q4,-0.7705
2851,2020Q4,0.6653
2852,2020Q4,-0.3745
2855,2020Q4,16.4558
2867,2020Q4,-0.9193
2880,2020Q4,0.5508
2881,2020Q4,5.5305
2882,2020Q4,4.5793
2883,2020Q4,4.2601
2884,2020Q4,1.5904
2885,2020Q4,7.5916
2886,2020Q4,4.7451
2887,2020Q4,-0.7489
2889,2020Q4,7.0836
2890,2020Q4,3.1533
2891,2020Q4,2.8718
2892,2020Q4,0.2349
2897,2020Q4,5.0001
2901,2020Q4,-1.2002
2903,2020Q4,-1.6393
2904,2020Q4,4.6967
2905,2020Q4,-3.4964
2906,2020Q4,5.4423
2908,2020Q4,4.2966
2910,2020Q4,39.3939
2911,2020Q4,18.9632
2912,2020Q4,2.8958
2913,2020Q4,-6.2828
2915,2020Q4,0.1435
2916,2020Q4,4.3208
2923,2020Q4,10.5065
2924,2020Q4,-0.8548
2926,2020Q4,-0.2513
2929,2020Q4,-32.4074
2937,2020Q4,-2.2761
2939,2020Q4,-26.2346
2945,2020Q4,-0.3242
2947,2020Q4,-5.8822
2948,2020Q4,44.2858
3002,2020Q4,7.8429
3003,2020Q4,14.3024
3004,2020Q4,1.062
3005,2020Q4,1.5574
3006,2020Q4,28.1189
3008,2020Q4,-0.9301
3010,2020Q4,-1.6818
3011,2020Q4,12.8683
3013,2020Q4,11.9403
3014,2020Q4,-3.541
3015,2020Q4,3.3879
3016,2020Q4,5.9614
3017,2020Q4,-10.5547
3018,2020Q4,-6.9768
3019,2020Q4,0.9561
3021,2020Q4,3.3898
3022,2020Q4,13.1883
3023,2020Q4,10.7693
3024,2020Q4,-3.7975
3025,2020Q4,29.0171
3026,2020Q4,0.0001
3027,2020Q4,-0.238
3028,2020Q4,1.1518
3029,2020Q4,-0.8882
3030,2020Q4,1.94
3031,2020Q4,8.9345
3032,2020Q4,-3.8759
3033,2020Q4,-1.7903
3034,2020Q4,23.4114
3035,2020Q4,6.1526
3036,2020Q4,0.4989
3037,2020Q4,-2.781
3038,2020Q4,5.4793
3040,2020Q4,-3.258
3041,2020Q4,1.6237
3042,2020Q4,-6.3751
3043,2020Q4,6.9185
3044,2020Q4,-3.2651
3045,2020Q4,1.8538
3046,2020Q4,-3.7267
3047,2020Q4,-10.5611
3048,2020Q4,2.1788
3049,2020Q4,2.2628
3050,2020Q4,6.8494
3051,2020Q4,24.016
3052,2020Q4,-2.9521
3054,2020Q4,1.4798
3055,2020Q4,-4.5722
3056,2020Q4,-0.5052
3057,2020Q4,9.8592
3058,2020Q4,20.1926
3059,2020Q4,22.0217
3060,2020Q4,16.7249
3062,2020Q4,16.3991
3064,2020Q4,-7.5987
3066,2020Q4,-1.1905
3067,2020Q4,-1.1552
3071,2020Q4,4.9689
3078,2020Q4,-0.1131
3081,2020Q4,2.355
3083,2020Q4,6.6552
3085,2020Q4,-0.8929
3086,2020Q4,77.3227
3088,2020Q4,-2.5001
3090,2020Q4,5.0209
3092,2020Q4,4.909
3093,2020Q4,2.1562
3094,2020Q4,-1.0728
3095,2020Q4,0.6994
3105,2020Q4,3.2834
3114,2020Q4,6.9212
3115,2020Q4,18.2434
3118,2020Q4,-0.4985
3122,2020Q4,15.8387
3128,2020Q4,19.8473
3130,2020Q4,1.9293
3131,2020Q4,6.9988
3138,2020Q4,241.3038
3141,2020Q4,5.5907
3147,2020Q4,-0.662
3149,2020Q4,65.7411
3152,2020Q4,15.9093
3158,2020Q4,-1.0418
3162,2020Q4,-3.8121
3163,2020Q4,-12.5411
3164,2020Q4,-5.1064
3167,2020Q4,5.6819
3168,2020Q4,10.7216
3169,2020Q4,51.4464
3171,2020Q4,1.3891
3176,2020Q4,-2.7914
3178,2020Q4,-1.3224
3188,2020Q4,2.1662
3189,2020Q4,-10.8047
3191,2020Q4,9.2683
3205,2020Q4,-7.0651
3206,2020Q4,13.8297
3207,2020Q4,-5.3657
3209,2020Q4,-0.2148
3211,2020Q4,0.9569
3213,2020Q4,0.8072
3217,2020Q4,-5.5795
3218,2020Q4,-19.3931
3219,2020Q4,17.1978
3221,2020Q4,-4.7416
3224,2020Q4,-4.6122
3226,2020Q4,9.7153
3227,2020Q4,-2.7847
3228,2020Q4,41.6667
3229,2020Q4,-13.2332
3230,2020Q4,0.8708
3231,2020Q4,3.8526
3232,2020Q4,-8.2154
3234,2020Q4,-1.3288
3236,2020Q4,14.9898
3252,2020Q4,-0.2851
3257,2020Q4,20.439
3259,2020Q4,-1.0594
3260,2020Q4,19.6722
3264,2020Q4,3.4806
3265,2020Q4,5.4348
3266,2020Q4,-0.9805
3268,2020Q4,-1.1975
3272,2020Q4,1.0061
3276,2020Q4,1.6327
3284,2020Q4,3.5714
3285,2020Q4,14.976
3287,2020Q4,-12.3966
3288,2020Q4,1.8314
3289,2020Q4,-1.3723
3290,2020Q4,-5.9701
3293,2020Q4,11.7994
3294,2020Q4,11.2818
3296,2020Q4,13.6365
3297,2020Q4,101.9762
3303,2020Q4,-1.512
3305,2020Q4,2.8673
3306,2020Q4,5.1546
3308,2020Q4,-5.7295
3310,2020Q4,-1.4399
3311,2020Q4,-1.3314
3312,2020Q4,-0.6921
3313,2020Q4,-0.4115
3317,2020Q4,22.2905
3321,2020Q4,-1.6026
3322,2020Q4,50.2526
3323,2020Q4,2.7504
3324,2020Q4,-8.1545
3325,2020Q4,0.8524
3332,2020Q4,1.983
3338,2020Q4,-10.2304
3339,2020Q4,13.2574
3346,2020Q4,17.2042
3349,2020Q4,7.5269
3354,2020Q4,6.8703
3356,2020Q4,24.125
3357,2020Q4,-3.5468
3360,2020Q4,-3.205
3362,2020Q4,-1.6045
3363,2020Q4,-0.6982
3372,2020Q4,10.213
3373,2020Q4,-3.2523
3374,2020Q4,2.2285
3376,2020Q4,-8.3045
3379,2020Q4,8.1634
3380,2020Q4,6.8375
3388,2020Q4,2.6906
3390,2020Q4,2.6755
3402,2020Q4,-2.2693
3406,2020Q4,-10.849
3413,2020Q4,2.6894
3416,2020Q4,1.4864
3419,2020Q4,19.8277
3426,2020Q4,-9.2942
3430,2020Q4,12.4997
3432,2020Q4,3.0769
3434,2020Q4,-7.1428
3437,2020Q4,31.7391
3438,2020Q4,-2.2472
3441,2020Q4,-1.6071
3443,2020Q4,2.7274
3444,2020Q4,1.1067
3450,2020Q4,-0.1431
3455,2020Q4,-8.681
3465,2020Q4,19.031
3466,2020Q4,3.089
3479,2020Q4,-3.31
3481,2020Q4,40.2985
3483,2020Q4,-2.3357
3484,2020Q4,9.2896
3485,2020Q4,33.2047
3489,2020Q4,-15.3844
3490,2020Q4,4.1288
3491,2020Q4,-3.2434
3492,2020Q4,1.2542
3494,2020Q4,8.3671
3498,2020Q4,0.2341
3499,2020Q4,11.0638
3501,2020Q4,5.8455
3504,2020Q4,1.675
3508,2020Q4,39.1893
3511,2020Q4,-6.2298
3512,2020Q4,4.71
3515,2020Q4,-6.5867
3516,2020Q4,-2.6059
3518,2020Q4,-11.3579
3520,2020Q4,-9.6042
3521,2020Q4,12.8099
3522,2020Q4,-34.2104
3523,2020Q4,-3.1129
3526,2020Q4,-2.6931
3527,2020Q4,8.1371
3528,2020Q4,2.0142
3529,2020Q4,3.8396
3530,2020Q4,-7.6335
3531,2020Q4,-0.4628
3532,2020Q4,-7.5341
3533,2020Q4,6.6291
3535,2020Q4,-4.9645
3537,2020Q4,3.8575
3540,2020Q4,-11.9252
3541,2020Q4,-4.1529
3543,2020Q4,10.3315
3545,2020Q4,40.3905
3546,2020Q4,20.1182
3548,2020Q4,0.4274
3550,2020Q4,4.5138
3551,2020Q4,-5.9702
3552,2020Q4,22.0861
3555,2020Q4,15.2317
3556,2020Q4,6.2167
3557,2020Q4,-3.8885
3558,2020Q4,6.5149
3563,2020Q4,-2.9653
3564,2020Q4,-2.3904
3567,2020Q4,11.4391
3570,2020Q4,-1.9877
3576,2020Q4,-4.0402
3577,2020Q4,-0.6758
3580,2020Q4,4.3253
3581,2020Q4,9.2967
3583,2020Q4,2.258
3587,2020Q4,-6.6154
3588,2020Q4,47.146
3591,2020Q4,31.7405
3592,2020Q4,50.267
3593,2020Q4,3.7192
3594,2020Q4,2.9241
3596,2020Q4,-3.0993
3597,2020Q4,-1.2595
3605,2020Q4,33.2809
3607,2020Q4,15.1515
3609,2020Q4,-5.6296
3611,2020Q4,0.5155
3615,2020Q4,4.3567
3617,2020Q4,5.5887
3622,2020Q4,7.2101
3623,2020Q4,-0.9464
3624,2020Q4,0.3361
3625,2020Q4,-1.6436
3628,2020Q4,-5.8541
3629,2020Q4,-15.3166
3630,2020Q4,-13.2889
3631,2020Q4,-4.6813
3632,2020Q4,-5.0692
3645,2020Q4,-7.8333
3646,2020Q4,3.6583
3652,2020Q4,0.2481
3653,2020Q4,-11.2905
3661,2020Q4,-7.0361
3663,2020Q4,19.9476
3664,2020Q4,9.375
3665,2020Q4,-0.6124
3666,2020Q4,13.3604
3669,2020Q4,-13.5135
3672,2020Q4,2.661
3673,2020Q4,-1.0682
3675,2020Q4,2.3936
3679,2020Q4,-9.1666
3680,2020Q4,-5.3904
3684,2020Q4,0.1464
3685,2020Q4,-3.0302
3686,2020Q4,-8.5215
3687,2020Q4,5.2632
3689,2020Q4,-10.549
3691,2020Q4,-5.7736
3693,2020Q4,0.1999
3694,2020Q4,-17.544
3701,2020Q4,5.7693
3702,2020Q4,0.5858
3703,2020Q4,-16.0244
3704,2020Q4,51.0891
3705,2020Q4,-2.5081
3706,2020Q4,0.0
3707,2020Q4,23.5919
3708,2020Q4,-9.2261
3709,2020Q4,-4.2828
3710,2020Q4,-3.7602
3711,2020Q4,6.1357
3712,2020Q4,-20.0001
3713,2020Q4,6.6749
4102,2020Q4,10.1694
4104,2020Q4,-2.2647
4105,2020Q4,-1.2949
4106,2020Q4,-5.4275
4107,2020Q4,-2.2057
4108,2020Q4,2.8457
4109,2020Q4,0.8522
4111,2020Q4,-0.6222
4113,2020Q4,-11.3401
4114,2020Q4,-0.1957
4116,2020Q4,17.2026
4119,2020Q4,-33.3333
4120,2020Q4,-3.6071
4121,2020Q4,8.2263
4123,2020Q4,4.054
4126,2020Q4,-1.4088
4127,2020Q4,-0.8847
4128,2020Q4,-9.3333
4129,2020Q4,3.6413
4130,2020Q4,-6.5831
4131,2020Q4,-14.8
4133,2020Q4,-8.6343
4137,2020Q4,-3.8834
4138,2020Q4,-1.4056
4139,2020Q4,3.8665
4142,2020Q4,-12.6171
4147,2020Q4,-2.7746
4148,2020Q4,8.2059
4153,2020Q4,-6.7671
4154,2020Q4,-5.3379
4155,2020Q4,-5.4386
4157,2020Q4,0.4396
4160,2020Q4,1.2295
4161,2020Q4,3.5223
4162,2020Q4,-4.7697
4163,2020Q4,-1.7911
4164,2020Q4,-2.9449
4166,2020Q4,-1.6892
4167,2020Q4,6.1253
4168,2020Q4,12.5492
4169,2020Q4,0.2754
4171,2020Q4,-27.6536
4173,2020Q4,2.2402
4174,2020Q4,17.7965
4175,2020Q4,-1.13
4183,2020Q4,1.9047
4188,2020Q4,-2.7707
4190,2020Q4,-3.3812
4192,2020Q4,-5.4654
4198,2020Q4,17.598
4205,2020Q4,1.7524
4207,2020Q4,0.42
4303,2020Q4,5.2173
4304,2020Q4,-6.2837
4305,2020Q4,-0.3105
4306,2020Q4,-3.5087
4401,2020Q4,14.0041
4402,2020Q4,-0.9176
4406,2020Q4,-5.3723
4413,2020Q4,-5.6252
4414,2020Q4,-5.9071
4416,2020Q4,2.5767
4417,2020Q4,-0.9077
4419,2020Q4,-8.3334
4420,2020Q4,4.5833
4426,2020Q4,-2.0165
4430,2020Q4,1.2878
4432,2020Q4,-5.9525
4433,2020Q4,-2.5232
4438,2020Q4,2.8571
4439,2020Q4,-11.9882
4440,2020Q4,0.4148
4502,2020Q4,-5.4767
4503,2020Q4,4.4118
4506,2020Q4,0.5272
4510,2020Q4,4.6809
4513,2020Q4,7.6397
4523,2020Q4,-1.7359
4526,2020Q4,8.8436
4527,2020Q4,-1.9503
4528,2020Q4,4.9948
4529,2020Q4,6.132
4530,2020Q4,27.7029
4532,2020Q4,0.0001
4533,2020Q4,1.7393
4534,2020Q4,8.216
4535,2020Q4,17.4072
4536,2020Q4,-6.5867
4538,2020Q4,7.8869
4540,2020Q4,11.9435
4541,2020Q4,2.4195
4542,2020Q4,5.9242
4543,2020Q4,2.903
4545,2020Q4,-13.1314
4549,2020Q4,-0.3946
4550,2020Q4,3.7861
4551,2020Q4,-10.9089
4552,2020Q4,-2.3068
4554,2020Q4,0.7843
4555,2020Q4,3.6734
4556,2020Q4,-3.0302
4557,2020Q4,-0.159
4558,2020Q4,6.1697
4560,2020Q4,3.7038
4561,2020Q4,17.0295
4562,2020Q4,7.7378
4563,2020Q4,-7.6925
4564,2020Q4,-3.3817
4566,2020Q4,44.8191
4568,2020Q4,-0.5866
4571,2020Q4,-0.6812
4572,2020Q4,-0.4884
4576,2020Q4,12.7316
4577,2020Q4,-21.3114
4580,2020Q4,5.1281
4581,2020Q4,-0.268
4583,2020Q4,3.5714
4609,2020Q4,-3.7499
4702,2020Q4,1.3156
4706,2020Q4,-0.585
4707,2020Q4,6.9868
4711,2020Q4,-0.0002
4714,2020Q4,-2.6616
4716,2020Q4,9.215
4720,2020Q4,0.3088
4721,2020Q4,6.6771
4722,2020Q4,7.5173
4726,2020Q4,-14.1335
4728,2020Q4,12.7451
4729,2020Q4,-2.6515
4735,2020Q4,-22.4335
4736,2020Q4,-20.7425
4737,2020Q4,-3.0
4739,2020Q4,20.4958
4741,2020Q4,-1.2658
4743,2020Q4,-15.7342
4744,2020Q4,-1.1343
4745,2020Q4,3.7583
4746,2020Q4,-6.1002
4747,2020Q4,-0.1343
4754,2020Q4,2.8369
4755,2020Q4,-5.6602
4760,2020Q4,15.8749
4763,2020Q4,-3.9372
4764,2020Q4,8.4433
4766,2020Q4,0.3216
4767,2020Q4,0.9258
4768,2020Q4,5.4347
4770,2020Q4,-1.0909
4804,2020Q4,2.7397
4806,2020Q4,27.6593
4807,2020Q4,-10.4167
4903,2020Q4,0.3528
4904,2020Q4,-1.2904
4905,2020Q4,-0.386
4906,2020Q4,0.8278
4907,2020Q4,-10.5692
