coid,year_q,K_avg
2524,2020Q1,47.46478618489561
2524,2020Q2,55.0875967908081
2524,2020Q3,53.80408918095019
2524,2020Q4,46.78720916277569
2524,2021Q1,33.75526316453735
2524,2021Q2,44.679509309043326
2524,2021Q3,44.10254012061083
2524,2021Q4,42.207889930293604
2524,2022Q1,31.18263587789399
2524,2022Q2,45.26452810770813
2524,2022Q3,52.73669624685321
2524,2022Q4,41.015965028968196
2524,2023Q1,37.46694014600694
2524,2023Q2,50.02458980985786
2524,2023Q3,47.91426874564283
2524,2023Q4,45.372447204448875
2524,2024Q1,51.363295607737165
2524,2024Q2,49.70752048741662
2524,2024Q3,52.9325222079148
2524,2024Q4,25.41086045073375
2524,2025Q1,35.190237389245674
2524,2025Q2,32.77513714132568
2524,2025Q3,43.33284699490291
2524,2025Q4,34.500511569572645
2527,2020Q1,33.46615965319746
2527,2020Q2,70.63862769823778
2527,2020Q3,46.399000232406216
2527,2020Q4,52.966677807799776
2527,2021Q1,58.11379172933302
2527,2021Q2,66.44041550991804
2527,2021Q3,46.96706590407229
2527,2021Q4,50.861625806721506
2527,2022Q1,47.01581232794786
2527,2022Q2,26.33640451937223
2527,2022Q3,46.87649770954001
2527,2022Q4,50.83133781697494
2527,2023Q1,61.1862693638594
2527,2023Q2,57.228771392185784
2527,2023Q3,39.209927732941026
2527,2023Q4,60.36462981160806
2527,2024Q1,68.20325125496102
2527,2024Q2,48.695442404092596
2527,2024Q3,40.73203720330075
2527,2024Q4,48.03550160658964
2527,2025Q1,47.72537319836153
2527,2025Q2,35.60495411292284
2527,2025Q3,43.96660982888695
2527,2025Q4,50.21766377824696
2528,2020Q1,45.76965774291199
2528,2020Q2,73.64947870019621
2528,2020Q3,55.5445739183976
2528,2020Q4,41.2266268318407
2528,2021Q1,52.85592645545685
2528,2021Q2,56.18956502533891
2528,2021Q3,37.67329337860603
2528,2021Q4,49.155268938203264
2528,2022Q1,44.800802104798166
2528,2022Q2,40.498388034435536
2528,2022Q3,46.85023383268993
2528,2022Q4,43.210563630592866
2528,2023Q1,66.09574276005914
2528,2023Q2,60.4801294972374
2528,2023Q3,46.40127605109949
2528,2023Q4,55.47717802807743
2528,2024Q1,66.99195864821027
2528,2024Q2,49.35738073279536
2528,2024Q3,40.56132364096447
2528,2024Q4,39.348100038006315
2528,2025Q1,53.54014441465062
2528,2025Q2,37.34779171094628
2528,2025Q3,38.84784607183503
2528,2025Q4,48.38312639909265
2530,2020Q1,59.458198166762706
2530,2020Q2,43.61523039711579
2530,2020Q3,32.66734373187865
2530,2020Q4,46.34650333000613
2530,2021Q1,36.55116898664396
2530,2021Q2,43.93118486710351
2530,2021Q3,42.432269858744085
2530,2021Q4,42.37985568159419
2530,2022Q1,43.573336689956136
2530,2022Q2,41.25270523016599
2530,2022Q3,51.775473302532205
2530,2022Q4,39.83480736527817
2530,2023Q1,45.48527691605706
2530,2023Q2,63.28945691643368
2530,2023Q3,37.49846879776099
2530,2023Q4,62.10969372395259
2530,2024Q1,62.37854639486823
2530,2024Q2,53.240324079224294
2530,2024Q3,46.35908679492507
2530,2024Q4,40.66850013018476
2530,2025Q1,49.05990399087543
2530,2025Q2,37.564472638103005
2530,2025Q3,44.42440137182438
2530,2025Q4,45.43777814331748
2534,2020Q1,27.828245086040788
2534,2020Q2,59.14158346194653
2534,2020Q3,42.9468482072413
2534,2020Q4,46.0114763178341
2534,2021Q1,46.391960271002006
2534,2021Q2,53.95772263638769
2534,2021Q3,61.35713286442943
2534,2021Q4,64.36717288594741
2534,2022Q1,64.61972078170422
2534,2022Q2,72.28879055974302
2534,2022Q3,65.70337021630279
2534,2022Q4,54.50498219862328
2534,2023Q1,62.146135782076726
2534,2023Q2,44.83300613019535
2534,2023Q3,35.7448913452384
2534,2023Q4,49.72125199626677
2534,2024Q1,57.85013356352543
2534,2024Q2,61.46359597046472
2534,2024Q3,52.6072242763234
2534,2024Q4,60.23991128631478
2534,2025Q1,63.29194662477983
2534,2025Q2,50.820557059423955
2534,2025Q3,39.62192562045484
2534,2025Q4,42.12563261211964
2535,2020Q1,56.34205607033385
2535,2020Q2,75.43015974491489
2535,2020Q3,59.37783281586322
2535,2020Q4,54.36198899514918
2535,2021Q1,61.37579745408847
2535,2021Q2,64.94388450008411
2535,2021Q3,46.65488580476892
2535,2021Q4,59.16893070964328
2535,2022Q1,68.00637461074506
2535,2022Q2,39.89816718698634
2535,2022Q3,62.21425464421405
2535,2022Q4,48.286493112423564
2535,2023Q1,73.49597689487925
2535,2023Q2,59.519439301900235
2535,2023Q3,53.290806290182
2535,2023Q4,61.0649579035243
2535,2024Q1,74.63899062451233
2535,2024Q2,55.52408126354986
2535,2024Q3,48.14270869812676
2535,2024Q4,46.84338674842636
2535,2025Q1,64.9589581183397
2535,2025Q2,49.75028185093446
2535,2025Q3,54.59482102466518
2535,2025Q4,49.37113999526608
2536,2020Q1,42.734363571574924
2536,2020Q2,65.15657618320657
2536,2020Q3,55.3558918847515
2536,2020Q4,44.639863225978004
2536,2021Q1,48.41632579939942
2536,2021Q2,50.357850197322676
2536,2021Q3,52.879285720365175
2536,2021Q4,60.17470005333105
2536,2022Q1,35.7077755984177
2536,2022Q2,40.28607612875717
2536,2022Q3,54.744016777464864
2536,2022Q4,41.63006604352057
2536,2023Q1,51.81534902184089
2536,2023Q2,57.71060518488501
2536,2023Q3,41.94447804727224
2536,2023Q4,55.10197329226127
2536,2024Q1,50.70692054617873
2536,2024Q2,50.515901304103934
2536,2024Q3,43.63306117619867
2536,2024Q4,48.03128280748099
2536,2025Q1,49.98523669120882
2536,2025Q2,47.75963788242548
2536,2025Q3,31.9070207144153
2536,2025Q4,39.09362837597347
2537,2020Q1,41.1144398888526
2537,2020Q2,60.064831157802104
2537,2020Q3,45.44115932298267
2537,2020Q4,43.57365799398837
2537,2021Q1,47.017728707575735
2537,2021Q2,56.1610341332256
2537,2021Q3,47.53947577282229
2537,2021Q4,44.980938069494165
2537,2022Q1,52.37350817273367
2537,2022Q2,40.10531960952713
2537,2022Q3,40.13951086862435
2537,2022Q4,42.683113750120945
2537,2023Q1,38.98778022338076
2537,2023Q2,55.58149820788788
2537,2023Q3,51.789805468852
2537,2023Q4,45.79778083803666
2537,2024Q1,53.294849638218935
2537,2024Q2,59.90770246134736
2537,2024Q3,33.233086231794424
2537,2024Q4,29.553690391778193
2537,2025Q1,46.44318500799756
2537,2025Q2,36.150168263640786
2537,2025Q3,28.10086397047328
2537,2025Q4,36.577848234110256
2538,2020Q1,29.81642546082998
2538,2020Q2,59.37054119069812
2538,2020Q3,42.33973720710748
2538,2020Q4,48.610847055472604
2538,2021Q1,39.67545546867986
2538,2021Q2,49.67097359490052
2538,2021Q3,53.13256372560421
2538,2021Q4,38.31277762566828
2538,2022Q1,50.295041936991495
2538,2022Q2,43.6102521735511
2538,2022Q3,56.105415758496385
2538,2022Q4,47.81225666247459
2538,2023Q1,55.51039166088567
2538,2023Q2,46.44052068381892
2538,2023Q3,47.23986361688079
2538,2023Q4,58.2224843469537
2538,2024Q1,42.04599447259046
2538,2024Q2,51.590769314352066
2538,2024Q3,45.424680305893915
2538,2024Q4,33.09407684349571
2538,2025Q1,51.5397152867733
2538,2025Q2,46.02012673833818
2538,2025Q3,30.86824569095596
2538,2025Q4,52.155620413203856
2539,2020Q1,56.03628747171212
2539,2020Q2,69.44818362273072
2539,2020Q3,49.62928431752668
2539,2020Q4,45.51447292536609
2539,2021Q1,59.22892414515275
2539,2021Q2,47.89959013106394
2539,2021Q3,62.62334080332578
2539,2021Q4,51.72436325993859
2539,2022Q1,54.23218253691518
2539,2022Q2,55.01118500398727
2539,2022Q3,60.72035719795709
2539,2022Q4,46.24025250387286
2539,2023Q1,73.27943594982332
2539,2023Q2,54.18257944105042
2539,2023Q3,56.186631893714456
2539,2023Q4,59.42645431583174
2539,2024Q1,63.051098689301476
2539,2024Q2,56.43104834349357
2539,2024Q3,42.92481864057399
2539,2024Q4,40.97426471086033
2539,2025Q1,57.070639844220636
2539,2025Q2,45.316373719243074
2539,2025Q3,41.99816283792557
2539,2025Q4,50.794970696957996
2540,2020Q1,38.94591490245096
2540,2020Q2,74.12702498894232
2540,2020Q3,66.76011712398255
2540,2020Q4,50.34360656862575
2540,2021Q1,40.76353694432966
2540,2021Q2,51.494473468119615
2540,2021Q3,62.447248919268446
2540,2021Q4,43.755723798712005
2540,2022Q1,76.24590589609728
2540,2022Q2,42.47733503170961
2540,2022Q3,54.156519298129595
2540,2022Q4,44.90346031379163
2540,2023Q1,38.949627653246594
2540,2023Q2,46.14823786289761
2540,2023Q3,61.365514168714945
2540,2023Q4,45.451816016565395
2540,2024Q1,54.667277301041466
2540,2024Q2,67.43089662647675
2540,2024Q3,42.19571166906487
2540,2024Q4,37.040744769249194
2540,2025Q1,36.53405105091829
2540,2025Q2,47.06385426167559
2540,2025Q3,45.649259295717435
2540,2025Q4,40.23257134945223
2542,2020Q1,51.72469516055636
2542,2020Q2,61.172226303502875
2542,2020Q3,58.24597673060285
2542,2020Q4,54.88910280364577
2542,2021Q1,42.3411073769969
2542,2021Q2,50.463471093568934
2542,2021Q3,56.459486855066416
2542,2021Q4,45.32310137614727
2542,2022Q1,50.866292055214025
2542,2022Q2,46.001142509167245
2542,2022Q3,61.93687038942601
2542,2022Q4,63.27080988173802
2542,2023Q1,58.009377116251834
2542,2023Q2,57.46915730790945
2542,2023Q3,58.361355829287554
2542,2023Q4,47.352913521695136
2542,2024Q1,40.81865155470804
2542,2024Q2,61.79913780687866
2542,2024Q3,45.62391056581647
2542,2024Q4,44.717580962491574
2542,2025Q1,53.25603450515295
2542,2025Q2,45.80323541118808
2542,2025Q3,52.977073668590684
2542,2025Q4,39.24187293427054
2543,2020Q1,50.315555989849564
2543,2020Q2,47.01098576019966
2543,2020Q3,47.35478668640325
2543,2020Q4,51.084833020383236
2543,2021Q1,38.060131481060964
2543,2021Q2,44.74901489647707
2543,2021Q3,42.60077206883059
2543,2021Q4,46.868004259399356
2543,2022Q1,40.26638344410666
2543,2022Q2,47.35734215991748
2543,2022Q3,35.75523606935192
2543,2022Q4,46.64605068427883
2543,2023Q1,47.47639157418579
2543,2023Q2,45.94901273082952
2543,2023Q3,51.234548126919655
2543,2023Q4,50.85173508406455
2543,2024Q1,52.59450981370361
2543,2024Q2,48.49529102791649
2543,2024Q3,59.98275777536477
2543,2024Q4,39.114454294054674
2543,2025Q1,54.790319898542464
2543,2025Q2,40.88148123072796
2543,2025Q3,38.94141636702832
2543,2025Q4,35.32010631954133
2545,2020Q1,38.004532505178084
2545,2020Q2,76.00148311643434
2545,2020Q3,66.62966765484177
2545,2020Q4,60.18391875247956
2545,2021Q1,59.20157347228891
2545,2021Q2,61.60771233211103
2545,2021Q3,51.285299482989345
2545,2021Q4,42.01206003140825
2545,2022Q1,74.78070699851408
2545,2022Q2,45.6491619602453
2545,2022Q3,44.6843878613197
2545,2022Q4,51.45703981197957
2545,2023Q1,62.158295266981426
2545,2023Q2,57.92430916052499
2545,2023Q3,44.18150571075799
2545,2023Q4,54.43227210050676
2545,2024Q1,50.504399294543134
2545,2024Q2,56.03878173379142
2545,2024Q3,52.450809928148374
2545,2024Q4,51.065983531865946
2545,2025Q1,52.99313756445571
2545,2025Q2,36.47552957970193
2545,2025Q3,40.82018918071358
2545,2025Q4,36.54520988705459
2546,2020Q1,54.599630629256694
2546,2020Q2,78.49129299145163
2546,2020Q3,59.16363952870682
2546,2020Q4,47.652145777561586
2546,2021Q1,50.451965222123434
2546,2021Q2,46.47184154005073
2546,2021Q3,54.07149082694858
2546,2021Q4,53.98700924820783
2546,2022Q1,63.725127562815565
2546,2022Q2,39.600225303108985
2546,2022Q3,53.23759374371582
2546,2022Q4,52.23391676674775
2546,2023Q1,77.06930496293208
2546,2023Q2,58.16556936306999
2546,2023Q3,59.15476801575038
2546,2023Q4,52.13158887398859
2546,2024Q1,59.54498505486084
2546,2024Q2,49.45050456960991
2546,2024Q3,43.87830826811164
2546,2024Q4,43.082356247802934
2546,2025Q1,55.763430019965895
2546,2025Q2,51.48170365798625
2546,2025Q3,57.50778516895873
2546,2025Q4,46.68979395284923
2547,2020Q1,37.77236761913597
2547,2020Q2,62.28916738295711
2547,2020Q3,45.16097243380681
2547,2020Q4,45.14301710903147
2547,2021Q1,37.99731380455552
2547,2021Q2,51.940877917369676
2547,2021Q3,43.884388479119124
2547,2021Q4,47.57612409467419
2547,2022Q1,50.0287046014218
2547,2022Q2,38.69521588243217
2547,2022Q3,52.177592612549695
2547,2022Q4,45.05863465001579
2547,2023Q1,38.15875894618065
2547,2023Q2,34.807566675496766
2547,2023Q3,39.43401093975685
2547,2023Q4,56.067747086120406
2547,2024Q1,40.92513356782927
2547,2024Q2,44.55442456141369
2547,2024Q3,45.54905000254654
2547,2024Q4,39.09075674978112
2547,2025Q1,58.13466007876525
2547,2025Q2,41.55096168194686
2547,2025Q3,34.323640200572285
2547,2025Q4,40.112891845300915
2548,2020Q1,48.17065560771669
2548,2020Q2,67.78296441548561
2548,2020Q3,44.60217415023748
2548,2020Q4,53.46388740102279
2548,2021Q1,54.74426720688501
2548,2021Q2,52.673490493951114
2548,2021Q3,50.97156420233584
2548,2021Q4,53.7804359089187
2548,2022Q1,42.93222830415924
2548,2022Q2,57.05787812160009
2548,2022Q3,56.32314256951486
2548,2022Q4,47.716084703090225
2548,2023Q1,63.35079205772598
2548,2023Q2,63.18863000461002
2548,2023Q3,48.291302424902376
2548,2023Q4,69.57658055946708
2548,2024Q1,63.91262099056364
2548,2024Q2,63.449464858167445
2548,2024Q3,40.58705059072729
2548,2024Q4,42.96102491434435
2548,2025Q1,46.69676135848614
2548,2025Q2,38.040601878906294
2548,2025Q3,43.34135566540185
2548,2025Q4,54.41777923953284
2597,2020Q1,43.75259578797278
2597,2020Q2,66.39911816315636
2597,2020Q3,44.82650287354556
2597,2020Q4,65.78721457629737
2597,2021Q1,67.31854369528914
2597,2021Q2,55.32768523212122
2597,2021Q3,53.623047190350384
2597,2021Q4,45.44721610885584
2597,2022Q1,63.965113153975494
2597,2022Q2,27.374800073456086
2597,2022Q3,44.4587281174926
2597,2022Q4,64.49221689616802
2597,2023Q1,47.671868752850614
2597,2023Q2,41.564729845733844
2597,2023Q3,43.55537132273757
2597,2023Q4,54.91349192700034
2597,2024Q1,67.5884361819366
2597,2024Q2,59.57276333532319
2597,2024Q3,49.04734365613055
2597,2024Q4,52.945904901748534
2597,2025Q1,64.7996255365384
2597,2025Q2,45.9830875253034
2597,2025Q3,43.89033730345048
2597,2025Q4,51.313433436443304
2601,2020Q1,36.76562073149736
2601,2020Q2,56.72841265527691
2601,2020Q3,39.61126774209043
2601,2020Q4,52.45508398347031
2601,2021Q1,44.205110494638
2601,2021Q2,58.09856151324906
2601,2021Q3,30.96185706401969
2601,2021Q4,37.493346503624124
2601,2022Q1,37.43323113243321
2601,2022Q2,33.42671699254824
2601,2022Q3,39.676647794312046
2601,2022Q4,45.430278029511285
2601,2023Q1,36.209156541445445
2601,2023Q2,36.13239317374974
2601,2023Q3,33.93072412234627
2601,2023Q4,34.301526733534224
2601,2024Q1,25.8565432076052
2601,2024Q2,40.14158765697999
2601,2024Q3,45.809560663082486
2601,2024Q4,33.11777500660515
2601,2025Q1,46.566245176891364
2601,2025Q2,34.8322981493069
2601,2025Q3,40.93835215529999
2601,2025Q4,27.22920477590714
2603,2020Q1,41.35252092663183
2603,2020Q2,53.05627149708825
2603,2020Q3,55.74703645461984
2603,2020Q4,71.37655018902417
2603,2021Q1,54.79870902796625
2603,2021Q2,75.53528984178755
2603,2021Q3,44.47894843763052
2603,2021Q4,53.126629577607964
2603,2022Q1,48.622006809233696
2603,2022Q2,47.11531828720088
2603,2022Q3,38.91311405219292
2603,2022Q4,49.86027474114571
2603,2023Q1,37.965757924308086
2603,2023Q2,46.008448551119635
2603,2023Q3,57.604454688043965
2603,2023Q4,55.48363397894755
2603,2024Q1,54.475155885924586
2603,2024Q2,49.79724616074684
2603,2024Q3,51.85229138835882
2603,2024Q4,58.35939399647205
2603,2025Q1,57.64811831796284
2603,2025Q2,49.22088264098515
2603,2025Q3,28.631127497250358
2603,2025Q4,44.47649879855144
2605,2020Q1,29.219594565024718
2605,2020Q2,63.25420616573162
2605,2020Q3,43.70667524578264
2605,2020Q4,55.32791587286831
2605,2021Q1,42.828864352006
2605,2021Q2,60.090041461340725
2605,2021Q3,34.78771067344417
2605,2021Q4,40.01704604187684
2605,2022Q1,40.220151895237564
2605,2022Q2,32.9221158631811
2605,2022Q3,44.302919148980486
2605,2022Q4,47.41467235267409
2605,2023Q1,52.07399086228424
2605,2023Q2,34.01445649298995
2605,2023Q3,41.47126132147977
2605,2023Q4,35.301185463162014
2605,2024Q1,36.41393881118063
2605,2024Q2,46.42570846648713
2605,2024Q3,41.73901734180482
2605,2024Q4,33.772422822800124
2605,2025Q1,46.19860877386428
2605,2025Q2,35.60238691766479
2605,2025Q3,50.08696936615694
2605,2025Q4,41.20572097898275
2606,2020Q1,26.328724503154408
2606,2020Q2,63.15180132016249
2606,2020Q3,47.10369611212984
2606,2020Q4,49.35426120138697
2606,2021Q1,50.71956719280696
2606,2021Q2,62.834434694066395
2606,2021Q3,37.344125724136994
2606,2021Q4,45.16947709523868
2606,2022Q1,41.01353910516195
2606,2022Q2,32.969677290108656
2606,2022Q3,40.03793480846523
2606,2022Q4,57.494524146828944
2606,2023Q1,53.94176066549783
2606,2023Q2,34.53323214790431
2606,2023Q3,43.51566844165808
2606,2023Q4,40.286082567600054
2606,2024Q1,48.718951933476944
2606,2024Q2,41.801170442698286
2606,2024Q3,47.603446095717906
2606,2024Q4,53.948183166352614
2606,2025Q1,53.88288447926863
2606,2025Q2,41.57046258176912
2606,2025Q3,45.81423617858461
2606,2025Q4,39.73123495350747
2607,2020Q1,35.80403420396023
2607,2020Q2,61.42637149992882
2607,2020Q3,46.14162504129388
2607,2020Q4,61.0735471005636
2607,2021Q1,40.82836191343951
2607,2021Q2,59.48027864815669
2607,2021Q3,33.61724714707522
2607,2021Q4,40.73845492058122
2607,2022Q1,47.406822388716854
2607,2022Q2,37.39965645247073
2607,2022Q3,49.94042959411106
2607,2022Q4,43.44280209480512
2607,2023Q1,35.88961778026461
2607,2023Q2,51.638101469023255
2607,2023Q3,45.80835900880285
2607,2023Q4,54.08601067726315
2607,2024Q1,42.14926878481476
2607,2024Q2,42.91549594563592
2607,2024Q3,42.5771659402678
2607,2024Q4,47.07614436030672
2607,2025Q1,51.74639407777289
2607,2025Q2,56.09974402107627
2607,2025Q3,50.21518328216106
2607,2025Q4,44.1526224784455
2608,2020Q1,51.86443228270816
2608,2020Q2,61.96888459771254
2608,2020Q3,58.431666411317956
2608,2020Q4,68.74200845156682
2608,2021Q1,53.42263035721946
2608,2021Q2,58.554504852461285
2608,2021Q3,25.25481030385822
2608,2021Q4,38.856110120377146
2608,2022Q1,32.613394546809005
2608,2022Q2,36.91427376659281
2608,2022Q3,47.04780963821065
2608,2022Q4,46.68870905582425
2608,2023Q1,44.11384570586296
2608,2023Q2,54.321495267836454
2608,2023Q3,42.62094283572493
2608,2023Q4,54.95357485440021
2608,2024Q1,43.30780910526618
2608,2024Q2,47.49624869097073
2608,2024Q3,50.684118686317845
2608,2024Q4,37.31847639685412
2608,2025Q1,44.21812238718802
2608,2025Q2,45.19905653638291
2608,2025Q3,45.55063411213494
2608,2025Q4,37.40970660870764
2609,2020Q1,35.610207686623916
2609,2020Q2,54.843569517390236
2609,2020Q3,47.767920295754315
2609,2020Q4,67.69617866216542
2609,2021Q1,53.769520413912616
2609,2021Q2,77.75290271415098
2609,2021Q3,46.311150221888326
2609,2021Q4,49.288609546424375
2609,2022Q1,46.046598198083025
2609,2022Q2,47.03777491199171
2609,2022Q3,39.43901489469834
2609,2022Q4,48.8303867709622
2609,2023Q1,36.54869230461803
2609,2023Q2,47.35330949330411
2609,2023Q3,44.801595816753895
2609,2023Q4,43.107747420993554
2609,2024Q1,31.214404037235198
2609,2024Q2,57.38720544221915
2609,2024Q3,43.34117867866778
2609,2024Q4,50.48392020511423
2609,2025Q1,56.234910304155626
2609,2025Q2,46.24042431508594
2609,2025Q3,26.354168664453645
2609,2025Q4,36.61337952017145
2610,2020Q1,34.060158838612324
2610,2020Q2,54.52096678164729
2610,2020Q3,38.24455374240287
2610,2020Q4,59.39934536180007
2610,2021Q1,50.13086339901625
2610,2021Q2,51.702042956362575
2610,2021Q3,32.81365682104904
2610,2021Q4,51.50892817985293
2610,2022Q1,45.90385160509538
2610,2022Q2,45.579771074563666
2610,2022Q3,45.59597674254693
2610,2022Q4,44.41528174861757
2610,2023Q1,40.750768363677984
2610,2023Q2,53.426610266216805
2610,2023Q3,27.590768726590518
2610,2023Q4,43.167786920385694
2610,2024Q1,25.549467834492596
2610,2024Q2,54.951707150609465
2610,2024Q3,47.36356380867145
2610,2024Q4,66.20543458050506
2610,2025Q1,39.015732824623925
2610,2025Q2,43.20946995227744
2610,2025Q3,52.30564259986256
2610,2025Q4,34.75761491867714
2611,2020Q1,39.49820074945364
2611,2020Q2,58.23064055324184
2611,2020Q3,47.227557270590836
2611,2020Q4,57.25748403439953
2611,2021Q1,48.3502615735543
2611,2021Q2,59.890075982906026
2611,2021Q3,33.32539065517537
2611,2021Q4,37.02035602874186
2611,2022Q1,44.52702011690547
2611,2022Q2,33.983820215177865
2611,2022Q3,39.17782342952281
2611,2022Q4,42.67577629959672
2611,2023Q1,35.06851730553796
2611,2023Q2,38.50948380761394
2611,2023Q3,35.3759086290843
2611,2023Q4,43.991929188641045
2611,2024Q1,50.57422480039132
2611,2024Q2,55.64781028132217
2611,2024Q3,33.84413960091479
2611,2024Q4,30.41144689638679
2611,2025Q1,49.69609965267005
2611,2025Q2,44.43347872815273
2611,2025Q3,27.901730705945166
2611,2025Q4,31.911060698761776
2612,2020Q1,32.29110120885938
2612,2020Q2,65.00565476221495
2612,2020Q3,44.426551052871034
2612,2020Q4,54.968702662658735
2612,2021Q1,43.79799301386689
2612,2021Q2,60.82146526902497
2612,2021Q3,40.54187623544931
2612,2021Q4,40.04194805787662
2612,2022Q1,34.07080942542975
2612,2022Q2,39.36977408370219
2612,2022Q3,37.495988745961995
2612,2022Q4,50.23871725770007
2612,2023Q1,35.610893156386965
2612,2023Q2,46.658958881533415
2612,2023Q3,38.09199349105635
2612,2023Q4,37.939340335771206
2612,2024Q1,31.34183834796526
2612,2024Q2,39.98179697300463
2612,2024Q3,46.49995803071709
2612,2024Q4,32.47221474478293
2612,2025Q1,50.67045699653427
2612,2025Q2,47.048202654978574
2612,2025Q3,48.40564395987796
2612,2025Q4,37.72410784139383
2613,2020Q1,37.671764503023304
2613,2020Q2,76.26148153068993
2613,2020Q3,58.809677652718314
2613,2020Q4,49.727177570199984
2613,2021Q1,47.2716989109437
2613,2021Q2,61.470070323574376
2613,2021Q3,29.91354506498365
2613,2021Q4,43.15798145983742
2613,2022Q1,46.97540589245393
2613,2022Q2,28.592746271952517
2613,2022Q3,43.922791900069605
2613,2022Q4,36.12531727694537
2613,2023Q1,44.00835114931636
2613,2023Q2,38.02459057157185
2613,2023Q3,37.87689432137886
2613,2023Q4,41.77417292931183
2613,2024Q1,40.187142497992646
2613,2024Q2,55.933551869080304
2613,2024Q3,30.43450698397113
2613,2024Q4,33.983107872124286
2613,2025Q1,41.541308603309496
2613,2025Q2,33.746649289032526
2613,2025Q3,34.56690851200413
2613,2025Q4,28.25586256049377
2614,2020Q1,41.29157197303443
2614,2020Q2,62.14741747175926
2614,2020Q3,48.97088286862391
2614,2020Q4,47.888953558597706
2614,2021Q1,44.76552127380653
2614,2021Q2,56.54391048220669
2614,2021Q3,33.537135554018086
2614,2021Q4,38.535936782548966
2614,2022Q1,41.591566376850174
2614,2022Q2,34.86249528537783
2614,2022Q3,34.1588243165324
2614,2022Q4,48.65805581083751
2614,2023Q1,31.79229072391374
2614,2023Q2,30.637369056866238
2614,2023Q3,26.4315489760667
2614,2023Q4,37.569390967822955
2614,2024Q1,33.43507065191245
2614,2024Q2,35.939252891849506
2614,2024Q3,47.018924570693144
2614,2024Q4,36.86420103525778
2614,2025Q1,57.624663608663475
2614,2025Q2,47.44616883342262
2614,2025Q3,58.53853652448008
2614,2025Q4,49.156501056883585
2615,2020Q1,38.81663093434559
2615,2020Q2,62.20461878120648
2615,2020Q3,56.507075767746265
2615,2020Q4,66.24189025136259
2615,2021Q1,49.38419698975204
2615,2021Q2,77.04287903877004
2615,2021Q3,44.80603476467761
2615,2021Q4,44.27313869781191
2615,2022Q1,35.69624084177432
2615,2022Q2,42.32086928673908
2615,2022Q3,36.657607997908826
2615,2022Q4,51.1722449782548
2615,2023Q1,36.1649226076495
2615,2023Q2,34.6281788381225
2615,2023Q3,36.52142674273051
2615,2023Q4,47.43901025946901
2615,2024Q1,30.259079240131154
2615,2024Q2,62.28065225065058
2615,2024Q3,45.68307716469322
2615,2024Q4,35.33553424734355
2615,2025Q1,52.130696383327724
2615,2025Q2,47.47144909015469
2615,2025Q3,29.272778238724218
2615,2025Q4,36.76405358643316
2616,2020Q1,51.21669583595958
2616,2020Q2,77.55969210304619
2616,2020Q3,47.921929899724915
2616,2020Q4,55.450529694127184
2616,2021Q1,62.538935889245614
2616,2021Q2,67.32511618221035
2616,2021Q3,41.861497346685375
2616,2021Q4,56.400138600579275
2616,2022Q1,64.85489018111063
2616,2022Q2,43.873491610987735
2616,2022Q3,53.53107346851719
2616,2022Q4,45.127398893750275
2616,2023Q1,58.704355445765195
2616,2023Q2,49.4750375119574
2616,2023Q3,45.75201003674296
2616,2023Q4,40.68260937603479
2616,2024Q1,47.252070863784745
2616,2024Q2,36.295205122663106
2616,2024Q3,33.75188371615969
2616,2024Q4,38.18975765600326
2616,2025Q1,47.52963910142479
2616,2025Q2,43.045857715456364
2616,2025Q3,40.08883754318408
2616,2025Q4,26.640349134549226
2617,2020Q1,37.1344934565159
2617,2020Q2,63.86311721460425
2617,2020Q3,46.67692547946067
2617,2020Q4,50.662578686991694
2617,2021Q1,46.1703507527474
2617,2021Q2,66.40612083781974
2617,2021Q3,34.104095643357255
2617,2021Q4,39.74235408983267
2617,2022Q1,38.745942121554826
2617,2022Q2,43.101908142893784
2617,2022Q3,47.00338503259576
2617,2022Q4,48.728119713240076
2617,2023Q1,54.29167771466055
2617,2023Q2,42.36494000306682
2617,2023Q3,37.8755008833088
2617,2023Q4,45.66734194154226
2617,2024Q1,53.16234798976605
2617,2024Q2,48.767636670214486
2617,2024Q3,38.987038262225845
2617,2024Q4,36.69890059060284
2617,2025Q1,52.9409899823627
2617,2025Q2,43.53911494883768
2617,2025Q3,41.11618940728759
2617,2025Q4,45.89459612498666
2618,2020Q1,33.58825473382671
2618,2020Q2,56.49454293166935
2618,2020Q3,42.21222504593922
2618,2020Q4,51.76261700792101
2618,2021Q1,49.39188385477599
2618,2021Q2,54.095857411017676
2618,2021Q3,35.453750063755415
2618,2021Q4,51.95270911152028
2618,2022Q1,49.30673766202845
2618,2022Q2,51.6613306392575
2618,2022Q3,56.09650406097396
2618,2022Q4,43.280738647118774
2618,2023Q1,41.20888167645661
2618,2023Q2,64.24587411919185
2618,2023Q3,26.032253836515792
2618,2023Q4,45.75453689302428
2618,2024Q1,41.84497904701904
2618,2024Q2,55.43327328829812
2618,2024Q3,58.75679353764373
2618,2024Q4,64.9840522517487
2618,2025Q1,43.88999865297324
2618,2025Q2,37.03613153993503
2618,2025Q3,51.7545908820234
2618,2025Q4,41.050483627088454
2630,2020Q1,34.79386607450295
2630,2020Q2,70.9682250136787
2630,2020Q3,43.26872681873352
2630,2020Q4,58.322255499712824
2630,2021Q1,49.836937420139854
2630,2021Q2,49.551463366647674
2630,2021Q3,28.879387862572585
