coid,year_q,ROA,EPS,ROE,OM,GM,FCF,total_assets,LEV
4164,2024Q1,0.14,0.01,0.02,3.09,21.25,48.30250996779285,13767045,52.89
4166,2024Q1,1.6,0.17,2.25,17.21,58.11,11.826503544145998,2559278,33.19
4167,2024Q1,1.85,0.22,2.05,-1.22,20.74,-0.8422327849624989,3887673,11.66
4168,2024Q1,-4.65,-0.67,-5.87,-836.98,60.87,113.24962113011475,1525393,21.17
4171,2024Q1,-1.74,-0.35,-2.52,-98.77,44.59,-1.6272737174599716,1188393,29.05
4173,2024Q1,0.39,0.29,1.09,7.3,23.04,20.677956318602913,5596603,65.78
4174,2024Q1,-10.61,-2.28,-12.12,-6245.8,-286.45,-977.4165298303229,5035251,12.53
4175,2024Q1,0.13,-0.06,-0.14,0.45,30.46,23.817262874089465,7440050,80.43
4183,2024Q1,2.27,0.5,3.78,5.6,27.85,0.011235840287637511,530014,40.03
4188,2024Q1,-3.66,-0.29,-3.92,-245.99,41.04,20.599158207477096,488622,5.96
4190,2024Q1,-0.97,-1.52,-4.55,-12.28,62.24,-6.764089777336402,7842679,75.21
4192,2024Q1,-3.54,-0.38,-3.79,-329.12,64.85,230.79031521242575,376111,7.15
4198,2024Q1,-2.87,-0.79,-4.49,-25.1,35.22,14.402708646834125,587805,34.38
4205,2024Q1,3.44,0.92,4.08,21.13,36.52,0.7194502262634094,2418031,15.14
4207,2024Q1,1.51,0.27,2.3,8.28,14.06,5.785031887557224,5823446,41.66
4303,2024Q1,28.94,7.35,38.9,-46.4,7.11,-388.71333982101623,2100997,16.59
4304,2024Q1,-0.49,-0.1,-4.24,-19.53,7.78,3.177788736109359,424458,79.97
4305,2024Q1,4.51,1.09,5.16,17.86,25.94,-2.7894426556618748,1369407,12.69
4306,2024Q1,0.78,0.3,1.63,5.45,18.36,52.214365101776984,33601731,61.87
4401,2024Q1,0.52,0.18,0.82,1.02,7.01,-5.743826813826045,5816520,53.65
4402,2024Q1,-1.37,-0.1,-1.45,-70.06,11.17,-6.914451827242525,491308,4.79
4406,2024Q1,-0.63,-0.12,-0.96,-17.2,-9.38,0.4933639079980543,877453,29.63
4413,2024Q1,1.67,0.24,2.15,-4.22,19.42,1.932288794455077,473337,24.48
4414,2024Q1,-0.54,-0.18,-3.4,-2.69,14.41,2.9232360544836755,12159316,65.77
4416,2024Q1,0.21,0.15,0.51,23.52,57.43,-17.53967948964298,14813185,88.58
4417,2024Q1,0.92,0.44,1.15,15.35,24.55,-15.881337214781988,5159940,35.86
4419,2024Q1,0.99,0.0,1.11,12.85,42.78,-0.36026911668957534,1292504,23.05
4420,2024Q1,-0.52,-0.68,-1.2,-8.63,-2.92,758.8713031286019,3937090,52.26
4426,2024Q1,0.15,0.0,-0.01,-12.14,8.76,22.537675171284832,4716366,43.67
4430,2024Q1,0.08,-0.07,-0.21,-3.17,17.58,8.942072852520614,3599680,48.91
4432,2024Q1,2.02,0.63,2.37,6.07,25.46,7.507419515523426,1604701,16.14
4433,2024Q1,-0.3,-0.4,-1.22,-8.26,21.84,-48.219969734919644,6303523,67.18
4438,2024Q1,-0.44,-1.12,-0.91,-8.2,7.33,0.14199823874879364,16914216,40.41
4439,2024Q1,1.39,1.7,1.99,7.54,19.97,-26.59246121072993,5458423,38.69
4440,2024Q1,1.69,0.51,2.68,3.03,9.06,20.07096634204245,2232291,43.05
4441,2024Q1,4.67,4.45,6.12,19.56,28.39,40.10317353493206,5881346,26.72
4442,2024Q1,2.58,0.72,3.75,5.6,22.85,-2.3285833446982074,759286,28.15
4502,2024Q1,0.78,0.09,0.71,1.97,18.87,3.1918312783537406,2779940,74.8
4503,2024Q1,-1.82,-0.3,-2.07,-31.8,-12.3,13.199082843186122,977980,11.4
4506,2024Q1,2.61,1.39,4.59,22.51,35.52,3.5621164171616324,9465520,42.15
4510,2024Q1,0.23,0.01,0.03,-1.95,14.8,19.519377103294534,4363166,58.71
4513,2024Q1,-0.06,-0.09,-0.69,-0.82,30.0,55.95294718529041,2873966,51.15
4523,2024Q1,-0.55,-0.09,-1.45,-25.16,28.43,121.24018202466704,2142130,52.85
4526,2024Q1,-0.64,-0.41,-2.08,-12.17,15.19,-31.030052584086924,12812102,60.41
4527,2024Q1,1.3,0.62,2.7,7.17,22.89,25.55309537111646,3579506,54.66
4528,2024Q1,-0.14,-0.12,-0.46,-1.96,13.48,22.307813904545746,3776715,40.95
4529,2024Q1,-4.72,-0.23,-5.04,-775.55,63.94,1363.5939323220537,395965,5.9
4530,2024Q1,-3.79,-0.23,-5.36,-20.94,26.85,3.948805200741512,246053,27.85
4532,2024Q1,1.11,0.5,2.44,6.19,14.9,-3.2795355819734846,26175922,58.01
4533,2024Q1,2.1,0.77,4.77,7.25,34.77,44.39597294360739,6192070,58.96
4534,2024Q1,0.7,0.08,1.06,-0.46,16.32,6.001268679221738,1357545,50.09
4535,2024Q1,2.21,0.68,2.56,10.88,19.13,-2.2958209904048092,3298697,12.63
4536,2024Q1,3.04,4.3,4.69,16.94,34.06,-11.566528857110525,14098059,35.88
4538,2024Q1,0.78,0.13,0.84,9.13,24.55,-0.305770887166236,990363,10.33
4540,2024Q1,-1.94,-1.71,-5.12,-55.02,-21.18,37.471194982204054,7500450,58.73
4541,2024Q1,-0.11,-0.15,-0.67,-13.21,0.44,-0.5514145972572813,3856647,60.54
4542,2024Q1,1.52,0.61,2.86,11.2,41.15,28.417643570679196,1389636,49.14
4543,2024Q1,2.08,0.89,2.94,9.99,28.68,51.62129123155975,2554136,33.29
4545,2024Q1,1.58,0.6,2.44,7.82,23.22,-20.96077466620021,3129324,38.37
4549,2024Q1,2.89,1.18,3.55,19.86,53.65,-2.8912967630649637,2290449,18.82
4550,2024Q1,1.25,0.63,2.52,7.72,15.12,2.218478831646208,1820937,47.12
4551,2024Q1,1.4,1.5,2.17,3.26,16.96,11.935668587010394,13222731,39.52
4552,2024Q1,0.44,0.25,0.49,7.01,19.15,-9.337872431003289,7651971,20.28
4554,2024Q1,2.51,0.69,3.58,8.08,43.47,-27.22234196508298,690121,34.06
4555,2024Q1,0.07,-0.06,-0.1,-0.87,26.83,-5.789329819809029,4459428,34.59
4556,2024Q1,0.08,-0.04,-0.2,1.6,30.71,-6.610766949856354,1604261,47.89
4557,2024Q1,1.99,1.72,3.13,11.18,28.09,-9.384245259420588,4258122,43.94
4558,2024Q1,0.32,0.06,0.31,1.79,7.67,2.7585690324410073,2037300,56.61
4560,2024Q1,0.87,0.25,0.98,7.2,33.81,-3.5365860864735184,2286710,22.12
4561,2024Q1,2.37,0.94,4.28,20.97,33.13,4.874909616775127,2445835,46.2
4562,2024Q1,-0.62,-0.18,-1.74,-15.98,26.74,9.897742728091925,2234253,53.18
4563,2024Q1,1.4,0.87,3.26,8.57,31.19,-4.461099834024417,3991739,62.05
4564,2024Q1,-1.25,-0.53,-2.51,-60.26,-37.9,-1.6827976372056908,7569041,44.44
4566,2024Q1,1.7,1.47,3.4,5.8,23.07,12.16350238174702,8827714,54.92
4568,2024Q1,0.98,0.5,1.47,4.5,30.05,33.25607430135169,1623784,35.93
4569,2024Q1,3.21,2.96,3.56,8.49,22.46,43.89730123164309,2905834,12.6
4571,2024Q1,3.33,2.23,4.37,15.94,30.37,8.324747257544594,3617618,25.89
4572,2024Q1,3.5,2.14,4.33,36.19,49.16,-4.251820328112254,2446975,19.33
4576,2024Q1,-0.19,-0.19,-0.37,-11.64,24.87,13.787854422251252,6112638,34.26
4577,2024Q1,-0.73,-0.41,-1.98,-50.1,-7.39,-32.62259705806656,2056418,50.9
4580,2024Q1,3.16,2.57,4.79,21.34,36.72,-3.523074320413851,3648380,34.93
4581,2024Q1,2.42,1.22,3.79,16.81,31.04,-0.3007170946102244,1790161,37.28
4583,2024Q1,3.32,4.59,3.82,33.87,54.03,110.63023960831279,11343239,16.93
4584,2024Q1,1.46,0.94,2.78,11.08,32.6,-1.812524710776477,1937720,50.34
4585,2024Q1,0.18,0.04,0.21,-6.61,44.6,4.211253545646008,2183290,23.16
4588,2024Q1,1.51,0.62,3.42,15.51,32.46,-96.55589545078035,2086582,57.15
4609,2024Q1,-1.11,-0.18,-5.31,-146.77,-0.77,-35.285582376995116,656303,75.06
4702,2024Q1,1.56,0.31,1.82,-9.02,23.98,-49.72854153976535,1491204,17.16
4706,2024Q1,1.87,0.38,2.04,7.15,19.4,-1.3432645160022403,1624923,8.49
4707,2024Q1,1.05,0.21,1.32,-19.58,-11.59,50.52727591335331,8155648,28.01
4711,2024Q1,0.25,0.05,0.27,1.68,12.67,1.0955651657763081,1281474,17.52
4714,2024Q1,8.41,0.59,12.18,-23.78,19.5,-377.0941891678509,7167046,26.34
4716,2024Q1,2.27,0.47,3.65,-10.19,12.76,-7.364627540019352,1855281,41.5
4720,2024Q1,1.89,0.51,3.59,6.13,23.94,6.7180873726333346,2993635,49.58
4721,2024Q1,3.72,0.79,5.28,12.71,19.55,12.50063089890476,1603171,30.92
4722,2024Q1,1.27,0.59,2.04,6.31,16.25,-0.031042123721576366,4932860,41.93
4726,2024Q1,-3.63,-0.66,-5.69,-169.37,-108.11,-193.69996258885146,3431356,32.44
4728,2024Q1,7.92,3.24,11.63,56.05,83.45,9.784484572967967,2326750,30.91
4729,2024Q1,0.14,-0.05,-0.18,-9.39,11.46,101.40321158195297,3305034,58.64
4735,2024Q1,-0.37,-0.15,-0.62,-15.62,16.36,7.136487109835478,1349126,34.65
4736,2024Q1,3.52,4.24,4.39,11.59,38.98,-3.1702522255192878,11906617,18.84
4737,2024Q1,0.12,-0.08,-0.25,-0.74,43.12,69.86037615828447,5311240,64.04
4739,2024Q1,0.89,0.45,1.14,6.2,14.43,4.888424961108339,9432110,31.68
4741,2024Q1,1.82,0.64,2.22,13.5,35.86,39.54811380454857,1153731,21.51
4743,2024Q1,-0.54,-0.2,-0.59,-1008.83,62.5,227.46997287872918,15073643,5.54
4744,2024Q1,-0.33,-0.14,-0.81,-9.62,42.89,2.158233619808218,2274633,44.57
4745,2024Q1,0.41,0.07,0.43,3.38,21.83,-16.967902386245683,6805988,24.09
4746,2024Q1,-0.67,-0.8,-1.21,16.55,47.8,-30.32731594925681,13397047,39.55
4747,2024Q1,1.06,0.45,1.21,14.88,38.93,-0.7684812383946464,1988372,14.29
4749,2024Q1,3.93,2.11,7.15,12.76,29.98,21.0602073244224,4603513,47.97
4754,2024Q1,3.55,0.93,5.68,19.27,45.07,-0.34109315330866274,813385,37.26
4755,2024Q1,1.5,1.1,2.49,11.53,22.74,26.044838280277677,7828490,43.71
4760,2024Q1,3.35,1.24,4.7,12.27,21.39,31.314164516881142,1156821,33.4
4763,2024Q1,16.25,24.48,18.4,61.64,67.26,1.1429868147773015,13991260,9.72
4764,2024Q1,-0.4,-0.3,-1.19,-5.98,10.85,4.703551399001097,4555224,52.38
4766,2024Q1,3.09,5.86,5.19,15.42,33.15,21.108356663747443,25010414,45.41
4767,2024Q1,1.7,0.75,2.61,7.79,23.89,13.094877235525917,1403923,37.08
4768,2024Q1,1.79,1.03,2.25,19.52,42.31,5.387810901752402,2493955,23.72
4770,2024Q1,4.83,6.14,6.77,36.07,45.16,61.75158884734289,10355779,32.01
4771,2024Q1,4.05,3.42,7.15,31.13,40.41,-127.94801785860763,5542563,37.46
4772,2024Q1,4.32,0.59,4.69,34.52,44.04,55.56113841076088,1914832,11.25
4804,2024Q1,-7.64,-0.68,-38.2,-82.02,-2.43,24.473301156822185,369069,81.44
4806,2024Q1,-0.89,-0.05,-1.28,-219.01,26.12,299.0507061819866,974314,24.5
4807,2024Q1,-2.29,-0.72,-3.69,-13.75,12.08,3.193909815782238,1251887,35.95
4903,2024Q1,-2.24,-0.24,-2.66,-19.21,3.96,2.225692019010834,1146312,12.2
4904,2024Q1,1.63,0.82,3.21,13.75,30.24,71.94811063305782,192507471,51.17
4905,2024Q1,1.57,1.75,1.92,-4.27,18.44,-27.66707667076671,3942283,25.47
4906,2024Q1,0.45,0.18,0.56,2.04,11.97,-3.281817560077723,23531996,42.7
4907,2024Q1,0.31,0.27,1.57,16.01,32.76,-24.37620970632512,10717479,81.22
4908,2024Q1,3.11,0.76,3.49,20.26,44.27,-1.555159423598732,1934796,10.73
4909,2024Q1,5.9,1.76,6.66,25.17,34.32,-2.895364490357321,2949456,13.65
4911,2024Q1,2.23,0.35,2.54,42.74,82.19,-7.846003898635477,880250,11.06
4912,2024Q1,0.92,0.85,1.5,6.65,21.93,4.929699514139989,7471858,50.92
4915,2024Q1,1.32,1.28,3.07,4.3,15.94,-3.4217090448308944,48658205,58.15
4916,2024Q1,0.22,0.0,0.01,3.42,15.25,3.2308881901128927,3623169,42.38
4919,2024Q1,1.31,0.97,2.51,5.38,41.73,20.360180462208564,31784888,50.11
4923,2024Q1,1.75,0.46,2.05,-3.81,28.12,-3.8046091056943836,898758,15.75
4924,2024Q1,1.25,0.19,2.08,-1.07,21.14,-71.94752942741238,774341,54.48
4927,2024Q1,-1.27,-1.5,-4.25,-8.22,6.71,-2.516008817505697,17763639,63.48
4930,2024Q1,0.84,0.5,1.3,4.36,15.98,9.834783143720207,12020387,47.85
4931,2024Q1,1.37,0.31,1.84,3.17,14.1,4.853925484964345,1544371,28.18
4933,2024Q1,3.63,1.95,4.75,11.27,28.04,35.47914233081059,4434551,25.69
4934,2024Q1,-3.13,-0.29,-4.29,-185.99,-73.44,-18.626196735600512,2993527,25.97
4935,2024Q1,1.28,1.0,1.58,3.66,16.35,-2.2774837495115974,10533257,20.73
4938,2024Q1,0.76,1.22,1.71,1.21,4.23,4.393118255721565,519551209,57.42
4939,2024Q1,0.68,0.13,0.84,3.75,22.89,-7.759521508313373,2835894,44.12
4942,2024Q1,1.49,1.13,1.87,9.33,23.39,17.612772907973973,11009602,21.53
4943,2024Q1,1.46,0.25,11.35,-28.04,-2.98,-36.084942043864736,2532776,86.29
4946,2024Q1,-15.07,-2.41,-39.82,-221.21,-24.02,-279.79553119730184,139852,57.11
4949,2024Q1,-1.83,-0.7,-2.8,-9.56,15.5,25.100336208541407,2140941,33.47
4950,2024Q1,-10.94,-0.43,-22.29,-22677.97,-12506.78,10803.389830508475,170930,54.0
4951,2024Q1,3.29,0.96,3.74,30.98,75.4,-22.89348171701113,992699,11.98
4952,2024Q1,2.23,0.56,2.85,7.95,38.38,2.3206758814485697,2887596,24.31
4953,2024Q1,2.52,1.85,3.68,5.9,17.5,-2.4485337408296783,5425427,30.98
4956,2024Q1,-0.35,-0.13,-0.76,-13.14,3.57,21.270472677170606,2825338,39.51
4958,2024Q1,0.78,1.03,1.05,2.28,16.42,-41.51782288175307,243283356,43.01
4960,2024Q1,0.96,0.21,1.27,-4.55,5.86,66.96958231493865,14671331,36.36
4961,2024Q1,1.78,3.17,2.1,10.28,29.93,2.215043244432375,25775818,16.15
4966,2024Q1,2.39,7.21,2.79,13.71,42.84,-21.80425107073792,24492925,12.19
4967,2024Q1,3.11,4.1,11.91,11.55,23.96,-31.970719453315805,10218683,74.43
4968,2024Q1,0.89,0.31,1.24,0.04,32.4,-1.996897999965146,3331970,32.17
4971,2024Q1,-0.56,-0.36,-0.78,-13.45,13.46,-15.657509516271634,2017320,14.32
4972,2024Q1,-0.79,-0.31,-1.11,-16.35,22.4,21.924324232904457,2156430,26.76
4973,2024Q1,2.64,1.41,3.84,8.45,25.35,10.297383032693284,3557214,34.4
4974,2024Q1,2.81,1.58,3.86,11.24,16.71,23.974518479714877,4279237,31.5
4976,2024Q1,0.27,0.05,0.28,-14.18,1.22,7.092952795245414,3080018,18.15
4977,2024Q1,0.2,0.15,0.25,-18.47,5.53,302.97884106056637,5719412,33.48
4979,2024Q1,3.0,0.74,3.52,12.55,18.09,30.744595554498698,3419424,16.05
4987,2024Q1,2.1,0.92,2.77,13.36,39.99,42.05174071330633,1424898,28.13
4989,2024Q1,-0.72,-0.15,-0.94,-9.67,-3.41,0.5125245003203278,2765946,20.28
4991,2024Q1,-5.98,-1.9,-7.19,0.83,33.85,-69.09760047955825,3358021,14.61
4994,2024Q1,8.13,2.05,10.99,30.21,69.92,1.690587401423394,1699592,23.06
4995,2024Q1,2.57,1.01,4.76,14.48,35.92,46.85023596917122,1749764,51.29
4999,2024Q1,0.49,0.25,0.55,-3.49,14.88,2.6842974729658566,4003882,16.29
5007,2024Q1,3.3,0.99,4.2,17.68,24.84,49.35051747661706,9093690,26.09
5009,2024Q1,1.92,1.0,3.55,17.51,27.06,20.71263432283303,34677402,49.96
5011,2024Q1,-0.27,-0.15,-0.86,-4.31,-0.65,25.65021529186125,5525554,55.01
5013,2024Q1,1.18,0.46,1.83,6.02,11.34,1.3104951823893793,8749672,43.63
5014,2024Q1,1.27,0.56,3.28,0.85,4.79,-1.9343969161788293,10922349,70.09
5015,2024Q1,1.96,0.76,3.36,0.12,13.91,1.7356308115238896,2543607,44.95
5016,2024Q1,0.74,0.33,1.1,4.68,9.85,10.117699132849124,2597988,43.44
5201,2024Q1,1.74,0.32,2.43,-5.45,20.17,46.7787386096236,596036,34.9
5202,2024Q1,0.56,0.08,0.59,-19.8,77.79,-27.098912755237336,1228364,5.13
5203,2024Q1,1.72,1.26,2.19,7.0,85.81,-5.25833445096055,5877879,20.98
5205,2024Q1,-5.11,-0.38,-8.09,-103.98,-18.69,-153.5448577680525,88335,34.12
5206,2024Q1,-0.51,-0.41,-2.11,-414.56,25.55,63.57932145038592,13055149,77.05
5209,2024Q1,2.3,3.77,13.16,7.09,9.13,17.939655080343993,4622143,84.48
5210,2024Q1,-4.69,-0.47,-7.33,-39.86,64.17,-4.794024566861556,598511,35.44
5211,2024Q1,-1.58,-0.21,-1.8,-27.83,52.24,-8.11951219512195,457975,10.75
5212,2024Q1,1.86,0.44,3.17,12.43,52.82,51.399730172496874,802593,44.18
5213,2024Q1,0.07,-0.02,-0.11,10.27,25.66,141.3671778243149,58365217,80.74
5215,2024Q1,0.74,0.49,0.93,3.37,27.11,-1.3534695955775384,4632382,24.43
5220,2024Q1,0.85,0.26,1.25,2.45,22.62,2.1992168642385885,1344111,39.25
5222,2024Q1,2.59,0.96,3.28,28.72,47.36,345.9217760581663,2858286,27.17
5223,2024Q1,-0.43,-0.38,-0.86,-4.09,17.11,-13.573904948645549,3196975,37.64
5225,2024Q1,2.97,2.52,6.6,5.62,15.73,11.443494072227725,6571138,58.15
5227,2024Q1,-6.52,-1.0,-11.6,-71.07,-6.03,-7.2450420580831345,1190280,43.43
5228,2024Q1,-2.35,-0.8,-5.29,-33.24,-6.54,8.977396628365344,1195882,52.91
5230,2024Q1,0.64,0.21,0.95,2.19,30.25,0.7979696492766586,2511166,52.18
5234,2024Q1,2.45,1.11,3.82,12.68,35.22,50.23694034963457,4762099,40.62
5236,2024Q1,3.81,1.94,4.76,32.94,65.2,111.73853336995332,3001861,25.74
5243,2024Q1,0.97,0.6,1.33,6.35,18.54,-3.454084817586025,12684419,38.01
5244,2024Q1,1.98,0.57,2.3,15.27,47.82,6.7337351630026046,1995691,14.12
5245,2024Q1,-1.63,-0.72,-3.13,-17.56,9.06,23.652752633992087,1804070,45.08
5251,2024Q1,0.46,0.06,0.55,-11.61,43.51,-11.30399750956802,487440,18.15
5258,2024Q1,2.6,1.75,4.68,6.98,31.5,21.52509190500484,7556569,46.41
5263,2024Q1,0.29,0.12,0.23,-18.97,35.64,-223.71507755576414,5294802,37.12
5269,2024Q1,4.02,12.8,4.57,34.49,59.21,81.22829719642766,22422179,14.48
5272,2024Q1,-1.12,-0.27,-1.32,-19.84,46.03,33.236665320656364,1285181,12.73
5274,2024Q1,8.21,10.36,10.71,38.13,63.24,73.22109222445985,4989016,30.3
5276,2024Q1,0.27,0.02,0.21,2.73,13.83,-9.50177336744282,712212,35.73
5278,2024Q1,0.6,0.33,1.48,-2.87,47.89,12.028224083458978,1657867,70.67
5283,2024Q1,-0.44,-0.46,-0.83,-5.41,28.39,2.0626725897466685,7134291,45.83
5284,2024Q1,-1.15,-1.26,-2.54,-16.4,35.13,16.309182399957514,4236052,46.55
5285,2024Q1,1.24,0.55,2.01,3.49,13.5,17.52910551878763,5082294,45.97
5287,2024Q1,4.5,3.05,8.4,37.64,70.48,61.386909977522954,3969238,50.22
5288,2024Q1,3.81,3.91,5.17,15.07,21.66,25.800522095547766,7089206,29.62
5289,2024Q1,3.65,3.98,4.83,16.8,34.86,-0.45597656973449774,10104082,25.69
5291,2024Q1,0.28,0.12,0.37,-0.6,21.03,9.744790691803093,1511831,34.92
5292,2024Q1,2.99,2.45,5.99,18.34,25.46,28.658339770720225,2927473,52.58
5299,2024Q1,2.88,2.27,3.74,8.75,25.74,188.70582288916586,4046720,24.86
5301,2024Q1,-0.91,-0.06,-1.35,-11.48,56.03,10.182077103041399,915693,24.09
5302,2024Q1,-0.46,-0.06,-0.77,-488.07,45.51,444.4478247642227,1782641,26.63
5306,2024Q1,1.33,1.21,1.96,16.22,37.14,10.089623009713849,12227594,35.52
5309,2024Q1,1.46,0.35,2.21,5.0,23.44,-4.700288704037182,4911897,36.46
5310,2024Q1,16.33,1.31,20.03,-1714.21,-10.31,533.4261838440111,251516,17.13
5312,2024Q1,2.06,2.37,4.61,8.99,61.39,-2.7178020870563833,7500108,57.3
5314,2024Q1,26.33,5.38,33.55,48.11,54.22,-51.81000377664547,356585,19.03
5315,2024Q1,0.94,0.17,1.19,-1.1,13.72,25.42045137359219,1961793,23.78
5321,2024Q1,-0.39,-0.77,-3.61,-1.45,45.53,-19.331062013225775,4333206,80.4
5324,2024Q1,-0.19,-0.17,-2.43,-9.83,52.1,20.970770762416315,10084550,85.99
5328,2024Q1,0.37,0.04,0.39,-3.73,22.91,32.89876431243623,2284989,20.71
5340,2024Q1,1.38,0.16,1.63,7.19,13.36,-3.3857958353555664,2340307,15.52
5344,2024Q1,2.02,0.15,2.4,7.93,21.18,-3.4293328346346255,614429,16.71
5345,2024Q1,-10.97,-0.63,-14.21,-1238.93,-9.96,-1138.5311871227364,103827,23.26
5347,2024Q1,1.27,0.78,2.73,12.8,24.02,-53.96183100234988,108065895,56.04
5348,2024Q1,-1.21,-0.13,-1.82,-6.05,23.93,-0.9423541594753193,226855,30.28
5351,2024Q1,-2.94,-0.65,-6.2,-25.62,5.61,9.994118536295009,6577977,49.24
5353,2024Q1,1.87,0.52,3.01,6.39,22.59,22.43291747295118,2051847,38.61
5355,2024Q1,-2.32,-0.18,-2.77,-32.19,-13.98,5.516358228684733,1246172,14.89
5356,2024Q1,1.95,1.14,2.55,5.07,13.18,39.25667787873644,5977777,24.59
5364,2024Q1,-2.65,-0.45,-6.59,-31.43,-14.24,-105.85430717443127,1009866,41.14
5371,2024Q1,0.09,0.37,-0.06,-0.31,17.61,7.912469339366352,55809008,54.27
5381,2024Q1,1.9,0.27,4.66,11.29,20.42,11.038040419272962,3677326,64.09
5386,2024Q1,3.01,1.04,5.69,2.94,6.86,1.1612944824144833,1086826,50.9
5388,2024Q1,1.51,2.35,4.92,5.29,17.34,7.837322882375594,48802226,70.92
5392,2024Q1,0.15,-0.04,0.02,-1.38,15.69,-4.395963693247962,15971913,51.65
5398,2024Q1,0.23,0.03,0.26,-9.41,34.64,157.73081773956912,684918,23.81
5403,2024Q1,2.81,1.71,5.52,20.66,38.84,43.288754912354655,4469188,52.56
5410,2024Q1,1.29,0.41,2.5,4.83,19.7,-8.671018474178997,2741960,46.1
5425,2024Q1,1.27,0.42,1.91,7.45,28.43,-2.0970966867032916,17573431,37.39
5426,2024Q1,0.3,0.06,0.38,-1.8,14.54,-8.190617519380366,2694343,21.46
5432,2024Q1,1.29,0.28,1.54,10.76,22.93,41.01280508765899,473543,21.58
5434,2024Q1,2.46,4.11,5.22,7.33,14.13,2.7317595989197403,33488742,56.67
5438,2024Q1,-0.09,-0.05,-0.17,-3.39,20.16,11.59602016059861,3320519,20.06
5439,2024Q1,2.39,1.08,3.93,9.5,15.95,1.7489593908080063,4215547,38.19
5443,2024Q1,1.26,0.29,2.43,5.57,27.19,36.02948797931656,9805757,49.0
5450,2024Q1,1.24,0.31,2.25,3.99,29.0,0.965224580141475,3419333,49.72
5452,2024Q1,0.68,0.1,0.77,1.45,10.05,-2.0317012559607766,3969936,43.05
5455,2024Q1,3.73,2.78,21.25,14.51,20.7,1.1460586791584282,4336475,78.09
5457,2024Q1,0.93,0.25,1.96,3.92,15.82,-48.47449585043777,24085098,57.36
5460,2024Q1,-0.17,-0.02,-0.19,-20.91,20.2,8.11431344732323,791253,9.7
5464,2024Q1,2.44,1.51,7.68,-15.86,4.02,-5.467853710782882,4720888,69.21
5465,2024Q1,1.49,0.39,2.52,5.63,11.51,-3.361994285248278,5032528,41.83
5468,2024Q1,-0.91,-0.15,-1.9,-24.41,17.42,2.7373261797875834,579067,51.33
5469,2024Q1,1.19,1.0,1.9,15.4,25.33,17.526436943714533,82024202,43.05
5471,2024Q1,1.15,0.28,1.32,4.05,42.5,-3.705712810525009,4163762,12.5
5474,2024Q1,2.42,1.37,3.1,16.72,45.08,43.610176060059636,2282823,24.61
5475,2024Q1,-2.45,-0.4,-5.9,-59.73,-17.52,-593.5119519789731,1890915,55.1
5478,2024Q1,1.58,1.83,3.3,19.89,54.51,86.04281956962413,21417511,52.36
5481,2024Q1,-0.52,-0.14,-0.78,-21.83,43.89,54.12281428689815,1611824,23.22
5483,2024Q1,1.79,3.4,4.66,22.12,31.46,-78.553601675388,240071479,63.48
5484,2024Q1,-1.47,-0.21,-2.43,-49.15,33.64,5.19110721717227,912163,36.77
5487,2024Q1,-0.34,-0.08,-0.37,-15.11,23.92,-10.143570536828964,586298,9.27
5488,2024Q1,-0.02,-0.02,-0.23,-4.11,8.78,-17.587626647335664,1521625,39.09
5489,2024Q1,1.32,0.35,1.56,1.71,34.07,9.062491254582598,2662462,15.76
5490,2024Q1,0.42,0.08,0.66,3.71,36.48,103.31869626695145,1920901,37.59
5493,2024Q1,1.42,0.73,2.48,6.08,12.6,4.443922722852265,5039474,45.05
5498,2024Q1,0.58,0.08,0.77,-5.25,5.94,2.9766563838114095,3818365,45.54
5508,2024Q1,6.44,4.9,16.55,43.32,47.49,113.15249151968705,16292431,64.72
5511,2024Q1,1.12,1.32,2.34,7.59,12.24,34.64372469438106,12035876,49.68
5512,2024Q1,0.46,0.12,0.67,16.29,25.93,-33.92907673055195,39596064,54.59
5514,2024Q1,-0.18,-0.05,-0.36,-765.81,77.85,8.719723183391004,5601527,48.19
5515,2024Q1,2.63,0.86,4.35,1.25,9.6,28.47673060080424,8492210,39.25
5516,2024Q1,-1.22,-1.09,-9.11,-20.47,-14.93,6.989684543936995,3329360,82.73
5519,2024Q1,2.0,1.22,5.02,15.15,18.88,4.369012182417629,13378495,61.17
5520,2024Q1,3.21,1.98,4.83,16.17,19.72,29.443053538494436,3786553,36.69
5521,2024Q1,-1.1,-0.2,-1.85,-6.58,4.62,1.8012276769363746,8457996,37.2
5522,2024Q1,0.47,0.56,0.98,20.73,32.41,59.31887205400411,96962890,54.65
5523,2024Q1,1.99,0.61,3.06,21.14,28.24,137.84483560042486,4760141,36.17
5525,2024Q1,-0.18,-0.13,-0.71,-19.33,26.94,58.849977920218386,17775350,71.35
5529,2024Q1,-0.55,-0.26,-2.29,-96.29,59.37,-1069.3803559657217,3846514,73.49
5530,2024Q1,0.62,1.03,1.81,31.39,62.38,-46.09952358819429,70945276,65.35
5531,2024Q1,-0.52,-0.31,-3.62,-152.24,10.13,-7.205560909112275,42069145,75.32
5533,2024Q1,0.37,0.15,0.46,17.8,37.52,154.4222394073833,11850749,21.41
5534,2024Q1,0.2,0.3,0.43,20.4,37.97,-4.689834648317537,45466307,55.53
5536,2024Q1,2.14,3.45,4.51,12.72,20.77,21.3969089247517,27740103,53.35
5538,2024Q1,1.21,0.58,1.76,6.08,12.76,-5.534847861921997,12956164,47.7
