coid,year_q,ppo_quarter_end
1436,2023Q1,0.6668226046486467
1436,2023Q2,1.0447863471010037
1436,2023Q3,-0.08050980107896283
1436,2023Q4,1.7496524056004321
1436,2024Q1,5.996159459190851
1436,2024Q2,2.735823115797769
1436,2024Q3,-2.6623752478986593
1436,2024Q4,0.5363899474375681
1436,2025Q1,-1.2161929465425274
1436,2025Q2,-0.6624909138244887
1436,2025Q3,-0.6020262197523439
1436,2025Q4,0.5838974527156032
1437,2020Q1,-5.035086533749138
1437,2020Q2,2.417385903383238
1437,2020Q3,-0.27704439782132884
1437,2020Q4,0.41115431968064753
1437,2021Q1,0.449524167126507
1437,2021Q2,0.6396173968608838
1437,2021Q3,0.12758974192523778
1437,2021Q4,0.35809271754057326
1437,2022Q1,0.5898665458807703
1437,2022Q2,-0.7002538289445402
1437,2022Q3,-0.6526831661700108
1437,2022Q4,0.47493569037836625
1437,2023Q1,-0.31013624075238627
1437,2023Q2,-0.039625745805087584
1437,2023Q3,-0.03127265704775361
1437,2023Q4,0.7118855813895403
1437,2024Q1,0.9927938784699438
1437,2024Q2,2.2522599061555377
1437,2024Q3,0.9561135743969239
1437,2024Q4,-0.3212145410894611
1437,2025Q1,-0.42952051231276434
1437,2025Q2,0.011476017423240918
1437,2025Q3,0.2498404510724302
1437,2025Q4,1.5291142942404479
1438,2020Q1,-4.838997888701344
1438,2020Q2,1.7231527088480043
1438,2020Q3,-0.31861460748477144
1438,2020Q4,-0.8573626275960996
1438,2021Q1,4.190252589285862
1438,2021Q2,-0.6289360339812361
1438,2021Q3,0.7623226460341237
1438,2021Q4,-0.4412648637772801
1438,2022Q1,0.39922618661880577
1438,2022Q2,-0.6698609170119117
1438,2022Q3,-0.123703172134338
1438,2022Q4,0.033883004427197175
1438,2023Q1,-0.8922052402338008
1438,2023Q2,-0.6390815835056034
1438,2023Q3,-0.33860108579201675
1438,2023Q4,1.5159902285785127
1438,2024Q1,1.618278075271346
1438,2024Q2,2.3205590074177973
1438,2024Q3,-4.822944932815441
1438,2024Q4,-0.09914421991501714
1438,2025Q1,-4.273753952875643
1438,2025Q2,-2.8521788587183488
1438,2025Q3,-0.035480315330672946
1438,2025Q4,-0.46681885410449286
1439,2020Q1,-3.2006308382287676
1439,2020Q2,0.9044774013979049
1439,2020Q3,-1.3750845280458641
1439,2020Q4,0.7579502227977143
1439,2021Q1,-0.7819815423227289
1439,2021Q2,-0.009204231728626725
1439,2021Q3,0.19737202546831217
1439,2021Q4,0.018156363310476153
1439,2022Q1,1.9555082448176184
1439,2022Q2,-2.3042699594430687
1439,2022Q3,-0.6970284041277947
1439,2022Q4,-0.8503356697856185
1439,2023Q1,-0.605958501274565
1439,2023Q2,-0.12503667569499788
1439,2023Q3,-0.24995129924190682
1439,2023Q4,0.8468577691063591
1439,2024Q1,3.2412782265904654
1439,2024Q2,1.189832728059594
1439,2024Q3,-1.5920611075538251
1439,2024Q4,0.7576056982079675
1439,2025Q1,-0.5370306884339614
1439,2025Q2,-0.8006867746671728
1439,2025Q3,-0.24086211779196792
1439,2025Q4,2.3501667522161456
1440,2020Q1,-6.0754123442478045
1440,2020Q2,7.6856850841558435
1440,2020Q3,-1.8139507454704797
1440,2020Q4,0.6252321995213779
1440,2021Q1,7.525819662954235
1440,2021Q2,0.7956347605782507
1440,2021Q3,2.974637016267782
1440,2021Q4,0.9584504345815373
1440,2022Q1,-0.3030354485457151
1440,2022Q2,-0.9348377760060925
1440,2022Q3,-2.818007026832158
1440,2022Q4,-0.6115506303609037
1440,2023Q1,-0.9872906680694442
1440,2023Q2,0.04019797322728705
1440,2023Q3,-0.4801136202997274
1440,2023Q4,-0.24463440526124153
1440,2024Q1,-0.1502942494329305
1440,2024Q2,-0.4666385654993076
1440,2024Q3,0.5752813026711556
1440,2024Q4,-1.4709673293049943
1440,2025Q1,-0.7538029537647841
1440,2025Q2,-0.718898969035246
1440,2025Q3,-0.007377547923476207
1440,2025Q4,-0.8007761876881375
1441,2020Q1,-12.340574245614418
1441,2020Q2,2.1751525582783935
1441,2020Q3,-1.517021110952897
1441,2020Q4,1.1179737285116205
1441,2021Q1,1.405968084500673
1441,2021Q2,-1.235293251968963
1441,2021Q3,0.9393487742627582
1441,2021Q4,0.45933880521025655
1441,2022Q1,-1.3730667477269338
1441,2022Q2,-0.9996395595162411
1441,2022Q3,-0.4187930223465839
1441,2022Q4,-0.14178540227211694
1441,2023Q1,0.07185990461255844
1441,2023Q2,-0.1695745053888681
1441,2023Q3,1.2367022902201035
1441,2023Q4,-0.025130285912306215
1441,2024Q1,-0.48286990415329484
1441,2024Q2,0.955760070293863
1441,2024Q3,0.8106538875820648
1441,2024Q4,0.34580627306929856
1441,2025Q1,-1.498410183861322
1441,2025Q2,-2.1511869582821754
1441,2025Q3,-0.7261270228169067
1441,2025Q4,-0.8233329078569693
1442,2020Q1,-5.592866978169016
1442,2020Q2,0.022751955076888045
1442,2020Q3,1.5277394640304998
1442,2020Q4,0.18911678571137508
1442,2021Q1,0.27384768689677397
1442,2021Q2,2.6302888828440905
1442,2021Q3,3.7324861797166
1442,2021Q4,-0.15343623751918536
1442,2022Q1,1.2929523485065428
1442,2022Q2,-0.38090515829395616
1442,2022Q3,0.7810154913629321
1442,2022Q4,-1.0228966306696639
1442,2023Q1,-0.09079896271777504
1442,2023Q2,-0.3228141269759067
1442,2023Q3,1.0773317244544676
1442,2023Q4,0.23606541596887065
1442,2024Q1,4.561018743171729
1442,2024Q2,1.3744335871854898
1442,2024Q3,1.104828218633237
1442,2024Q4,-0.12686637155663613
1442,2025Q1,-0.5210356132985322
1442,2025Q2,-0.44203268611721686
1442,2025Q3,-7.439820586815318
1442,2025Q4,-2.768552470892085
1443,2020Q1,-1.989659694566627
1443,2020Q2,0.6577131475179108
1443,2020Q3,-0.14910654691348138
1443,2020Q4,1.465472298110478
1443,2021Q1,-1.0200810869642716
1443,2021Q2,7.495184716057378
1443,2021Q3,0.5545514330479712
1443,2021Q4,0.13594662425695164
1443,2022Q1,0.38455943146686683
1443,2022Q2,0.040972416768072784
1443,2022Q3,-0.06613065540707547
1443,2022Q4,0.048406915812487024
1443,2023Q1,-0.17009729735481305
1443,2023Q2,-0.18390671981392712
1443,2023Q3,-0.11024155374574071
1443,2023Q4,0.4310148062881339
1443,2024Q1,-0.11104968668061944
1443,2024Q2,0.1556885798401996
1443,2024Q3,0.8990905676283862
1443,2024Q4,-0.5800596999634705
1443,2025Q1,-0.4367554605059059
1443,2025Q2,1.0213912846125963
1443,2025Q3,-1.3687734603319308
1443,2025Q4,-0.2850947640662917
1444,2020Q1,-9.121870262904043
1444,2020Q2,1.8496681172364458
1444,2020Q3,3.306689927862579
1444,2020Q4,1.4344814727516177
1444,2021Q1,-0.06070703282514342
1444,2021Q2,0.013442642477312017
1444,2021Q3,2.1170932247791283
1444,2021Q4,0.4459251772409488
1444,2022Q1,0.23503989452551838
1444,2022Q2,-0.8786461570727118
1444,2022Q3,-2.053333212036811
1444,2022Q4,-0.5336077337182284
1444,2023Q1,-0.5269730149387695
1444,2023Q2,1.468223595571124
1444,2023Q3,-0.3090425718133054
1444,2023Q4,-0.37335087507256853
1444,2024Q1,-2.6934956555109792
1444,2024Q2,-0.09465054901838042
1444,2024Q3,0.6336578471131158
1444,2024Q4,-0.7975620375171535
1444,2025Q1,-1.4476899460711623
1444,2025Q2,-3.072746552792788
1444,2025Q3,-0.28523066952203197
1444,2025Q4,-0.5090369522321899
1445,2020Q1,-0.25329658896348334
1445,2020Q2,2.567578058393765
1445,2020Q3,0.5039208229389718
1445,2020Q4,1.7207870403409178
1445,2021Q1,0.8543957578222257
1445,2021Q2,-0.6170784950877426
1445,2021Q3,0.08076865137829485
1445,2021Q4,0.3877498255068422
1445,2022Q1,-0.970238425292481
1445,2022Q2,0.42087218443512475
1445,2022Q3,1.0419891738058218
1445,2022Q4,0.1163320579846992
1445,2023Q1,0.5571640974911427
1445,2023Q2,-0.4401305733491268
1445,2023Q3,0.6326054819074377
1445,2023Q4,-0.27708841010036667
1445,2024Q1,-2.0973973504301355
1445,2024Q2,-1.659662118724033
1445,2024Q3,0.724076840407177
1445,2024Q4,-0.319700184048568
1445,2025Q1,-0.8636855312833522
1445,2025Q2,-0.3955169362391545
1445,2025Q3,-0.02044606784318127
1445,2025Q4,-1.6755723185436153
1446,2020Q1,-8.813859130242282
1446,2020Q2,0.6584404874033559
1446,2020Q3,-1.438953596507815
1446,2020Q4,0.5104177197220687
1446,2021Q1,-0.6450287961200805
1446,2021Q2,0.8049407022443836
1446,2021Q3,0.9973395286679586
1446,2021Q4,0.4581905750061128
1446,2022Q1,-0.3252552400244075
1446,2022Q2,0.2503868854437639
1446,2022Q3,-0.9901148982290586
1446,2022Q4,0.22350989913431896
1446,2023Q1,-0.29855441468774463
1446,2023Q2,4.81173638980523
1446,2023Q3,0.4589608225942937
1446,2023Q4,-0.5607768691384571
1446,2024Q1,-1.1952225509703742
1446,2024Q2,-0.1527982763957146
1446,2024Q3,-1.6060643278853204
1446,2024Q4,-3.7223772408136013
1446,2025Q1,-6.694811446370635
1446,2025Q2,-2.47847041630874
1446,2025Q3,-1.332715198481992
1446,2025Q4,0.032627129879277544
1447,2020Q1,-6.797971408928917
1447,2020Q2,3.536461954113148
1447,2020Q3,-0.9650009666110617
1447,2020Q4,2.4336736425286105
1447,2021Q1,2.5259155443144667
1447,2021Q2,0.4784260443796652
1447,2021Q3,1.7544534465080581
1447,2021Q4,0.39047086163885103
1447,2022Q1,-1.0694235024995937
1447,2022Q2,-0.9243209332524776
1447,2022Q3,-2.2479320407091676
1447,2022Q4,-0.42215386388587917
1447,2023Q1,-0.5237624826111947
1447,2023Q2,0.1474976823123525
1447,2023Q3,-0.3589250341816648
1447,2023Q4,-0.38337244778393975
1447,2024Q1,-0.45707441160417595
1447,2024Q2,1.4008378246195257
1447,2024Q3,-0.3025582795838969
1447,2024Q4,-1.1486496589317174
1447,2025Q1,-0.24080325903295596
1447,2025Q2,-1.7612539340789695
1447,2025Q3,-0.25820124422967405
1447,2025Q4,-0.46762794259119916
1449,2020Q1,-3.401744165343247
1449,2020Q2,2.506394847614667
1449,2020Q3,-2.583333613964897
1449,2020Q4,0.12730636937952042
1449,2021Q1,-1.7170840683062447
1449,2021Q2,-2.8534647027461313
1449,2021Q3,0.5631691533192263
1449,2021Q4,0.4549421769725925
1449,2022Q1,0.0504071254126053
1449,2022Q2,-5.413755382582903
1449,2022Q3,-2.5667651241397
1449,2022Q4,0.06177611533688495
1449,2023Q1,-0.34468736558879126
1449,2023Q2,7.9933256241924555
1449,2023Q3,-4.225330883590741
1449,2023Q4,-2.442672161183101
1449,2024Q1,-2.3673127547134376
1449,2024Q2,1.8752858344365537
1449,2024Q3,0.14662342028675573
1449,2024Q4,-1.3131882907025807
1449,2025Q1,-3.453888709223911
1449,2025Q2,-3.525226125349221
1449,2025Q3,-0.4213027554032898
1449,2025Q4,1.4993609476332594
1451,2020Q1,-9.520286761609382
1451,2020Q2,3.0697612834996217
1451,2020Q3,-0.7881492781827114
1451,2020Q4,1.0637319211032095
1451,2021Q1,1.5425427461164496
1451,2021Q2,0.4222721111747798
1451,2021Q3,1.0527002516410175
1451,2021Q4,0.2927123172966304
1451,2022Q1,0.054225529421206654
1451,2022Q2,1.7777100410472801
1451,2022Q3,-2.923504338785647
1451,2022Q4,-0.5417288269755567
1451,2023Q1,0.4146347582533758
1451,2023Q2,0.31971172025886285
1451,2023Q3,-0.24525765852579673
1451,2023Q4,-0.1466565466698224
1451,2024Q1,0.2979547904218339
1451,2024Q2,0.4185545909974409
1451,2024Q3,0.3634358844852011
1451,2024Q4,-0.9759812857272769
1451,2025Q1,2.3691856901840134
1451,2025Q2,-1.013361395186383
1451,2025Q3,-0.330884242744899
1451,2025Q4,0.10742508814962821
1452,2020Q1,-3.4537400921217842
1452,2020Q2,1.193427240089241
1452,2020Q3,-0.672589537117905
1452,2020Q4,1.0747996543900962
1452,2021Q1,1.3663731492960196
1452,2021Q2,1.717726422499778
1452,2021Q3,1.4246917416022284
1452,2021Q4,0.5458107928578327
1452,2022Q1,0.7657723946647889
1452,2022Q2,-0.8946583165643139
1452,2022Q3,-1.782062438158815
1452,2022Q4,-0.03568041039061053
1452,2023Q1,-0.02643029776743679
1452,2023Q2,0.13382040820242277
1452,2023Q3,-0.3871729695731475
1452,2023Q4,0.5530908780486046
1452,2024Q1,-0.8045404706196815
1452,2024Q2,-0.22301629361996295
1452,2024Q3,0.3629429320136194
1452,2024Q4,-0.8587857300501628
1452,2025Q1,-0.47994597475899864
1452,2025Q2,-2.1432849733663395
1452,2025Q3,1.6675821861875817
1452,2025Q4,-0.12910009502654982
1453,2020Q1,-5.958381989280015
1453,2020Q2,3.4960613842513033
1453,2020Q3,-0.6584943586084272
1453,2020Q4,0.7353140363137541
1453,2021Q1,0.2336574342187332
1453,2021Q2,-1.0812109776443586
1453,2021Q3,0.3027779151295952
1453,2021Q4,-0.3746102922924316
1453,2022Q1,2.20137266826539
1453,2022Q2,-7.298543143562503
1453,2022Q3,-6.256434879081151
1453,2022Q4,-2.3360700431583705
1453,2023Q1,0.5527181828320477
1453,2023Q2,-1.3718866299855854
1453,2023Q3,1.2382784992294247
1453,2023Q4,0.06677348836600563
1453,2024Q1,0.03049180618967351
1453,2024Q2,-0.9824116430497721
1453,2024Q3,-1.320323842967566
1453,2024Q4,-0.8316471336456771
1453,2025Q1,0.8074156620133043
1453,2025Q2,-1.881331981259763
1453,2025Q3,1.2073721034015275
1453,2025Q4,0.6302854314835231
1454,2020Q1,0.2862986698802434
1454,2020Q2,1.9689988009887471
1454,2020Q3,-0.5679918191066766
1454,2020Q4,1.9457283636064593
1454,2021Q1,1.3622058423081678
1454,2021Q2,-0.033784512420290014
1454,2021Q3,0.49415871442819215
1454,2021Q4,3.4035294649142034
1454,2022Q1,0.3218638961378753
1454,2022Q2,-3.083220832320412
1454,2022Q3,-1.8092965653001165
1454,2022Q4,0.2776203352490062
1454,2023Q1,-0.5258937845317224
1454,2023Q2,2.1285290531982533
1454,2023Q3,-0.38602702207335193
1454,2023Q4,-0.08562361046404095
1454,2024Q1,-0.629393424542641
1454,2024Q2,0.8015723582768346
1454,2024Q3,-0.5276107567724337
1454,2024Q4,-1.4517049659978514
1454,2025Q1,2.1003599302335756
1454,2025Q2,-0.3696889681907308
1454,2025Q3,-0.5206376038600642
1454,2025Q4,-0.6141480284667709
1455,2020Q1,-6.335888120441082
1455,2020Q2,0.46756017998228805
1455,2020Q3,-0.6973214357511868
1455,2020Q4,4.480893190329058
1455,2021Q1,3.8152195104508047
1455,2021Q2,1.0810529805496376
1455,2021Q3,2.464639112094106
1455,2021Q4,-0.27929115857439196
1455,2022Q1,1.9374202945257386
1455,2022Q2,-4.28215886324943
1455,2022Q3,-3.208603620054287
1455,2022Q4,-0.2266520835367356
1455,2023Q1,-0.3910603216542052
1455,2023Q2,0.11567265676249947
1455,2023Q3,-0.2835592083356332
1455,2023Q4,-0.8021591120335079
1455,2024Q1,4.999788774698268
1455,2024Q2,-1.0701275146170233
1455,2024Q3,0.07444199881171064
1455,2024Q4,0.13740139101841398
1455,2025Q1,-1.1931967896824889
1455,2025Q2,-1.0880764978851856
1455,2025Q3,-0.37675889537712587
1455,2025Q4,-0.712041836907126
1456,2020Q1,-9.829564305075811
1456,2020Q2,5.430246267333774
1456,2020Q3,-0.2942654601636898
1456,2020Q4,3.552215006536534
1456,2021Q1,1.3396657099697382
1456,2021Q2,2.2093750686525957
1456,2021Q3,0.6325250681108557
1456,2021Q4,0.008119776863759719
1456,2022Q1,0.5694789528881322
1456,2022Q2,-2.3355112846490758
1456,2022Q3,-1.164559886191289
1456,2022Q4,-0.8039752107951317
1456,2023Q1,-0.2824927379824703
1456,2023Q2,0.10413088376625103
1456,2023Q3,0.26564456505192124
1456,2023Q4,0.295420144398846
1456,2024Q1,1.2904254397926587
1456,2024Q2,0.5167706465720034
1456,2024Q3,-1.6947577490927437
1456,2024Q4,-1.103782524802019
1456,2025Q1,-0.8895391534755142
1456,2025Q2,-1.350492352008101
1456,2025Q3,0.1133947975120005
1456,2025Q4,0.5531762788468599
1457,2020Q1,-5.6173602367065545
1457,2020Q2,1.9418305064318446
1457,2020Q3,-0.27501406369024683
1457,2020Q4,2.5934615334779676
1457,2021Q1,3.1391788726783587
1457,2021Q2,0.1979273285353896
1457,2021Q3,1.2609933266217253
1457,2021Q4,1.951854244635624
1457,2022Q1,-0.7034615532287647
1457,2022Q2,-0.9794854417196581
1457,2022Q3,-0.4955708982262777
1457,2022Q4,-0.20845598894434028
1457,2023Q1,-0.5790141892134306
1457,2023Q2,-0.11842319998102413
1457,2023Q3,0.010751448066380117
1457,2023Q4,-0.3117618491224934
1457,2024Q1,2.9321690584670304
1457,2024Q2,-0.42093006417171697
1457,2024Q3,-0.05439454051464418
1457,2024Q4,0.14691020049922526
1457,2025Q1,-0.5728582373157193
1457,2025Q2,-0.5530802680090713
1457,2025Q3,-0.7828579408652204
1457,2025Q4,-0.5841805232883294
1459,2020Q1,-6.723676914831262
1459,2020Q2,5.282217581717754
1459,2020Q3,-1.29551668144531
1459,2020Q4,2.356187200357287
1459,2021Q1,1.7512002398061468
1459,2021Q2,0.38157081515541147
1459,2021Q3,2.6298136318485033
1459,2021Q4,-0.5075891118615753
1459,2022Q1,-1.0413310442179735
1459,2022Q2,-1.7805018219757687
1459,2022Q3,-1.8473792986908457
1459,2022Q4,-0.6740669932767389
1459,2023Q1,0.6672580556208898
1459,2023Q2,0.280283946744774
1459,2023Q3,0.17640920525747653
1459,2023Q4,0.04184349957969554
1459,2024Q1,-0.38721232205997286
1459,2024Q2,-0.4323354820904875
1459,2024Q3,0.09934101249695973
1459,2024Q4,0.3927763068654891
1459,2025Q1,2.9310180101269188
1459,2025Q2,0.4613177622500587
1459,2025Q3,-0.11962538902226647
1459,2025Q4,0.34822641605691085
1460,2020Q1,-10.301527150120778
1460,2020Q2,7.70105052868635
1460,2020Q3,-0.5589001018120265
1460,2020Q4,0.7338010352658468
1460,2021Q1,-0.23446574119876945
1460,2021Q2,-1.4165778198772478
1460,2021Q3,-3.025292382345869
1460,2021Q4,0.302607800927535
1460,2022Q1,-1.0925812807001218
1460,2022Q2,-1.0291152805608441
1460,2022Q3,-0.5792923985819228
1460,2022Q4,-0.29902384895617606
1460,2023Q1,0.7669978372938868
1460,2023Q2,1.4626238243944776
1460,2023Q3,-0.638282864146175
1460,2023Q4,-0.26647874310234954
1460,2024Q1,3.412923644467182
1460,2024Q2,-0.5805129683931777
1460,2024Q3,0.3128302403565579
1460,2024Q4,0.4488787624199374
1460,2025Q1,1.4620544847704244
1460,2025Q2,-0.9390209230306522
1460,2025Q3,-1.2785846094482438
1460,2025Q4,2.021380859003198
1463,2020Q1,-6.082669472074305
1463,2020Q2,1.698310174535381
1463,2020Q3,-0.11112003432046327
1463,2020Q4,2.120742524957251
1463,2021Q1,0.559931058540797
1463,2021Q2,0.7964078297436663
1463,2021Q3,2.159138769965678
1463,2021Q4,-0.5874372767401351
1463,2022Q1,0.17629508115523587
1463,2022Q2,0.41726777394754283
1463,2022Q3,-0.42420852316695223
1463,2022Q4,-0.08045866405714461
1463,2023Q1,-0.8703229014173172
1463,2023Q2,0.38187706184550435
1463,2023Q3,-0.07299314842902585
1463,2023Q4,0.5795025837921292
1463,2024Q1,0.29154243504258837
1463,2024Q2,2.119509424804043
1463,2024Q3,-1.3966163501054725
1463,2024Q4,0.003085215936167102
1463,2025Q1,1.4391492740063965
1463,2025Q2,-2.5181187910793774
1463,2025Q3,0.31939517938171436
1463,2025Q4,0.3462074092617096
1464,2020Q1,-9.252946954626779
1464,2020Q2,0.5526523555035954
1464,2020Q3,-0.8479113083770523
1464,2020Q4,0.25840369013681963
1464,2021Q1,-0.6176228021276261
1464,2021Q2,0.6857760601066066
1464,2021Q3,0.2936868619608139
1464,2021Q4,0.5285830929337918
1464,2022Q1,-0.7158979439533117
1464,2022Q2,-0.9614049359742323
1464,2022Q3,-0.6746116307025697
1464,2022Q4,-0.3486487109769564
1464,2023Q1,0.42281014849837334
1464,2023Q2,1.1016251511061363
1464,2023Q3,-0.6333447707617075
1464,2023Q4,0.24121906698151835
1464,2024Q1,-0.8392970467206482
1464,2024Q2,0.47024940156728046
1464,2024Q3,0.9483178684632168
1464,2024Q4,-0.022404533657880133
1464,2025Q1,0.2731467511696003
1464,2025Q2,-2.7850644615680005
1464,2025Q3,-0.9175530951653915
1464,2025Q4,-0.00340768707378918
1465,2020Q1,-2.893847154923786
1465,2020Q2,0.7217256421330259
1465,2020Q3,-0.9043500481899132
1465,2020Q4,1.0963598443540434
1465,2021Q1,0.29775594844908587
1465,2021Q2,0.040393462432639936
1465,2021Q3,0.8693240075095013
1465,2021Q4,0.4105632103922529
1465,2022Q1,-0.1322204347706469
1465,2022Q2,0.1909039213348786
1465,2022Q3,-0.5599021999021516
1465,2022Q4,-0.03325306333768542
1465,2023Q1,0.47497528079387985
1465,2023Q2,0.11331894429361367
1465,2023Q3,-0.34405771971101384
1465,2023Q4,0.0422884502645788
1465,2024Q1,1.3256075203896
1465,2024Q2,-0.09762000969887719
1465,2024Q3,0.7881505593198797
1465,2024Q4,-0.6106107295957982
1465,2025Q1,0.6112369659155275
1465,2025Q2,-0.13134385476736296
1465,2025Q3,0.5971234938957581
1465,2025Q4,-0.777609818258175
1466,2020Q1,-4.2679337603224985
1466,2020Q2,14.708117236550533
1466,2020Q3,3.4966337217490047
1466,2020Q4,3.9482822161686486
1466,2021Q1,-0.25692049855712595
1466,2021Q2,-0.7132993038569091
1466,2021Q3,0.446679686935996
1466,2021Q4,0.05932772287162152
1466,2022Q1,0.019847646826949946
1466,2022Q2,-2.698087827272105
1466,2022Q3,-0.9232367416053106
1466,2022Q4,0.48641462511725503
1466,2023Q1,-0.12599273299165076
1466,2023Q2,0.878646383722552
1466,2023Q3,-0.04846813392111255
1466,2023Q4,0.25230082121590963
1466,2024Q1,-0.12176602599359243
1466,2024Q2,-0.4369713897878853
1466,2024Q3,1.9439252029376304
1466,2024Q4,-2.6101039537916457
1466,2025Q1,5.995359907856572
1466,2025Q2,-1.8733748792917049
1466,2025Q3,3.040742693087949
1466,2025Q4,-1.3517896489837276
1467,2020Q1,0.8558332846332034
1467,2020Q2,18.408839096279387
1467,2020Q3,-3.059461663097714
1467,2020Q4,0.7753126877801435
1467,2021Q1,2.0142623428118385
1467,2021Q2,-2.758069346425374
1467,2021Q3,-0.48087763591548655
1467,2021Q4,0.3735265594389237
1467,2022Q1,-0.3572158485527738
1467,2022Q2,-0.9709052069505085
1467,2022Q3,-0.7988573033354665
1467,2022Q4,-1.7006514944304028
1467,2023Q1,-0.01124289819024835
1467,2023Q2,1.620192638731052
1467,2023Q3,-0.18101425802809745
1467,2023Q4,0.6382580580047297
1467,2024Q1,-0.2413701902154201
1467,2024Q2,-0.5263052413483386
1467,2024Q3,0.325800173711504
1467,2024Q4,-0.587447295510148
1467,2025Q1,-1.1430001524710391
1467,2025Q2,-1.8313808899661845
1467,2025Q3,-0.411235048508214
1467,2025Q4,0.12421252707212019
1468,2020Q1,-1.5129060562699894
1468,2020Q2,10.542949898234514
1468,2020Q3,-0.14723804243988262
1468,2020Q4,3.745032073647446
1468,2021Q1,-0.4308445726419379
1468,2021Q2,-1.4411125241945055
1468,2021Q3,-0.32423904624411276
1468,2021Q4,0.17318432810384987
1468,2022Q1,-0.05393921533084138
1468,2022Q2,1.4060053868109292
1468,2022Q3,-0.8998206553186919
1468,2022Q4,0.21831290301204043
1468,2023Q1,1.7015299654224116
1468,2023Q2,2.0111105235142945
1468,2023Q3,-0.03061704674570157
1468,2023Q4,1.535997503905747
1468,2024Q1,-1.502034473238328
1468,2024Q2,1.9185939584261384
1468,2024Q3,1.159524740176792
1468,2024Q4,-1.2103396782998237
1468,2025Q1,0.7403907363165666
1468,2025Q2,0.1958831513325147
1468,2025Q3,-2.176781736893309
1468,2025Q4,0.36492865003387986
1470,2020Q1,-1.0428575665260433
1470,2020Q2,-0.1108411902940212
1470,2020Q3,-0.5590498035956453
1470,2020Q4,0.16437542432004562
1470,2021Q1,0.050913031874611124
1470,2021Q2,-0.6104582105534342
1470,2021Q3,0.14276499731142137
1470,2021Q4,-0.30784434649176434
1470,2022Q1,4.492659292991581
1470,2022Q2,-2.4218042985342745
1470,2022Q3,-1.9162129748800778
1470,2022Q4,-0.5536543262155708
1470,2023Q1,0.4741200062083171
1470,2023Q2,0.8285854779514058
1470,2023Q3,-0.2987001445907704
1470,2023Q4,0.38795713355785244
1470,2024Q1,1.2357072679226717
1470,2024Q2,0.8748569531963211
1470,2024Q3,0.11605747928166624
1470,2024Q4,1.5049663033048633
1470,2025Q1,-0.3128773943926545
1470,2025Q2,-2.4935739193932007
1470,2025Q3,1.9423440349859347
1470,2025Q4,0.32043003634471684
1471,2020Q1,-11.986208131245725
1471,2020Q2,4.432844502416662
1471,2020Q3,6.3171495721651
1471,2020Q4,1.8204839758439413
1471,2021Q1,5.655365995179162
1471,2021Q2,0.7897528574589927
1471,2021Q3,5.616422171109495
1471,2021Q4,2.3834855548937735
1471,2022Q1,-0.9127464310643855
1471,2022Q2,2.151043128223155
1471,2022Q3,-4.243737554512047
1471,2022Q4,-1.0056655764817337
1471,2023Q1,0.570599340342374
1471,2023Q2,10.663244045918688
1471,2023Q3,1.0259474804592934
1471,2023Q4,-1.5954558340242817
1471,2024Q1,-0.5040249080786529
1471,2024Q2,-0.05166446344101529
1471,2024Q3,0.32401282931091946
1471,2024Q4,-1.3935903710573239
1471,2025Q1,-3.478028185248335
1471,2025Q2,-1.0388989868080125
1471,2025Q3,-1.1772018907831205
1471,2025Q4,-0.21319649267843066
1472,2020Q1,-25.640611538996396
1472,2020Q2,4.581463653181447
1472,2020Q3,-1.328173342316455
1472,2020Q4,3.6136682867375267
1472,2021Q1,-2.0672841232469477
1472,2021Q2,-0.07031496234300338
1472,2021Q3,1.2229588353705885
1472,2021Q4,0.4236546560814029
1472,2022Q1,-4.757375969816524
1472,2022Q2,-1.2785616485279134
1472,2022Q3,-2.4116130030130045
1472,2022Q4,0.2766651635932316
1472,2023Q1,3.920379997863952
1472,2023Q2,7.074230081082334
1472,2023Q3,-0.805191507410659
1472,2023Q4,-0.6712276391943195
1472,2024Q1,1.2920035688921705
1472,2024Q2,-0.8317507992706162
1472,2024Q3,0.2244361276745825
1472,2024Q4,-0.4857735596180042
1472,2025Q1,7.743479657743486
1472,2025Q2,-2.37574220875711
1472,2025Q3,-0.3550694174224611
1472,2025Q4,-0.8054296258563594
1473,2020Q1,-7.930573315889486
1473,2020Q2,-0.3119958364754655
1473,2020Q3,-0.8182028528127253
1473,2020Q4,1.411058221458443
1473,2021Q1,0.9211634595420691
1473,2021Q2,0.2977340325078107
1473,2021Q3,0.11701563804529128
1473,2021Q4,0.16015610876638345
1473,2022Q1,0.7498926308780893
1473,2022Q2,-0.007172613346564897
1473,2022Q3,-2.8615481674855627
1473,2022Q4,0.08533215882017633
1473,2023Q1,-0.05181112873100255
1473,2023Q2,1.220467800366037
1473,2023Q3,0.5340434188571166
1473,2023Q4,-0.09291576262116882
1473,2024Q1,1.8296748089123591
1473,2024Q2,3.682343367834947
1473,2024Q3,-0.0025224569234299156
1473,2024Q4,0.21996465831555656
1473,2025Q1,0.28453861852008433
1473,2025Q2,-1.7275367476515309
1473,2025Q3,-0.12092242127630995
1473,2025Q4,-0.5676716883881603
1474,2020Q1,-6.285427457355643
1474,2020Q2,12.075835131779392
1474,2020Q3,-2.9452538290273242
1474,2020Q4,1.4182981347019235
1474,2021Q1,0.9158722131528972
1474,2021Q2,-1.324127197105711
1474,2021Q3,1.4695192594965065
