coid,year,K_avg
2414,2021,55.414460565468666
2414,2022,48.53486167958947
2414,2023,56.50135709755161
2414,2024,51.48699579340699
2414,2025,51.67716758823054
2415,2020,46.43308915153364
2415,2021,47.50688299324928
2415,2022,41.37032484852885
2415,2023,41.19849548913797
2415,2024,41.99741852103126
2415,2025,47.08606530918159
2417,2020,50.13679406299965
2417,2021,38.14853882934441
2417,2022,41.022063169337756
2417,2023,46.393879400049144
2417,2024,40.39795486292511
2417,2025,39.43395916624725
2419,2020,45.07679025226353
2419,2021,47.690950120585825
2419,2022,41.300084979331224
2419,2023,44.98422614658184
2419,2024,43.323803774510345
2419,2025,43.59857764583079
2420,2020,55.449144398499364
2420,2021,55.77809126568594
2420,2022,53.49607795056817
2420,2023,57.093317049114276
2420,2024,49.476398440319045
2420,2025,47.82379927301434
2421,2020,46.19490484297819
2421,2021,47.35890459391579
2421,2022,49.31206765916251
2421,2023,49.56088482147114
2421,2024,44.12910986610299
2421,2025,54.22153810403815
2423,2020,55.315299327941275
2423,2021,51.102151646103806
2423,2022,48.658324420036244
2423,2023,53.112363737611616
2423,2024,51.18825168595535
2423,2025,57.43494845224803
2424,2020,36.82228068621999
2424,2021,40.54002065653812
2424,2022,49.27751094880623
2424,2023,42.117121630744116
2424,2024,41.72925055290398
2424,2025,36.70908144889929
2425,2020,42.758475681808314
2425,2021,46.234638971621756
2425,2022,49.08586606256698
2425,2023,45.38404118616803
2425,2024,32.70479579826075
2425,2025,40.950846719816795
2426,2020,49.85514324693224
2426,2021,49.101323018487406
2426,2022,44.00297156140068
2426,2023,44.76114040216371
2426,2024,43.773932029070856
2426,2025,46.77526924624973
2427,2020,58.95561712939646
2427,2021,54.96153194719741
2427,2022,48.26208581498265
2427,2023,44.39198553748499
2427,2024,39.57582137499192
2427,2025,39.530015141734346
2428,2020,55.548200094186384
2428,2021,45.444620658538
2428,2022,45.18960937153568
2428,2023,50.00148428418543
2428,2024,42.81659601356247
2428,2025,51.83468073945519
2429,2020,39.58119370227526
2429,2021,45.223409227723785
2429,2022,41.08910181252292
2429,2023,39.10057285843352
2429,2024,43.05005147107911
2429,2025,50.84923232640013
2430,2020,55.03997139240159
2430,2021,51.75279702781324
2430,2022,46.732709115702136
2430,2023,53.54902498954775
2430,2024,38.314592314586264
2430,2025,41.34935832172398
2431,2020,47.21919562572889
2431,2021,47.073833863179495
2431,2022,41.85715631222642
2431,2023,48.11985196950008
2431,2024,43.36355396081931
2431,2025,41.46098887832892
2433,2020,53.81726522107152
2433,2021,53.338637977038786
2433,2022,44.77945008155992
2433,2023,58.59790742861774
2433,2024,48.20946349538695
2433,2025,43.46116560487037
2434,2020,50.28362894535724
2434,2021,45.0087129110271
2434,2022,37.89759469192978
2434,2023,43.21643525233407
2434,2024,40.11405979796809
2434,2025,46.434623987584196
2436,2020,53.603169789981955
2436,2021,48.424223613643065
2436,2022,40.19307081560147
2436,2023,48.375083404352495
2436,2024,38.20897635226995
2436,2025,46.34115413531982
2438,2020,50.33884175075171
2438,2021,47.15553314189994
2438,2022,45.46993117104524
2438,2023,47.38239460448301
2438,2024,43.73204575686031
2438,2025,36.952840751414065
2439,2020,47.24628746431001
2439,2021,38.17891003362066
2439,2022,46.14371863576106
2439,2023,53.26418323632996
2439,2024,46.74983759202395
2439,2025,48.02632016598686
2440,2020,47.04336559124613
2440,2021,46.18604257294052
2440,2022,34.90493084847012
2440,2023,42.19392417574324
2440,2024,45.80749229186971
2440,2025,49.91508146627655
2441,2020,55.597969476413944
2441,2021,50.518868507627026
2441,2022,42.43270468203212
2441,2023,55.530642178914626
2441,2024,48.62136825270529
2441,2025,60.88751160636556
2442,2020,44.34679118647935
2442,2021,46.27870516867571
2442,2022,48.95528616092888
2442,2023,53.552962283249805
2442,2024,46.27585590010235
2442,2025,52.96194081157516
2444,2020,51.16723015519294
2444,2021,46.17490731025342
2444,2022,45.100390348755504
2444,2023,46.19699406121204
2444,2024,48.34952001605317
2444,2025,38.16495455847378
2449,2020,50.84860402622827
2449,2021,54.16252461415748
2449,2022,50.884402349038865
2449,2023,57.54705457699742
2449,2024,48.12176733016482
2449,2025,56.089616074597195
2450,2020,52.44366416724581
2450,2021,50.05641453891714
2450,2022,52.78777518551555
2450,2023,57.48660871163419
2450,2024,46.373740331852396
2450,2025,48.981764894938266
2451,2020,44.41376134151946
2451,2021,48.669369282031646
2451,2022,50.53265373623822
2451,2023,62.49781258325605
2451,2024,53.317615019865094
2451,2025,52.983028634020386
2453,2020,49.415532953949665
2453,2021,49.0218389395535
2453,2022,47.298999053004465
2453,2023,41.698552457657016
2453,2024,44.682568794460295
2453,2025,41.90980474824403
2454,2020,53.528252321561936
2454,2021,55.90254999002765
2454,2022,43.91052148748893
2454,2023,60.22267976809926
2454,2024,53.671913848144854
2454,2025,49.30647845818998
2455,2020,50.53501796771042
2455,2021,50.13994621597696
2455,2022,45.07239631577302
2455,2023,51.422333049196155
2455,2024,45.55823906303575
2455,2025,48.27263913799211
2457,2020,50.324653907012184
2457,2021,51.01659202935013
2457,2022,42.74913491177875
2457,2023,44.643232370264684
2457,2024,39.91264574600964
2457,2025,44.87620139915167
2458,2020,49.37462824521782
2458,2021,48.82801097340536
2458,2022,44.20392683870992
2458,2023,55.74287041624124
2458,2024,45.78138726952978
2458,2025,46.185594283987875
2459,2020,60.07755938628413
2459,2021,56.1177622664471
2459,2022,50.07394257867029
2459,2023,60.47377319220102
2459,2024,53.47528697061505
2459,2025,54.54943070346447
2460,2020,50.35242922316993
2460,2021,49.15765538081346
2460,2022,38.65463863498737
2460,2023,50.14482873974507
2460,2024,42.21911339086248
2460,2025,43.888566354305986
2461,2020,47.89925090410653
2461,2021,50.22858340565367
2461,2022,46.411857723879386
2461,2023,47.165485215604626
2461,2024,41.84420419950181
2461,2025,49.935617873312665
2462,2020,56.237647932063005
2462,2021,47.01539765762716
2462,2022,46.88624256829823
2462,2023,46.36439828133114
2462,2024,44.815143512627685
2462,2025,50.239530909723335
2464,2020,47.48389286551333
2464,2021,47.455495308754806
2464,2022,45.584175312664456
2464,2023,45.49933410227691
2464,2024,48.47430492710197
2464,2025,41.14376150546238
2465,2020,48.54752594291851
2465,2021,47.24870493596713
2465,2022,38.43885319724536
2465,2023,45.07184761420729
2465,2024,38.844710809648696
2465,2025,42.17783803142179
2466,2020,57.80834449679006
2466,2021,58.93564712555012
2466,2022,52.06460641092917
2466,2023,56.50890296058574
2466,2024,49.71017250026963
2466,2025,46.08957275486945
2467,2020,53.88904063802117
2467,2021,52.30583430945096
2467,2022,51.22051444633398
2467,2023,52.53996557217825
2467,2024,49.15309362817816
2467,2025,44.91458600169509
2468,2020,47.44061894033248
2468,2021,44.10712426189532
2468,2022,45.485092710472955
2468,2023,39.72814419903214
2468,2024,40.650949611825936
2468,2025,39.18755874737143
2471,2020,54.76045638453482
2471,2021,46.657462397060165
2471,2022,53.80537577411364
2471,2023,47.81820102859647
2471,2024,45.147158582781536
2471,2025,39.875168821013716
2472,2020,51.706296236124096
2472,2021,49.19682173256564
2472,2022,48.72854886818325
2472,2023,49.907999279367964
2472,2024,49.40451717821127
2472,2025,49.49702178737399
2474,2020,51.34074390490532
2474,2021,42.34971729753756
2474,2022,53.65438145553904
2474,2023,54.87504381025045
2474,2024,50.79249157031791
2474,2025,52.62323649093825
2476,2020,49.748430855858416
2476,2021,57.02177816767367
2476,2022,44.199111925246804
2476,2023,54.280796379896195
2476,2024,43.84104081429001
2476,2025,47.070557184289314
2477,2020,55.19578347627771
2477,2021,49.60801852910928
2477,2022,47.897719442725815
2477,2023,51.10551364106731
2477,2024,41.873823693930085
2477,2025,45.01913146569871
2478,2020,48.38697972562142
2478,2021,41.80718044438155
2478,2022,42.991643238724855
2478,2023,41.537310838338364
2478,2024,40.79817897206368
2478,2025,45.89125559569373
2480,2020,55.447547576540224
2480,2021,60.471655955576544
2480,2022,54.15929988654567
2480,2023,52.098683652890635
2480,2024,49.34937588415311
2480,2025,45.60672797219496
2481,2020,54.790546339136625
2481,2021,50.37282837425245
2481,2022,44.40767634847471
2481,2023,47.99731729040888
2481,2024,39.88377169734669
2481,2025,50.47426598303906
2482,2020,42.746794512613825
2482,2021,45.995885217083185
2482,2022,46.63187847340193
2482,2023,42.92379108511196
2482,2024,37.09188635210663
2482,2025,38.97859685863163
2483,2020,47.594811873517
2483,2021,49.903856054758634
2483,2022,43.71856500145962
2483,2023,47.05919872586434
2483,2024,41.88777347313792
2483,2025,45.35815980983867
2484,2020,49.486961369486515
2484,2021,50.40561356222017
2484,2022,48.00503744829691
2484,2023,46.167769480606395
2484,2024,43.34755565610467
2484,2025,52.063520552098524
2485,2020,48.08859011232156
2485,2021,44.85163373165689
2485,2022,43.865268781911965
2485,2023,42.15804043494828
2485,2024,40.071946131033876
2485,2025,46.99106626435746
2486,2020,50.85540150110573
2486,2021,49.73410163879061
2486,2022,40.46344477393392
2486,2023,46.55512742054922
2486,2024,49.964707738957166
2486,2025,42.66808183819692
2488,2020,53.149062380391264
2488,2021,48.48494175019704
2488,2022,52.52156913165902
2488,2023,57.836747788257185
2488,2024,55.19169009258252
2488,2025,45.970194775596795
2489,2020,48.283607164175386
2489,2021,45.88160225430531
2489,2022,42.57111111823795
2489,2023,46.675854229700526
2489,2024,43.623202819741415
2489,2025,43.60364868481143
2491,2020,42.889786139744444
2491,2021,43.80468096195359
2491,2022,35.29737611112087
2491,2023,39.623853635364135
2491,2024,41.10122390039473
2491,2025,45.5837726563967
2492,2020,50.67137239599174
2492,2021,45.00395723105565
2492,2022,43.072615098422865
2492,2023,47.55893485367596
2492,2024,39.797893491236955
2492,2025,50.17200328452262
2493,2020,54.149198885052606
2493,2021,60.37514725419317
2493,2022,59.551140701692766
2493,2023,58.59086924159667
2493,2024,46.465092050397374
2493,2025,48.333938440324424
2495,2020,47.714868861344634
2495,2021,44.50725218854742
2495,2022,47.529936004594
2495,2023,47.735651802521346
2495,2024,46.09265868336101
2495,2025,46.130419294882415
2496,2020,48.551209271310334
2496,2021,52.23864071262945
2496,2022,50.19334555402593
2496,2023,50.86464076223822
2496,2024,48.49217298302055
2496,2025,43.41649207902635
2497,2020,44.138292785899026
2497,2021,50.16294896266982
2497,2022,43.304648898044384
2497,2023,39.34683013006346
2497,2024,37.49347647637419
2497,2025,45.73133197601337
2498,2020,43.89647449797295
2498,2021,50.40348263280959
2498,2022,41.36035130536444
2498,2023,42.85382941031953
2498,2024,39.97628072094284
2498,2025,40.925580314684034
2501,2020,51.917007522659105
2501,2021,51.38591693140244
2501,2022,39.780643970211244
2501,2023,55.3959245524108
2501,2024,45.04911505705068
2501,2025,49.40572614414084
2504,2020,48.5630490777801
2504,2021,51.465620997414
2504,2022,54.048177912196735
2504,2023,58.62598023219528
2504,2024,58.35004035003927
2504,2025,45.36245536438887
2505,2020,47.71192105216245
2505,2021,36.148582488713075
2505,2022,42.721670684965865
2505,2023,52.990016724813955
2505,2024,46.95441330936483
2505,2025,46.201466181652634
2506,2020,47.41604761899556
2506,2021,49.96944065014851
2506,2022,40.3302666987873
2506,2023,49.1142811770867
2506,2024,41.955783614441366
2506,2025,41.100120175887646
2509,2020,46.632931763400066
2509,2021,47.801995136326646
2509,2022,47.35895457841487
2509,2023,47.89080968238995
2509,2024,40.74124938751711
2509,2025,44.626687848341945
2511,2020,50.898526230959696
2511,2021,47.65356469207164
2511,2022,46.080583002062006
2511,2023,56.61123606723506
2511,2024,46.04985473069746
2511,2025,45.15026803788591
2514,2020,48.116490630237514
2514,2021,49.70357647412918
2514,2022,51.89377650336508
2514,2023,41.47713814294162
2514,2024,42.99832400965854
2514,2025,43.54206945540827
2515,2020,52.10624980804629
2515,2021,44.981864516748914
2515,2022,49.342571464638525
2515,2023,49.26081159992494
2515,2024,42.433243885521314
2515,2025,46.3722980872094
2516,2020,47.99816330386587
2516,2021,49.339753127363664
2516,2022,42.78435565347085
2516,2023,52.646789089818164
2516,2024,47.93534990589743
2516,2025,44.11814907721977
2520,2020,49.66501858823688
2520,2021,53.91833916350169
2520,2022,50.813575463523314
2520,2023,55.00429006246846
2520,2024,48.77281622939995
2520,2025,44.075073168761364
2524,2020,50.030980760568475
2524,2021,41.58169487239569
2524,2022,42.53320194672789
2524,2023,45.39798955431141
2524,2024,40.77039111432669
2524,2025,36.58606252679659
2527,2020,51.456357212970474
2527,2021,54.43280588421849
2527,2022,44.49287018625703
2527,2023,55.48584391134195
2527,2024,50.36948881563332
2527,2025,44.313261398877124
2528,2020,51.43690394493836
2528,2021,48.823391629599364
2528,2022,43.727303005838706
2528,2023,56.45994229184511
2528,2024,46.700255602282354
2528,2025,44.229576413936336
2530,2020,45.26713320470916
2530,2021,41.6571537966312
2530,2022,43.292848326122154
2530,2023,54.2334697185882
2530,2024,48.369654115685826
2530,2025,44.01010652048026
2534,2020,44.60654133201331
2534,2021,58.47023872873218
2534,2022,62.17960443033297
2534,2023,48.07233311322285
2534,2024,58.46345711403677
2534,2025,48.429322766538
2535,2020,59.90101397360182
2535,2021,58.10643388577775
2535,2022,53.11852531249039
2535,2023,61.36402371940769
2535,2024,53.97474683169765
2535,2025,54.391703439199254
2536,2020,50.5864628632059
2536,2021,54.614813876407126
2536,2022,43.04546974668202
2536,2023,52.27915663871091
2536,2024,48.111248198567466
2536,2025,41.81188162383452
2537,2020,46.739272486374226
2537,2021,48.09053468636139
2537,2022,43.393057162355824
2537,2023,47.74147899489485
2537,2024,40.780340365348664
2537,2025,36.43587731735618
2538,2020,45.94591455164613
2538,2021,43.88506186555368
2538,2022,49.17280196179727
2538,2023,53.144689753684766
2538,2024,41.009976995083306
2538,2025,44.781878631036776
2539,2020,52.971686588742244
2539,2021,54.57168225540029
2539,2022,52.446000147333585
2539,2023,60.20315490533524
2539,2024,48.54680221729222
2539,2025,48.48704837852889
2540,2020,56.42225614189444
2540,2021,48.638032436888786
2540,2022,52.02808013438544
2540,2023,47.74497396656476
2540,2024,47.45406055793221
2540,2025,42.55921479691518
2542,2020,56.257071184027545
2542,2021,48.12271680945985
2542,2022,57.35207189782692
2542,2023,53.53118929279126
2542,2024,47.614731244337634
2542,2025,47.73491838785619
2543,2020,49.35206221725473
2543,2021,43.988802265427694
2543,2022,43.35000057006614
2543,2023,49.37023857189751
2543,2024,47.80464267954299
2543,2025,42.09167327227426
2545,2020,60.61387868606498
2545,2021,50.88948001352674
2545,2022,53.10743476906748
2545,2023,54.357560693144286
2545,2024,52.24735207131716
2545,2025,41.3940130870397
2546,2020,57.38969958309377
2546,2021,51.884912395633755
2546,2022,52.03421234352439
2546,2023,59.234574978590395
2546,2024,47.55771558367437
2546,2025,52.84010631808336
2547,2020,47.146905733825506
2547,2021,45.96295636036371
2547,2022,46.19698187588947
2547,2023,45.24204714901959
2547,2024,41.86339264861173
2547,2025,43.00432458591236
2548,2020,53.39197365391499
2548,2021,53.14965429156097
2548,2022,50.494833740208186
2548,2023,62.77507663791687
2548,2024,50.43972173820492
2548,2025,45.59625111288962
2597,2020,57.4085411694264
2597,2021,53.008530469208665
2597,2022,52.89267816596765
2597,2023,48.64135215128059
2597,2024,56.16501923617174
2597,2025,51.04219152813533
2601,2020,47.68267458823278
2601,2021,41.41558614959231
2601,2022,40.41725282054655
2601,2023,34.92295906828615
2601,2024,35.81976871478588
2601,2025,37.181552502211886
2603,2020,58.99956880369686
2603,2021,56.066373255939475
2603,2022,46.80107863579204
2603,2023,50.94260900371807
2603,2024,54.57730249488971
2603,2025,44.41023276304327
2605,2020,49.63476503827384
2605,2021,43.40803715897005
2605,2022,42.61079154713989
2605,2023,39.336050567090716
2605,2024,38.44897142250904
2605,2025,43.304842773815714
2606,2020,47.37336852649911
2606,2021,48.033096839213485
2606,2022,46.03120438041949
2606,2023,42.27764664902418
2606,2024,49.232646453740976
2606,2025,45.02312256202944
2607,2020,53.34812465199322
2607,2021,42.98663295462318
2607,2022,44.33215383587462
2607,2023,48.627322217537746
2607,2024,44.40134098535632
2607,2025,50.49212167311626
2608,2020,62.144559518632505
2608,2021,42.53233578085198
2608,2022,42.29801025810536
2608,2023,50.31915801067565
2608,2024,43.2338783897765
2608,2025,43.08367163392322
2609,2020,55.08826965080189
2609,2021,55.10748806646616
2609,2022,46.00561046310548
2609,2023,43.11771972203642
2609,2024,46.839231974509126
2609,2025,40.72689894398732
2610,2020,49.30871741703418
2610,2021,47.41636023004001
2610,2022,45.160891217813955
2610,2023,41.490301586388085
2610,2024,52.55329849620951
2610,2025,42.53696241313699
2611,2020,52.06882936154951
2611,2021,42.80516102309395
2611,2022,40.5664001578707
2611,2023,39.52789669056078
2611,2024,39.900898769711056
2611,2025,38.00751416676476
2612,2020,50.54172031952439
2612,2021,44.93197541444859
2612,2022,42.50747298194528
2612,2023,39.2583419758248
2612,2024,36.67790969449867
2612,2025,45.85216889021219
2613,2020,54.650554554984765
2613,2021,44.76722805473404
2613,2022,38.23807205651631
2613,2023,40.6281189971059
2613,2024,38.79508539485224
2613,2025,34.32934202404892
2614,2020,49.69889446918173
2614,2021,42.176164912653874
2614,2022,41.62675694797892
2614,2023,32.858673247961406
2614,2024,38.15135381327483
2614,2025,53.153418670507236
2615,2020,58.38296633616456
2615,2021,51.78667024045658
2615,2022,43.59146577648753
2615,2023,40.642826323666945
2615,2024,41.951540568366134
2615,2025,40.92612594015798
2616,2020,57.37445002544927
2616,2021,56.63904913014725
2616,2022,50.206398942793875
2616,2023,46.68029079792052
2616,2024,38.55928323788441
2616,2025,39.08396525872518
2617,2020,49.9203917618393
2617,2021,44.999435412927134
2617,2022,45.45615647076466
2617,2023,44.938820188925135
2617,2024,42.6275145002137
2617,2025,45.61999066720952
2618,2020,47.333478691637964
2618,2021,48.49151845597305
2618,2022,48.70556706084778
2618,2023,44.44003252908123
2618,2024,57.51463476745935
2618,2025,43.54869276568136
2630,2020,53.282110922055566
2630,2021,42.52222259055658
2630,2022,49.81787786567566
2630,2023,45.644779305392326
2630,2024,32.74351433372217
2630,2025,41.825411578876015
2633,2020,39.649321906719024
2633,2021,51.97556488615137
2633,2022,51.594994147395404
2633,2023,50.85824159156584
2633,2024,44.99813456610597
2633,2025,52.41928331940104
2634,2020,43.85239110348422
2634,2021,44.65410062502306
2634,2022,44.05613369308464
2634,2023,43.29409358711511
2634,2024,39.1971557840372
2634,2025,40.28751703721618
2636,2020,56.60953347579794
2636,2021,48.11313987182274
2636,2022,44.965515031005076
2636,2023,51.34415833107316
2636,2024,40.30354923756399
2636,2025,42.53283088049326
2637,2020,48.69806602666688
2637,2021,51.39183337320926
2637,2022,47.646811543951735
2637,2023,42.21189238531857
2637,2024,49.33176534214357
2637,2025,46.71656489192563
2642,2020,46.696494912306434
2642,2021,41.46527178036513
2642,2022,41.18523956544661
2642,2023,37.79146334743969
2642,2024,36.102994523269125
2642,2025,38.610613293356856
2645,2022,54.49243785230159
2645,2023,48.310764860718926
2645,2024,44.18857416476661
2645,2025,47.159563586422955
2646,2022,51.0600865629823
2646,2023,42.00207432568346
2646,2024,46.16741409690723
2646,2025,38.5349219250671
2701,2020,51.556635059826725
2701,2021,51.63962174672234
2701,2022,50.95112339970002
2701,2023,43.83839441850126
2701,2024,43.4534569953635
2701,2025,46.69688665868464
2702,2020,43.51691551346198
2702,2021,47.798239125786345
2702,2022,43.14450464275663
2702,2023,37.086366013400884
2702,2024,35.16067011066865
2702,2025,33.77812450817993
2704,2020,50.61367491601384
2704,2021,47.268057930829244
2704,2022,47.76100367477802
2704,2023,47.913172365241564
2704,2024,42.90167550582557
2704,2025,43.97120574548518
2705,2020,53.457721177387036
2705,2021,42.469415807261036
2705,2022,41.584935683736184
2705,2023,41.9763944881417
2705,2024,41.790787861524294
2705,2025,43.23184036576537
2706,2020,52.337667464017564
2706,2021,47.90130819587741
2706,2022,46.50566300767414
2706,2023,46.35056728710292
2706,2024,40.39331052008855
2706,2025,44.088744577785086
2707,2020,44.702038883183846
2707,2021,49.40938986023147
2707,2022,51.52202227030751
2707,2023,40.689591451363015
2707,2024,43.95486926940689
2707,2025,47.93490799066266
2712,2020,52.43643841850299
2712,2021,53.26500009778718
2712,2022,44.075972754149156
2712,2023,42.49797990283559
2712,2024,45.619262559689545
2712,2025,43.5629634278086
2722,2020,43.54665250799283
2722,2021,43.198049241082956
2722,2022,38.7033636147043
2722,2023,41.65030312364604
2722,2024,38.13939726087722
2722,2025,37.53939682863106
2723,2020,50.95137162202431
2723,2021,40.71297229027646
2723,2022,50.94890531019714
2723,2023,35.63439907733796
2723,2024,48.48834167902086
2723,2025,38.63335688036346
2727,2020,53.0976940640607
2727,2021,47.36357629208963
2727,2022,50.77933607847151
2727,2023,46.29814133970309
2727,2024,53.09895910660178
2727,2025,46.36913143799627
2731,2020,46.42281578235998
2731,2021,44.75857365069464
2731,2022,43.6970967024018
2731,2023,44.957592721860635
2731,2024,44.3492981799198
2731,2025,50.45496138394932
2739,2020,49.45857367315301
2739,2021,44.602226489743174
2739,2022,48.42866550390026
2739,2023,45.13759761660345
2739,2024,39.20440302347302
2739,2025,37.20417326873666
2748,2020,45.82455002131458
2748,2021,45.47012555782974
2748,2022,50.898478453143156
2748,2023,41.67345703632494
2748,2024,39.464162061792756
2748,2025,36.89923322862364
2753,2020,46.501566267434825
2753,2021,45.34494920570303
2753,2022,51.23509233838097
2753,2023,38.83019307727384
2753,2024,43.588671977001475
2753,2025,50.88553374915191
2762,2024,45.66555978586048
2762,2025,41.859770307897904
2801,2020,51.278876467530004
2801,2021,58.1401092389522
2801,2022,55.555239458206735
2801,2023,55.87483355978284
2801,2024,51.73992119818208
2801,2025,57.45052616443621
2812,2020,53.72707257416188
2812,2021,62.283275237624686
2812,2022,52.85855315270548
2812,2023,62.95243941507974
2812,2024,55.197133460366594
2812,2025,55.02065371175403
2816,2020,57.65891461293425
2816,2021,51.03364183974852
2816,2022,50.44534159695766
2816,2023,53.79788162306458
2816,2024,46.636020413550376
2816,2025,50.05080241024425
2820,2020,57.680864141229385
2820,2021,62.06632939980891
2820,2022,51.866077310044055
2820,2023,55.0998963078085
2820,2024,50.57011874599229
2820,2025,58.495393033130476
2832,2020,63.91697246204197
2832,2021,53.624978824814505
2832,2022,58.05848642388394
2832,2023,62.6603226142285
2832,2024,54.193064345630354
2832,2025,57.14438196630643
2834,2020,46.123679378005086
2834,2021,51.81261545782697
2834,2022,56.841389418456416
2834,2023,55.6657032279688
2834,2024,51.50058191635696
2834,2025,58.847895704912055
2836,2020,58.5014268241471
2836,2021,60.08715145141649
2836,2022,48.56064063293857
2836,2023,52.1885528360908
2836,2024,48.287547189765014
2836,2025,56.38708307366719
2838,2020,58.87298830205167
2838,2021,60.60274777557767
2838,2022,55.02596019137275
2838,2023,50.551643473906694
2838,2024,54.67620903145396
2838,2025,61.16947614742225
2845,2020,58.13879681896408
2845,2021,57.64001180792269
2845,2022,53.23721709092811
2845,2023,61.157742802004094
2845,2024,51.8875467052243
2845,2025,53.25632490271324
2849,2020,53.78544509576233
2849,2021,48.785353900208534
2849,2022,47.31628720874686
2849,2023,51.11057919769879
2849,2024,49.779820093985435
2849,2025,50.00839366965153
2850,2020,58.10074678479788
2850,2021,58.70930657176896
2850,2022,54.376436756916874
2850,2023,57.99601118419257
2850,2024,61.73676459986326
2850,2025,48.67507749736068
2851,2020,59.25782400796272
2851,2021,49.09129139648552
2851,2022,41.258218133067636
2851,2023,54.339155155863466
2851,2024,50.873521959581524
2851,2025,55.783052228089545
2852,2020,62.891668968294475
2852,2021,55.38660028665746
2852,2022,58.04961495493424
2852,2023,56.53266101097646
2852,2024,56.76167959746111
2852,2025,56.39351614012717
2855,2020,58.30642713752262
2855,2021,54.96725584966571
2855,2022,45.73245881702074
2855,2023,55.29245202567188
2855,2024,55.57973173943326
2855,2025,51.75133071748864
2867,2020,43.34983231171892
2867,2021,50.288837328658914
2867,2022,38.758912197753475
2867,2023,40.7282417926271
2867,2024,39.75907830605496
2867,2025,49.42545122910233
2880,2020,50.53801472481297
2880,2021,60.476703694575654
2880,2022,56.52755940702956
2880,2023,52.58873468399515
2880,2024,56.48532091960201
2880,2025,59.47929405172502
2881,2020,53.215127844828935
2881,2021,54.78402947232048
2881,2022,51.85331195855662
2881,2023,59.426648475501935
2881,2024,59.48325411158617
2881,2025,55.20458979405195
2882,2020,53.8686424589086
2882,2021,56.993871057697575
2882,2022,48.1879494320549
2882,2023,53.31101653633018
2882,2024,60.591301003613665
2882,2025,53.45813187542784
2883,2020,56.10353538865583
2883,2021,57.99712958183034
2883,2022,50.41064482986586
2883,2023,48.90370339887183
2883,2024,55.486837447863294
2883,2025,56.431161386415624
2884,2020,51.84835541575823
2884,2021,66.7340064017591
2884,2022,51.60484519469923
2884,2023,54.02687091682751
2884,2024,58.39672394330224
2884,2025,62.03587484078968
2885,2020,55.73537815095952
2885,2021,57.95641512296676
2885,2022,51.767922883197315
2885,2023,65.91798973000417
2885,2024,59.9785656448351
2885,2025,60.12052237498521
2886,2020,56.872394900638184
2886,2021,69.11780927774329
2886,2022,50.606113041813146
2886,2023,62.735062297587916
2886,2024,55.024743756576896
2886,2025,57.86962331409839
2887,2020,55.41238978205618
2887,2021,62.12300341020796
2887,2022,51.355729909351226
2887,2023,58.259584862910074
2887,2024,51.87073511230773
2887,2025,56.18542039609371
2889,2020,65.40845956440113
2889,2021,56.06881146135282
2889,2022,47.13923437890931
2889,2023,47.17409785172398
2889,2024,60.08971437547557
2889,2025,46.37001419349302
2890,2020,51.571622663702314
2890,2021,69.07755584589212
2890,2022,56.23118547968431
2890,2023,60.24702198388227
2890,2024,55.77628307225152
2890,2025,58.52444730047546
2891,2020,51.12780508714872
2891,2021,65.95875685094545
2891,2022,49.489615075712564
2891,2023,61.99711677237252
2891,2024,62.53946290410722
2891,2025,61.14714656351564
2892,2020,53.52006748945685
2892,2021,68.4912795638846
2892,2022,58.17769152336832
2892,2023,55.83100122844584
2892,2024,55.211147051117436
2892,2025,55.94872244956198
2897,2020,51.89682713300871
2897,2021,53.0113522028043
2897,2022,51.90663526348293
2897,2023,50.871712359198064
2897,2024,45.52252790064233
2897,2025,53.93178683967366
2901,2020,57.18606758201239
2901,2021,49.98440831212743
2901,2022,46.835492140006345
2901,2023,54.35263076029754
2901,2024,49.26866378699077
2901,2025,46.199969245922134
2903,2020,53.10305030571711
2903,2021,52.01034389281666
2903,2022,52.3445753833313
2903,2023,56.37171124135698
2903,2024,44.84799473769249
2903,2025,49.642685054772045
2904,2020,59.3340372922354
2904,2021,51.2127430078919
2904,2022,46.95155285583531
2904,2023,44.26174079928273
2904,2024,43.203754566152845
2904,2025,53.56449949288332
2905,2020,49.45120854440347
2905,2021,50.97052553547689
2905,2022,47.1228235476916
2905,2023,46.773260352629684
2905,2024,44.82813224552063
2905,2025,44.82976770130106
2906,2020,50.54921454376597
2906,2021,43.63176835856564
2906,2022,43.27753011483231
2906,2023,48.874209044467676
2906,2024,44.51622608543539
2906,2025,40.824225302903784
2908,2020,58.96546010404859
2908,2021,51.22432905068891
2908,2022,50.40582332191512
2908,2023,49.29375574723353
2908,2024,50.36002253879703
2908,2025,59.189247723547595
2910,2020,64.10592487784166
2910,2021,49.84221263407634
2910,2022,43.0693179874316
2910,2023,44.28934530295818
2910,2024,45.773383168936725
2910,2025,42.99653051674206
2911,2020,52.28422519850055
2911,2021,43.997684225452225
2911,2022,40.672696061637204
2911,2023,37.4509772816494
2911,2024,36.63919388602391
2911,2025,47.02348026760072
2912,2020,49.340091262339065
2912,2021,54.5873420549164
2912,2022,50.304379912744906
2912,2023,43.57435513437996
2912,2024,49.62119372285785
2912,2025,44.0335515244297
2913,2020,52.30406363827023
2913,2021,43.606764060121826
2913,2022,49.75978363631655
2913,2023,39.151668247792074
2913,2024,40.069048176057876
2913,2025,38.26961515885431
