coid,year_q,RSI
3481 群創,2022Q3,25.51986332823325
3481 群創,2022Q4,38.131446621903606
3481 群創,2023Q1,54.04374615406642
3481 群創,2023Q2,54.40114386609446
3481 群創,2023Q3,20.55397354043865
3481 群創,2023Q4,77.23126819800893
3481 群創,2024Q1,47.80563931194536
3481 群創,2024Q2,51.943862449118136
3481 群創,2024Q3,71.46484716210763
3481 群創,2024Q4,31.698210459051147
3481 群創,2025Q1,45.012944741488425
3481 群創,2025Q2,42.07199784241909
3481 群創,2025Q3,64.05897490130558
3481 群創,2025Q4,79.60302144036181
3483 力致,2020Q1,53.86677657376482
3483 力致,2020Q2,48.27464887905163
3483 力致,2020Q3,46.71102308024591
3483 力致,2020Q4,51.27152495621444
3484 崧騰,2020Q1,37.849989184698664
3484 崧騰,2020Q2,55.44137072117587
3484 崧騰,2020Q3,52.92651521107202
3484 崧騰,2020Q4,60.423922693595514
3485 敘豐,2020Q1,34.080176024345796
3485 敘豐,2020Q2,54.81768510900302
3485 敘豐,2020Q3,59.08771628549966
3485 敘豐,2020Q4,82.50494387991294
3489 森寶,2020Q1,45.692960586667766
3489 森寶,2020Q2,64.53018031699474
3489 森寶,2020Q3,39.58999941551708
3489 森寶,2020Q4,41.469887415071064
3490 單井,2020Q1,37.48856936868295
3490 單井,2020Q2,45.90089882431226
3490 單井,2020Q3,49.38671340081961
3490 單井,2020Q4,56.42838307596264
3491 昇達科,2020Q1,40.15230402526963
3491 昇達科,2020Q2,62.458643441282334
3491 昇達科,2020Q3,42.592773030331976
3491 昇達科,2020Q4,44.25777458090213
3492 長盛,2020Q1,36.49449348210267
3492 長盛,2020Q2,57.87215801771149
3492 長盛,2020Q3,47.28554096012062
3492 長盛,2020Q4,60.914900161062604
3494 誠研,2020Q1,31.680132271614415
3494 誠研,2020Q2,54.433865693503336
3494 誠研,2020Q3,56.419266733980464
3494 誠研,2020Q4,61.8456034936095
3494 誠研,2021Q1,48.13890713438943
3494 誠研,2021Q2,35.64365246053339
3494 誠研,2021Q3,59.81436454155655
3494 誠研,2021Q4,57.75028590384031
3494 誠研,2022Q1,58.92648882520791
3494 誠研,2022Q2,53.317002757404616
3494 誠研,2022Q3,26.44455441138805
3494 誠研,2022Q4,34.61643401970863
3494 誠研,2023Q1,44.30390887200841
3494 誠研,2023Q2,78.81597083477571
3494 誠研,2023Q3,47.103582920628796
3494 誠研,2023Q4,40.25222202719978
3494 誠研,2024Q1,35.91532487619224
3494 誠研,2024Q2,76.84538609835316
3494 誠研,2024Q3,69.27470332551854
3494 誠研,2024Q4,79.05604929911752
3494 誠研,2025Q1,67.4545999226552
3494 誠研,2025Q2,32.12226939081488
3494 誠研,2025Q3,38.91476377077675
3494 誠研,2025Q4,50.352252779884985
3498 陽程,2020Q1,31.535418435721173
3498 陽程,2020Q2,84.18090900379747
3498 陽程,2020Q3,59.70796864254213
3498 陽程,2020Q4,46.61440441112973
3499 環天科,2020Q1,35.61253661994334
3499 環天科,2020Q2,49.77131746709348
3499 環天科,2020Q3,47.69774229465105
3499 環天科,2020Q4,60.4981932589435
3501 維熹,2020Q1,41.69139132889168
3501 維熹,2020Q2,57.53189318157119
3501 維熹,2020Q3,32.08099999419798
3501 維熹,2020Q4,78.75632877688163
3501 維熹,2021Q1,40.68615895558873
3501 維熹,2021Q2,56.354199663252835
3501 維熹,2021Q3,33.52293239343068
3501 維熹,2021Q4,68.64261608090493
3501 維熹,2022Q1,32.91663739399957
3501 維熹,2022Q2,44.79379019086725
3501 維熹,2022Q3,48.51932985899798
3501 維熹,2022Q4,34.94006274074305
3501 維熹,2023Q1,66.80356943101832
3501 維熹,2023Q2,49.32734232333795
3501 維熹,2023Q3,56.48195455199655
3501 維熹,2023Q4,59.09453083011639
3501 維熹,2024Q1,63.9364627860359
3501 維熹,2024Q2,72.86952679325337
3501 維熹,2024Q3,43.50011305123449
3501 維熹,2024Q4,50.87440172686236
3501 維熹,2025Q1,38.642242789640996
3501 維熹,2025Q2,53.55145008613032
3501 維熹,2025Q3,40.450578599017675
3501 維熹,2025Q4,47.57674272491009
3504 揚明光,2020Q1,34.57201506209229
3504 揚明光,2020Q2,57.934393223197524
3504 揚明光,2020Q3,31.454750209471875
3504 揚明光,2020Q4,61.158760476312615
3504 揚明光,2021Q1,68.44664480399823
3504 揚明光,2021Q2,70.48562761222806
3504 揚明光,2021Q3,58.79367316960921
3504 揚明光,2021Q4,39.684469780505225
3504 揚明光,2022Q1,41.78590977003916
3504 揚明光,2022Q2,52.40939528748727
3504 揚明光,2022Q3,25.867874641236128
3504 揚明光,2022Q4,26.14029276088692
3504 揚明光,2023Q1,55.13305348870276
3504 揚明光,2023Q2,43.417236325218425
3504 揚明光,2023Q3,35.08049935208386
3504 揚明光,2023Q4,62.28402132131801
3504 揚明光,2024Q1,36.24830141311347
3504 揚明光,2024Q2,66.64993662562615
3504 揚明光,2024Q3,53.322795794350895
3504 揚明光,2024Q4,62.739559216105164
3504 揚明光,2025Q1,23.31284575780486
3504 揚明光,2025Q2,48.351935037943264
3504 揚明光,2025Q3,50.77769581950494
3504 揚明光,2025Q4,44.59870898733352
3508 位速,2020Q1,32.98877351194216
3508 位速,2020Q2,50.92431743984979
3508 位速,2020Q3,47.81654023494098
3508 位速,2020Q4,59.24106575445547
3511 矽瑪,2020Q1,36.13967399712546
3511 矽瑪,2020Q2,38.60615377373856
3511 矽瑪,2020Q3,38.39957394030624
3511 矽瑪,2020Q4,48.667172356334206
3512 皇龍,2020Q1,33.800273813026074
3512 皇龍,2020Q2,80.75857873439602
3512 皇龍,2020Q3,41.21877276577375
3512 皇龍,2020Q4,60.57740788381034
3515 華擎,2020Q1,58.34706941140203
3515 華擎,2020Q2,51.857758719894505
3515 華擎,2020Q3,36.820021059405114
3515 華擎,2020Q4,41.57747407301787
3515 華擎,2021Q1,58.269741805044475
3515 華擎,2021Q2,62.133990853330864
3515 華擎,2021Q3,63.443506396480686
3515 華擎,2021Q4,61.69420763292568
3515 華擎,2022Q1,53.04437480677986
3515 華擎,2022Q2,24.359623106448357
3515 華擎,2022Q3,33.06018152493087
3515 華擎,2022Q4,58.27350738587928
3515 華擎,2023Q1,45.983344892113976
3515 華擎,2023Q2,69.73266898624351
3515 華擎,2023Q3,49.29349898419363
3515 華擎,2023Q4,72.61738809663852
3515 華擎,2024Q1,46.22241540728291
3515 華擎,2024Q2,53.009219205886424
3515 華擎,2024Q3,48.792903856112865
3515 華擎,2024Q4,31.62345612516027
3515 華擎,2025Q1,23.084307280821715
3515 華擎,2025Q2,82.06734011358643
3515 華擎,2025Q3,50.5420279629089
3515 華擎,2025Q4,45.21943084816531
3516 亞帝歐,2020Q1,33.40769355333143
3516 亞帝歐,2020Q2,51.5992396742975
3516 亞帝歐,2020Q3,50.987805516419456
3516 亞帝歐,2020Q4,51.152555467228176
3518 柏騰,2020Q1,35.714320938868724
3518 柏騰,2020Q2,52.174363443777125
3518 柏騰,2020Q3,27.248177337776667
3518 柏騰,2020Q4,60.53744251275119
3518 柏騰,2021Q1,56.95871840505292
3518 柏騰,2021Q2,45.869188092909845
3518 柏騰,2021Q3,52.28618169547222
3518 柏騰,2021Q4,56.96666013041373
3518 柏騰,2022Q1,42.992042670536655
3518 柏騰,2022Q2,42.09918411197707
3518 柏騰,2022Q3,35.34335233034158
3518 柏騰,2022Q4,30.367824811166628
3518 柏騰,2023Q1,75.83348502336482
3518 柏騰,2023Q2,70.28621798687935
3518 柏騰,2023Q3,60.101104976912545
3518 柏騰,2023Q4,39.36669962715378
3518 柏騰,2024Q1,30.82365709203868
3518 柏騰,2024Q2,53.2189958092127
3518 柏騰,2024Q3,43.49855590567839
3518 柏騰,2024Q4,38.952125093284515
3518 柏騰,2025Q1,25.274266532520677
3518 柏騰,2025Q2,44.950815177347984
3518 柏騰,2025Q3,48.178794533519245
3518 柏騰,2025Q4,54.78219598071043
3520 華盈,2020Q1,36.25496215434956
3520 華盈,2020Q2,61.821486886465934
3520 華盈,2020Q3,45.37247536017251
3520 華盈,2020Q4,43.52388201033356
3521 台鋼建設,2020Q1,24.641189806294992
3521 台鋼建設,2020Q2,46.705986484774336
3521 台鋼建設,2020Q3,26.150137657349198
3521 台鋼建設,2020Q4,55.01047758539257
3522 御嵿,2020Q1,8.680516154477848
3522 御嵿,2020Q2,53.17395901384092
3522 御嵿,2020Q3,42.5173583616955
3522 御嵿,2020Q4,46.93370950367894
3523 迎輝,2020Q1,34.256015111447475
3523 迎輝,2020Q2,58.2380110943509
3523 迎輝,2020Q3,34.6986797115258
3523 迎輝,2020Q4,50.80911697473983
3526 凡甲,2020Q1,57.75293809399395
3526 凡甲,2020Q2,47.84071574224383
3526 凡甲,2020Q3,35.81802401603395
3526 凡甲,2020Q4,54.850171055417476
3527 聚積,2020Q1,37.805532819940254
3527 聚積,2020Q2,53.04817929981499
3527 聚積,2020Q3,64.47851289273203
3527 聚積,2020Q4,57.2775226286378
3528 安馳,2020Q1,51.07614662330955
3528 安馳,2020Q2,65.57187288877702
3528 安馳,2020Q3,29.125409242978346
3528 安馳,2020Q4,68.1296053882366
3528 安馳,2021Q1,66.27681931446017
3528 安馳,2021Q2,70.78086316289036
3528 安馳,2021Q3,53.34406009966604
3528 安馳,2021Q4,66.6736328948349
3528 安馳,2022Q1,64.16018750615856
3528 安馳,2022Q2,58.537171457434475
3528 安馳,2022Q3,50.50690689425128
3528 安馳,2022Q4,55.11749258107093
3528 安馳,2023Q1,58.331322362535055
3528 安馳,2023Q2,43.71130388114146
3528 安馳,2023Q3,25.708482391050737
3528 安馳,2023Q4,57.76860206623054
3528 安馳,2024Q1,37.83400044370035
3528 安馳,2024Q2,43.571210279550264
3528 安馳,2024Q3,42.202838940856275
3528 安馳,2024Q4,51.16455980480312
3528 安馳,2025Q1,43.164272687788106
3528 安馳,2025Q2,38.33182139744141
3528 安馳,2025Q3,51.46432236438966
3528 安馳,2025Q4,39.19042486471952
3529 力旺,2020Q1,45.02867825225789
3529 力旺,2020Q2,62.667415548363415
3529 力旺,2020Q3,47.57284056582088
3529 力旺,2020Q4,47.71671216424022
3530 晶相光,2020Q1,38.814558554439905
3530 晶相光,2020Q2,60.868182198273125
3530 晶相光,2020Q3,51.827004732917295
3530 晶相光,2020Q4,43.929647143965184
3530 晶相光,2021Q1,61.868978818195956
3530 晶相光,2021Q2,55.10300750080971
3530 晶相光,2021Q3,38.80391924454241
3530 晶相光,2021Q4,44.527448161632734
3530 晶相光,2022Q1,44.2598413366787
3530 晶相光,2022Q2,27.35323178181428
3530 晶相光,2022Q3,22.535315137445576
3530 晶相光,2022Q4,32.71094423875394
3530 晶相光,2023Q1,51.1105351551813
3530 晶相光,2023Q2,41.18925172255126
3530 晶相光,2023Q3,41.39729043000378
3530 晶相光,2023Q4,50.2739210937698
3530 晶相光,2024Q1,49.81541805421265
3530 晶相光,2024Q2,48.01374618732474
3530 晶相光,2024Q3,64.97711800026961
3530 晶相光,2024Q4,61.615388003281026
3530 晶相光,2025Q1,18.3676157291236
3530 晶相光,2025Q2,53.50098454070205
3530 晶相光,2025Q3,54.63781853585471
3530 晶相光,2025Q4,57.22933260898447
3531 先益,2020Q1,53.98769633179017
3531 先益,2020Q2,54.208660715286726
3531 先益,2020Q3,35.07629569140336
3531 先益,2020Q4,47.09747527080428
3532 台勝科,2020Q1,46.34844639737854
3532 台勝科,2020Q2,43.842636736865
3532 台勝科,2020Q3,46.277698257367824
3532 台勝科,2020Q4,47.8722160466696
3532 台勝科,2021Q1,46.129541929683924
3532 台勝科,2021Q2,65.09833943752677
3532 台勝科,2021Q3,24.183387076200013
3532 台勝科,2021Q4,51.86133604308849
3532 台勝科,2022Q1,45.079132670104585
3532 台勝科,2022Q2,30.26949696606912
3532 台勝科,2022Q3,19.5533262515808
3532 台勝科,2022Q4,25.65328728107695
3532 台勝科,2023Q1,56.74766029725736
3532 台勝科,2023Q2,59.66187181424808
3532 台勝科,2023Q3,42.61029976388608
3532 台勝科,2023Q4,35.41138781939796
3532 台勝科,2024Q1,56.42407347476719
3532 台勝科,2024Q2,52.29797887122747
3532 台勝科,2024Q3,64.76706863705894
3532 台勝科,2024Q4,25.76773370118932
3532 台勝科,2025Q1,28.526609528394285
3532 台勝科,2025Q2,55.90213803046107
3532 台勝科,2025Q3,56.162217063052026
3532 台勝科,2025Q4,50.466569829309705
3533 嘉澤,2020Q1,51.2859152296427
3533 嘉澤,2020Q2,46.886986650543875
3533 嘉澤,2020Q3,61.82550491665072
3533 嘉澤,2020Q4,58.96760782214477
3533 嘉澤,2021Q1,45.66078032631243
3533 嘉澤,2021Q2,57.5770460634907
3533 嘉澤,2021Q3,47.678406633589994
3533 嘉澤,2021Q4,69.68697136630962
3533 嘉澤,2022Q1,53.46073785141945
3533 嘉澤,2022Q2,34.25206675078695
3533 嘉澤,2022Q3,50.84697316296336
3533 嘉澤,2022Q4,44.71305362304338
3533 嘉澤,2023Q1,65.16165400680997
3533 嘉澤,2023Q2,44.91935890209562
3533 嘉澤,2023Q3,35.547566967627816
3533 嘉澤,2023Q4,64.91634700170023
3533 嘉澤,2024Q1,72.1307937065115
3533 嘉澤,2024Q2,50.75200200043396
3533 嘉澤,2024Q3,42.75723571538945
3533 嘉澤,2024Q4,59.78847571329803
3533 嘉澤,2025Q1,25.038898719296476
3533 嘉澤,2025Q2,49.666797672513205
3533 嘉澤,2025Q3,51.53474599000689
3533 嘉澤,2025Q4,49.76349885969174
3535 晶彩科,2020Q1,39.68018342645585
3535 晶彩科,2020Q2,56.309830061509636
3535 晶彩科,2020Q3,35.637692951927534
3535 晶彩科,2020Q4,44.34697608240537
3535 晶彩科,2021Q1,57.602594499853346
3535 晶彩科,2021Q2,39.539559126602185
3535 晶彩科,2021Q3,55.186877289268146
3535 晶彩科,2021Q4,63.474646152216074
3535 晶彩科,2022Q1,60.05451495153965
3535 晶彩科,2022Q2,41.7487721937359
3535 晶彩科,2022Q3,44.123203804695606
3535 晶彩科,2022Q4,22.227328889206312
3535 晶彩科,2023Q1,45.235200696291216
3535 晶彩科,2023Q2,48.25281940821137
3535 晶彩科,2023Q3,35.576904214301564
3535 晶彩科,2023Q4,37.69908881853192
3535 晶彩科,2024Q1,38.580173244121625
3535 晶彩科,2024Q2,72.95988840555135
3535 晶彩科,2024Q3,38.89557817386619
3535 晶彩科,2024Q4,39.65774941735707
3535 晶彩科,2025Q1,18.83129542029059
3535 晶彩科,2025Q2,80.73334813190579
3535 晶彩科,2025Q3,59.26810668747595
3535 晶彩科,2025Q4,61.04910353397741
3537 堡達,2020Q1,48.33733557899985
3537 堡達,2020Q2,52.00831245599069
3537 堡達,2020Q3,31.64029440602189
3537 堡達,2020Q4,61.392905355599446
3540 曜越,2020Q1,42.218216342616884
3540 曜越,2020Q2,72.86713638343267
3540 曜越,2020Q3,51.54853587783739
3540 曜越,2020Q4,39.502694683930095
3541 西柏,2020Q1,47.67085310387348
3541 西柏,2020Q2,55.251549523320485
3541 西柏,2020Q3,36.75982767824182
3541 西柏,2020Q4,51.5251529530251
3543 州巧,2020Q1,52.03807146060466
3543 州巧,2020Q2,47.72931004784374
3543 州巧,2020Q3,60.639632458633386
3543 州巧,2020Q4,63.650894145428225
3543 州巧,2021Q1,53.78338656559918
3543 州巧,2021Q2,52.19656385791782
3543 州巧,2021Q3,46.76193054760196
3543 州巧,2021Q4,51.48298180355221
3543 州巧,2022Q1,45.4448175235534
3543 州巧,2022Q2,45.31400202240958
3543 州巧,2022Q3,42.02166783061074
3543 州巧,2022Q4,54.171246813149054
3543 州巧,2023Q1,67.5438865906044
3543 州巧,2023Q2,54.014048434610494
3543 州巧,2023Q3,59.675952485481254
3543 州巧,2023Q4,57.76420579385826
3543 州巧,2024Q1,39.35074730934707
3543 州巧,2024Q2,46.85565150857472
3543 州巧,2024Q3,56.4019970230956
3543 州巧,2024Q4,55.31074976083321
3543 州巧,2025Q1,15.860541632922907
3543 州巧,2025Q2,54.63734422000255
3543 州巧,2025Q3,57.52759792866949
3543 州巧,2025Q4,46.47026556754577
3545 敦泰,2020Q1,51.062923806782166
3545 敦泰,2020Q2,49.79886031508289
3545 敦泰,2020Q3,52.11674878426082
3545 敦泰,2020Q4,71.3108025878344
3545 敦泰,2021Q1,75.02499501565984
3545 敦泰,2021Q2,54.163147603095275
3545 敦泰,2021Q3,31.79951420395431
3545 敦泰,2021Q4,54.51775464479544
3545 敦泰,2022Q1,44.17647485286333
3545 敦泰,2022Q2,29.398574662885096
3545 敦泰,2022Q3,30.330381429909757
3545 敦泰,2022Q4,40.35115396498098
3545 敦泰,2023Q1,55.45777615351808
3545 敦泰,2023Q2,41.6424919083736
3545 敦泰,2023Q3,38.068990080742196
3545 敦泰,2023Q4,49.80356321006269
3545 敦泰,2024Q1,47.955240258000906
3545 敦泰,2024Q2,43.90617331792951
3545 敦泰,2024Q3,78.99177222823097
3545 敦泰,2024Q4,47.128297058879845
3545 敦泰,2025Q1,23.876503949967873
3545 敦泰,2025Q2,60.90359727455692
3545 敦泰,2025Q3,47.98934644431826
3545 敦泰,2025Q4,47.97209302564221
3546 宇峻,2020Q1,42.7007892355896
3546 宇峻,2020Q2,55.46981737300717
3546 宇峻,2020Q3,38.45384321586932
3546 宇峻,2020Q4,72.75823529567936
3548 兆利,2020Q1,34.87374097342958
3548 兆利,2020Q2,43.99379322005893
3548 兆利,2020Q3,45.74675150947153
3548 兆利,2020Q4,53.502179659491254
3550 聯穎,2020Q1,43.70377691810529
3550 聯穎,2020Q2,60.35510444463996
3550 聯穎,2020Q3,55.45970111332319
3550 聯穎,2020Q4,55.65777784303647
3550 聯穎,2021Q1,67.66189183690129
3550 聯穎,2021Q2,60.135047378184694
3550 聯穎,2021Q3,43.48004852799566
3550 聯穎,2021Q4,69.98907918328413
3550 聯穎,2022Q1,43.80031569135489
3550 聯穎,2022Q2,39.172271114305836
3550 聯穎,2022Q3,25.752348129787062
3550 聯穎,2022Q4,61.29561726855503
3550 聯穎,2023Q1,67.82638770958033
3550 聯穎,2023Q2,57.140350938768535
3550 聯穎,2023Q3,35.365672067541766
3550 聯穎,2023Q4,49.3100432294457
3550 聯穎,2024Q1,47.28338509846658
3550 聯穎,2024Q2,56.346978386562405
3550 聯穎,2024Q3,51.39187072373761
3550 聯穎,2024Q4,30.958391842314626
3550 聯穎,2025Q1,26.796214137577707
3550 聯穎,2025Q2,53.64712317082132
3550 聯穎,2025Q3,53.3589005326688
3550 聯穎,2025Q4,76.96565131102307
3551 世禾,2020Q1,37.24991569720804
3551 世禾,2020Q2,55.47409098551495
3551 世禾,2020Q3,34.568750611395686
3551 世禾,2020Q4,42.311943165179656
3552 同致,2020Q1,29.54886116155241
3552 同致,2020Q2,48.47265945797386
3552 同致,2020Q3,50.01141565722803
3552 同致,2020Q4,71.30611059251751
3555 博士旺,2020Q1,55.45286984988474
3555 博士旺,2020Q2,51.08922428486894
3555 博士旺,2020Q3,54.44641827204536
3555 博士旺,2020Q4,70.10861785154145
3556 禾瑞亞,2020Q1,41.92229188575232
3556 禾瑞亞,2020Q2,52.012031748777986
3556 禾瑞亞,2020Q3,40.63174732035638
3556 禾瑞亞,2020Q4,59.37447851908569
3557 嘉威,2020Q1,51.5363512603646
3557 嘉威,2020Q2,58.960957740630946
3557 嘉威,2020Q3,48.971878432945374
3557 嘉威,2020Q4,44.848435280108866
3557 嘉威,2021Q1,54.348564226480214
3557 嘉威,2021Q2,44.02317953837857
3557 嘉威,2021Q3,37.528409725424424
3557 嘉威,2021Q4,45.802263000475484
3557 嘉威,2022Q1,58.16219630359603
3557 嘉威,2022Q2,20.020912781172914
3557 嘉威,2022Q3,28.268651730737098
3557 嘉威,2022Q4,61.95192099813117
3557 嘉威,2023Q1,59.56515587603464
3557 嘉威,2023Q2,43.033230531157955
3557 嘉威,2023Q3,35.754583946806164
3557 嘉威,2023Q4,56.281474791632725
3557 嘉威,2024Q1,41.784047914537766
3557 嘉威,2024Q2,59.12176624750154
3557 嘉威,2024Q3,54.51991578457709
3557 嘉威,2024Q4,25.249495570931852
3557 嘉威,2025Q1,20.86116562826182
3557 嘉威,2025Q2,49.548350403573465
3557 嘉威,2025Q3,58.54766906775524
3557 嘉威,2025Q4,53.98890356305306
3558 神準,2020Q1,36.79503464499028
3558 神準,2020Q2,52.55617124671295
3558 神準,2020Q3,32.801277163685896
3558 神準,2020Q4,51.90933591188798
3563 牧德,2020Q1,37.457835319954995
3563 牧德,2020Q2,46.0164798298491
3563 牧德,2020Q3,35.32259093264922
3563 牧德,2020Q4,60.59655509223162
3563 牧德,2021Q1,52.92904947627029
3563 牧德,2021Q2,56.22204992158687
3563 牧德,2021Q3,31.48560981478934
3563 牧德,2021Q4,95.03612945109417
3563 牧德,2022Q1,47.2214288273218
3563 牧德,2022Q2,24.058951535817087
3563 牧德,2022Q3,11.234364655083432
3563 牧德,2022Q4,42.86136331830783
3563 牧德,2023Q1,63.27629724863917
3563 牧德,2023Q2,66.65164302383667
3563 牧德,2023Q3,49.88058756614716
3563 牧德,2023Q4,58.46404449352327
3563 牧德,2024Q1,75.1489888336199
3563 牧德,2024Q2,51.914729398216174
3563 牧德,2024Q3,41.205535160199766
3563 牧德,2024Q4,53.464150138543765
3563 牧德,2025Q1,40.88244796411809
3563 牧德,2025Q2,46.78393989166803
3563 牧德,2025Q3,42.54553174251367
3563 牧德,2025Q4,60.93962160099582
3564 其陽,2020Q1,40.26966590921581
3564 其陽,2020Q2,42.758306622322614
3564 其陽,2020Q3,30.951910508053203
3564 其陽,2020Q4,42.141623897206
3567 逸昌,2020Q1,47.50645143515164
3567 逸昌,2020Q2,60.90373553236136
3567 逸昌,2020Q3,49.05153215236269
3567 逸昌,2020Q4,68.10886756762142
3570 大塚,2020Q1,50.06318231947593
3570 大塚,2020Q2,53.471346276256185
3570 大塚,2020Q3,28.166853899759868
3570 大塚,2020Q4,45.553094786083506
3576 聯合再生,2020Q1,33.71521270850195
3576 聯合再生,2020Q2,64.8358547520767
3576 聯合再生,2020Q3,50.296262551274125
3576 聯合再生,2020Q4,51.94196623956445
3576 聯合再生,2021Q1,49.1462740213395
3576 聯合再生,2021Q2,47.5597292943267
3576 聯合再生,2021Q3,46.62275361679765
3576 聯合再生,2021Q4,54.20474529324649
3576 聯合再生,2022Q1,59.214180097868265
3576 聯合再生,2022Q2,60.98468064429843
3576 聯合再生,2022Q3,42.62274537219284
3576 聯合再生,2022Q4,49.876038543492065
3576 聯合再生,2023Q1,50.83112278402576
3576 聯合再生,2023Q2,48.613792586856064
3576 聯合再生,2023Q3,36.4209940546834
3576 聯合再生,2023Q4,56.44711319592618
3576 聯合再生,2024Q1,43.10865296821409
3576 聯合再生,2024Q2,71.91506832593531
3576 聯合再生,2024Q3,66.87141068680643
3576 聯合再生,2024Q4,41.33691822213099
3576 聯合再生,2025Q1,29.569098584134867
3576 聯合再生,2025Q2,35.76476482785294
3576 聯合再生,2025Q3,58.72970199904082
3576 聯合再生,2025Q4,61.49758335503469
3577 泓格,2020Q1,47.98145440586736
3577 泓格,2020Q2,56.96572606486839
3577 泓格,2020Q3,50.409274319012574
3577 泓格,2020Q4,51.43627031917588
3580 友威科,2020Q1,44.793531228912634
3580 友威科,2020Q2,54.90909456129616
3580 友威科,2020Q3,74.25550465718798
3580 友威科,2020Q4,57.39421162202562
3581 博磊,2020Q1,39.70668232812426
3581 博磊,2020Q2,62.210877913900575
3581 博磊,2020Q3,47.45125563277808
3581 博磊,2020Q4,53.79712990153149
3583 辛耘,2020Q1,34.4934011908446
3583 辛耘,2020Q2,52.99044817892168
3583 辛耘,2020Q3,46.566419691721556
3583 辛耘,2020Q4,50.28652736458644
3583 辛耘,2021Q1,65.64038897936281
3583 辛耘,2021Q2,64.26769701478432
3583 辛耘,2021Q3,56.13164927451718
3583 辛耘,2021Q4,93.00758027135217
3583 辛耘,2022Q1,49.18153423143557
3583 辛耘,2022Q2,31.016054841005282
3583 辛耘,2022Q3,30.370100026970803
3583 辛耘,2022Q4,44.59332220784898
3583 辛耘,2023Q1,64.5651405450979
3583 辛耘,2023Q2,69.53609198335032
3583 辛耘,2023Q3,45.08822826820788
3583 辛耘,2023Q4,57.46168839520923
3583 辛耘,2024Q1,59.80612071472156
3583 辛耘,2024Q2,55.94533812052279
3583 辛耘,2024Q3,46.661664380936514
3583 辛耘,2024Q4,32.50489287642481
3583 辛耘,2025Q1,24.184875622172584
3583 辛耘,2025Q2,69.17687633184259
3583 辛耘,2025Q3,55.60769270655126
3583 辛耘,2025Q4,55.46565437631694
3587 閎康,2020Q1,40.48246726278957
3587 閎康,2020Q2,59.61158460911214
3587 閎康,2020Q3,40.672729429845816
3587 閎康,2020Q4,43.35777183768209
3588 通嘉,2020Q1,43.39873168995159
3588 通嘉,2020Q2,52.60364026317775
3588 通嘉,2020Q3,35.880619018551556
3588 通嘉,2020Q4,77.227618621689
3588 通嘉,2021Q1,82.30134912238677
3588 通嘉,2021Q2,54.241899397327956
3588 通嘉,2021Q3,49.953499416110844
3588 通嘉,2021Q4,52.894637684072066
3588 通嘉,2022Q1,53.579070149874596
3588 通嘉,2022Q2,27.321964157253525
3588 通嘉,2022Q3,35.63292960557215
3588 通嘉,2022Q4,27.82891753714675
3588 通嘉,2023Q1,46.0383450683408
3588 通嘉,2023Q2,35.682654151599145
3588 通嘉,2023Q3,29.56374701871196
3588 通嘉,2023Q4,52.05109363747699
3588 通嘉,2024Q1,48.55327490557524
3588 通嘉,2024Q2,52.614034141022756
3588 通嘉,2024Q3,83.88854138794846
3588 通嘉,2024Q4,36.253613011183205
3588 通嘉,2025Q1,18.34939657004942
3588 通嘉,2025Q2,47.013225749970935
3588 通嘉,2025Q3,54.64872143189818
3588 通嘉,2025Q4,51.62883641282724
3591 艾笛森,2020Q1,42.02772752916899
3591 艾笛森,2020Q2,41.9549763431456
3591 艾笛森,2020Q3,31.08904699973139
3591 艾笛森,2020Q4,88.55758525286662
3591 艾笛森,2021Q1,72.0478237293737
3591 艾笛森,2021Q2,56.73722368694878
3591 艾笛森,2021Q3,42.00179881453963
3591 艾笛森,2021Q4,50.131064103084825
3591 艾笛森,2022Q1,44.53719806080766
3591 艾笛森,2022Q2,41.148210629841564
3591 艾笛森,2022Q3,51.87392756070602
3591 艾笛森,2022Q4,37.32899868057286
3591 艾笛森,2023Q1,56.43286343568658
3591 艾笛森,2023Q2,67.82837788661816
3591 艾笛森,2023Q3,33.27812855348614
3591 艾笛森,2023Q4,37.21539324452344
3591 艾笛森,2024Q1,41.47347530275124
3591 艾笛森,2024Q2,58.5867218685616
3591 艾笛森,2024Q3,57.20772043859381
3591 艾笛森,2024Q4,56.75572177659778
3591 艾笛森,2025Q1,31.919263325398006
3591 艾笛森,2025Q2,40.658353839679876
3591 艾笛森,2025Q3,45.22884127327133
3591 艾笛森,2025Q4,48.33741611359573
3592 瑞鼎,2020Q1,43.66131738936236
3592 瑞鼎,2020Q2,60.386245578304596
3592 瑞鼎,2020Q3,65.30772357044302
3592 瑞鼎,2020Q4,86.18406311759068
3592 瑞鼎,2021Q1,68.54308155889028
3592 瑞鼎,2021Q2,58.84096253346356
3592 瑞鼎,2021Q3,59.1443142839575
3592 瑞鼎,2021Q4,57.04257420218131
3592 瑞鼎,2022Q1,38.90537112171699
3592 瑞鼎,2022Q2,16.31423288363374
3592 瑞鼎,2022Q3,26.542578365419633
3592 瑞鼎,2022Q4,48.64285174701457
3592 瑞鼎,2023Q1,55.29481541827438
3592 瑞鼎,2023Q2,45.79120955867421
3592 瑞鼎,2023Q3,44.30617773452534
3592 瑞鼎,2023Q4,65.79083135460347
3592 瑞鼎,2024Q1,56.73075303779109
3592 瑞鼎,2024Q2,42.238727371591544
3592 瑞鼎,2024Q3,53.334840362371835
