coid,year,RSI
3188,2020,48.6035997466162
3189,2020,40.890888900612126
3189,2021,47.71260018453658
3189,2022,29.879393118659532
3189,2023,47.7610132774867
3189,2024,53.47461015385848
3189,2025,62.21840066427945
3191,2020,41.95133706256723
3205,2020,40.607395308142685
3206,2020,51.73797900379225
3207,2020,44.891919075006165
3209,2020,48.48694295143543
3209,2021,68.446621106556
3209,2022,52.38745867195974
3209,2023,57.81727539463588
3209,2024,33.002648778477074
3209,2025,43.23384635909877
3211,2020,55.580211483441275
3213,2020,69.52665891367798
3217,2020,45.34661402477465
3218,2020,39.17056703020582
3219,2020,61.77828394946352
3221,2020,46.507747603320915
3224,2020,44.45076671216371
3226,2020,78.35112453734455
3227,2020,50.35857343321377
3228,2020,66.7898511829656
3229,2020,56.59082552799431
3229,2021,50.6462252817615
3229,2022,49.37882831250576
3229,2023,48.86618792622148
3229,2024,50.15662613944514
3229,2025,70.13442873458888
3230,2020,60.24938639247721
3231,2020,56.32025396141474
3231,2021,54.539910753563234
3231,2022,49.79292964938433
3231,2023,70.56983061205013
3231,2024,27.60085145598903
3231,2025,61.45653935407831
3232,2020,41.73417549607299
3234,2020,58.53648203820659
3236,2020,69.40709555526142
3252,2020,52.194813519311566
3257,2020,74.24524819393989
3257,2021,67.9014850830699
3257,2022,46.6111576562462
3257,2023,50.61310057003367
3257,2024,42.12534176047538
3257,2025,61.62988062206558
3259,2020,67.68801703234416
3260,2020,58.001082557606686
3264,2020,56.38658122497243
3265,2020,57.60181737861959
3266,2020,58.430373203642816
3266,2021,56.103055319448536
3266,2022,51.28054047896053
3266,2023,54.78165015098077
3266,2024,20.33641962108696
3266,2025,62.15089472497557
3268,2020,54.54274525687561
3272,2020,44.63133365474998
3276,2020,51.964706841936625
3284,2020,58.29535638427691
3285,2020,66.09416731939696
3287,2020,43.4762626995039
3288,2020,62.10786487550797
3289,2020,63.567175603170334
3290,2020,49.89229287897673
3293,2020,64.38341918773389
3294,2020,51.861041266830796
3296,2020,62.41548897280579
3296,2021,59.498425721270856
3296,2022,50.39357345486988
3296,2023,55.889086404527376
3296,2024,35.547259691076775
3296,2025,57.762721028231034
3297,2020,94.0490905846503
3303,2020,45.42145100751595
3305,2020,46.794371915771734
3305,2021,52.173111184346965
3305,2022,43.307472272408155
3305,2023,48.19884516267909
3305,2024,38.06961103368012
3305,2025,49.468680600065504
3306,2020,52.35569475046435
3308,2020,50.06628861865011
3308,2021,71.48788902547261
3308,2022,46.83762589915727
3308,2023,48.46291545576506
3308,2024,47.77573770072083
3308,2025,86.9479986976383
3310,2020,55.118524584104954
3311,2020,39.26043722051736
3311,2021,77.91321496297984
3311,2022,57.7275708245316
3311,2023,43.811277476374386
3311,2024,30.76371745673901
3311,2025,43.85292827678265
3312,2020,45.89569951572223
3312,2021,62.63625255278691
3312,2022,26.283985965109814
3312,2023,39.56162203466531
3312,2024,34.74242141620179
3312,2025,37.665705121452035
3313,2020,48.38656429235474
3317,2020,67.63096815759481
3321,2020,64.50760115416745
3321,2021,52.57690533869558
3321,2022,62.121548533130735
3321,2023,50.33705176165317
3321,2024,46.05162736616023
3321,2025,46.83401763353287
3322,2020,62.357137598509695
3323,2020,53.59143725942176
3324,2020,43.45992753100336
3325,2020,55.510905753728544
3332,2020,61.45165547393508
3338,2020,24.988919685940633
3338,2021,57.23641189289383
3338,2022,28.318037464834944
3338,2023,80.06926186661737
3338,2024,36.188692372627465
3338,2025,48.015849381668815
3339,2020,61.53925751114685
3346,2020,66.57865012416923
3346,2021,39.617122320873705
3346,2022,31.274782435579223
3346,2023,60.34217151428852
3346,2024,33.25253072938179
3346,2025,48.99354056481428
3349,2020,52.257034962946626
3354,2020,58.69794186591999
3356,2020,73.17926508286534
3356,2021,58.01469791991411
3356,2022,24.8635421467261
3356,2023,54.05518297663426
3356,2024,37.68414744391994
3356,2025,52.31973324816606
3357,2020,55.53964798864273
3360,2020,45.3549559655603
3362,2020,53.706242648002664
3363,2020,54.7747334328175
3372,2020,57.75503101378502
3373,2020,46.631954556419416
3374,2020,57.20755508109164
3376,2020,43.13164268574278
3376,2021,69.66133047384534
3376,2022,49.418101906932115
3376,2023,51.5024094647619
3376,2024,60.69255399518356
3376,2025,48.71039400337572
3379,2020,65.49193726283515
3380,2020,56.983203263310536
3380,2021,58.906131119185154
3380,2022,31.76280866988347
3380,2023,55.919847215809845
3380,2024,43.086171880607594
3380,2025,50.30004021097039
3388,2020,58.177850003977774
3390,2020,60.119321518452395
3402,2020,48.52596315192238
3406,2020,41.71877057379642
3406,2021,43.886897214180024
3406,2022,19.154056267512356
3406,2023,66.92437363599232
3406,2024,69.51833971339546
3406,2025,62.31408406595622
3413,2020,50.891051548610974
3413,2021,74.36700256978904
3413,2022,31.16976196633875
3413,2023,80.52354168641573
3413,2024,37.77201783606376
3413,2025,36.36469550505475
3416,2020,65.1639180630149
3416,2021,64.55443316573802
3416,2022,51.23776707928261
3416,2023,55.70547865129072
3416,2024,75.41116072785013
3416,2025,46.84364392139562
3419,2020,59.42696994078268
3419,2021,43.33147322036604
3419,2022,34.36568910691685
3419,2023,44.60566745430035
3419,2024,61.332651046345646
3419,2025,50.28426430629359
3426,2020,37.84361180344914
3430,2020,56.78754655218007
3432,2020,61.5404685574688
3432,2021,59.161862474647464
3432,2022,27.79261172906322
3432,2023,47.56716286581445
3432,2024,45.193704152129655
3432,2025,36.452060108134134
3434,2020,43.97683778967964
3437,2020,84.3738948669506
3437,2021,52.13548709655606
3437,2022,31.37750842615577
3437,2023,48.62997318758626
3437,2024,53.718311609019366
3437,2025,52.51214570607282
3438,2020,52.72893732868932
3441,2020,56.43487040953998
3443,2020,68.76943092096774
3443,2021,40.69834286621884
3443,2022,25.46617817634772
3443,2023,51.031877993062416
3443,2024,54.71213011213081
3443,2025,56.052937112477174
3444,2020,53.59293425877508
3447,2021,58.74488221953025
3447,2022,37.537759552833776
3447,2023,37.1451007168577
3447,2024,43.35583282101296
3447,2025,58.15262391735385
3450,2020,51.29174615244371
3450,2021,70.5000877612829
3450,2022,30.480433490386687
3450,2023,62.898523471962065
3450,2024,68.65421388864232
3450,2025,56.89009299956926
3455,2020,49.490601767073784
3465,2020,66.4415359117156
3466,2020,66.88756779127107
3479,2020,54.835203407421716
3481,2020,48.69330751044168
3481,2021,70.06410173053236
3481,2022,38.131446621903606
3481,2023,77.23126819800893
3481,2024,31.698210459051147
3481,2025,79.60302144036181
3483,2020,51.27152495621444
3484,2020,60.423922693595514
3485,2020,82.50494387991294
3489,2020,41.469887415071064
3490,2020,56.42838307596264
3491,2020,44.25777458090213
3492,2020,60.914900161062604
3494,2020,61.8456034936095
3494,2021,57.75028590384031
3494,2022,34.61643401970863
3494,2023,40.25222202719978
3494,2024,79.05604929911752
3494,2025,50.352252779884985
3498,2020,46.61440441112973
3499,2020,60.4981932589435
3501,2020,78.75632877688163
3501,2021,68.64261608090493
3501,2022,34.94006274074305
3501,2023,59.09453083011639
3501,2024,50.87440172686236
3501,2025,47.57674272491009
3504,2020,61.158760476312615
3504,2021,39.684469780505225
3504,2022,26.14029276088692
3504,2023,62.28402132131801
3504,2024,62.739559216105164
3504,2025,44.59870898733352
3508,2020,59.24106575445547
3511,2020,48.667172356334206
3512,2020,60.57740788381034
3515,2020,41.57747407301787
3515,2021,61.69420763292568
3515,2022,58.27350738587928
3515,2023,72.61738809663852
3515,2024,31.62345612516027
3515,2025,45.21943084816531
3516,2020,51.152555467228176
3518,2020,60.53744251275119
3518,2021,56.96666013041373
3518,2022,30.367824811166628
3518,2023,39.36669962715378
3518,2024,38.952125093284515
3518,2025,54.78219598071043
3520,2020,43.52388201033356
3521,2020,55.01047758539257
3522,2020,46.93370950367894
3523,2020,50.80911697473983
3526,2020,54.850171055417476
3527,2020,57.2775226286378
3528,2020,68.1296053882366
3528,2021,66.6736328948349
3528,2022,55.11749258107093
3528,2023,57.76860206623054
3528,2024,51.16455980480312
3528,2025,39.19042486471952
3529,2020,47.71671216424022
3530,2020,43.929647143965184
3530,2021,44.527448161632734
3530,2022,32.71094423875394
3530,2023,50.2739210937698
3530,2024,61.615388003281026
3530,2025,57.22933260898447
3531,2020,47.09747527080428
3532,2020,47.8722160466696
3532,2021,51.86133604308849
3532,2022,25.65328728107695
3532,2023,35.41138781939796
3532,2024,25.76773370118932
3532,2025,50.466569829309705
3533,2020,58.96760782214477
3533,2021,69.68697136630962
3533,2022,44.71305362304338
3533,2023,64.91634700170023
3533,2024,59.78847571329803
3533,2025,49.76349885969174
3535,2020,44.34697608240537
3535,2021,63.474646152216074
3535,2022,22.227328889206312
3535,2023,37.69908881853192
3535,2024,39.65774941735707
3535,2025,61.04910353397741
3537,2020,61.392905355599446
3540,2020,39.502694683930095
3541,2020,51.5251529530251
3543,2020,63.650894145428225
3543,2021,51.48298180355221
3543,2022,54.171246813149054
3543,2023,57.76420579385826
3543,2024,55.31074976083321
3543,2025,46.47026556754577
3545,2020,71.3108025878344
3545,2021,54.51775464479544
3545,2022,40.35115396498098
3545,2023,49.80356321006269
3545,2024,47.128297058879845
3545,2025,47.97209302564221
3546,2020,72.75823529567936
3548,2020,53.502179659491254
3550,2020,55.65777784303647
3550,2021,69.98907918328413
3550,2022,61.29561726855503
3550,2023,49.3100432294457
3550,2024,30.958391842314626
3550,2025,76.96565131102307
3551,2020,42.311943165179656
3552,2020,71.30611059251751
3555,2020,70.10861785154145
3556,2020,59.37447851908569
3557,2020,44.848435280108866
3557,2021,45.802263000475484
3557,2022,61.95192099813117
3557,2023,56.281474791632725
3557,2024,25.249495570931852
3557,2025,53.98890356305306
3558,2020,51.90933591188798
3563,2020,60.59655509223162
3563,2021,95.03612945109417
3563,2022,42.86136331830783
3563,2023,58.46404449352327
3563,2024,53.464150138543765
3563,2025,60.93962160099582
3564,2020,42.141623897206
3567,2020,68.10886756762142
3570,2020,45.553094786083506
3576,2020,51.94196623956445
3576,2021,54.20474529324649
3576,2022,49.876038543492065
3576,2023,56.44711319592618
3576,2024,41.33691822213099
3576,2025,61.49758335503469
3577,2020,51.43627031917588
3580,2020,57.39421162202562
3581,2020,53.79712990153149
3583,2020,50.28652736458644
3583,2021,93.00758027135217
3583,2022,44.59332220784898
3583,2023,57.46168839520923
3583,2024,32.50489287642481
3583,2025,55.46565437631694
3587,2020,43.35777183768209
3588,2020,77.227618621689
3588,2021,52.894637684072066
3588,2022,27.82891753714675
3588,2023,52.05109363747699
3588,2024,36.253613011183205
3588,2025,51.62883641282724
3591,2020,88.55758525286662
3591,2021,50.131064103084825
3591,2022,37.32899868057286
3591,2023,37.21539324452344
3591,2024,56.75572177659778
3591,2025,48.33741611359573
3592,2020,86.18406311759068
3592,2021,57.04257420218131
3592,2022,48.64285174701457
3592,2023,65.79083135460347
3592,2024,67.694577641946
3592,2025,52.588968450994386
3593,2020,53.067150859393706
3593,2021,38.79342836481949
3593,2022,44.39587234843593
3593,2023,49.81419759671538
3593,2024,42.33509328273023
3593,2025,48.094388984316645
3594,2020,69.21649333949776
3596,2020,44.72428449059111
3596,2021,64.49997149058439
3596,2022,27.41556841712203
3596,2023,43.463873633720716
3596,2024,51.98095339177101
3596,2025,33.23855607200359
3597,2020,48.56480655243534
3605,2020,84.04049808494617
3605,2021,60.77116913713196
3605,2022,38.933126428635084
3605,2023,47.04369525757178
3605,2024,34.37743078864327
3605,2025,51.60584582669673
3607,2020,53.84950881675443
3607,2021,62.16407910702031
3607,2022,38.41336852956606
3607,2023,47.1923605461206
3607,2024,40.174348699440515
3607,2025,62.376390910023005
3609,2020,43.79254492468385
3611,2020,52.544026854411875
3615,2020,63.376009197347706
3617,2020,57.73439936408441
3617,2021,36.87839050856535
3617,2022,26.93636999801759
3617,2023,53.1638642192642
3617,2024,67.06245866732486
3617,2025,56.673396206746396
3622,2020,52.839680759029996
3622,2021,53.413730015439434
3622,2022,30.852350547551033
3622,2023,48.6891020892499
3622,2024,29.156801266832648
3622,2025,43.14259104101541
3623,2020,51.518083633201705
3624,2020,53.17743071067071
3625,2020,59.08766795711807
3628,2020,51.04687145756775
3629,2020,33.38497352775352
3630,2020,51.71594763239219
3631,2020,48.605885271510786
3632,2020,46.1998518133666
3645,2020,57.35686026679725
3645,2021,61.775681323319496
3645,2022,32.9241247681592
3645,2023,52.37632223646684
3645,2024,88.74680931114068
3645,2025,40.65683883584657
3646,2020,54.520179736500005
3652,2020,35.65829011698211
3652,2021,55.579556794156524
3652,2022,23.68263869915629
3652,2023,59.0034080751857
3652,2024,52.93332448832962
3652,2025,47.625959967170814
3653,2020,35.035719109479544
3653,2021,48.89359726393293
3653,2022,43.90637185559052
3653,2023,74.7023370860713
3653,2024,58.22424497893781
3653,2025,52.12052104571717
3661,2020,55.48490680542899
3661,2021,56.36253591819259
3661,2022,40.732437324686884
3661,2023,41.19020247256436
3661,2024,64.0808088408141
3661,2025,61.22065916195425
3663,2020,65.42939950008588
3664,2020,64.7019168876055
3665,2020,51.66309675324106
3665,2021,76.58737489646529
3665,2022,26.229255162783172
3665,2023,57.61551596734908
3665,2024,42.94517888138067
3665,2025,53.35015772579208
3666,2020,58.17895482458907
3669,2020,48.398028758667884
3669,2021,90.6195138175028
3669,2022,50.105016214991835
3669,2023,31.4835346832826
3669,2024,60.193080589864365
3669,2025,75.78185830751734
3672,2020,55.002300031776755
3673,2020,52.611218980965205
3673,2021,72.13556617228113
3673,2022,33.89860575965917
3673,2023,67.00244953078138
3673,2024,41.87578536675974
3673,2025,43.83800658089394
3675,2020,55.270508561791964
3679,2020,30.08165054708951
3679,2021,68.04276242371195
3679,2022,45.84969564836843
3679,2023,29.564529495340313
3679,2024,51.67590054319502
3679,2025,43.63640579148465
3680,2020,52.22282150632076
3684,2020,52.096613262058234
3685,2020,55.206110118962314
3686,2020,47.899627088434436
3686,2021,46.76193760969435
3686,2022,42.586515479992734
3686,2023,39.472950972189366
3686,2024,54.12445913669816
3686,2025,46.54479905717769
3687,2020,59.60680298723607
3689,2020,40.423560172781606
3691,2020,56.42376080931329
3693,2020,48.242171325751926
3694,2020,42.040590630837166
3694,2021,47.75428215549589
3694,2022,31.57854258615111
3694,2023,64.44630927222973
3694,2024,58.24727233823903
3694,2025,44.03570106755441
3701,2020,59.02336671783982
3701,2021,41.86092304390282
3701,2022,31.15620366921325
3701,2023,34.476929672287845
3701,2024,62.05898514259536
3701,2025,77.28087112816252
3702,2020,67.83501778144021
3702,2021,86.92046343508844
3702,2022,55.04734645100875
3702,2023,49.21205136059852
3702,2024,42.21305453691047
3702,2025,32.99518761348896
3703,2020,42.51437503488435
3703,2021,44.01087746681488
3703,2022,38.54254128272252
3703,2023,54.778602855018946
3703,2024,52.40105090111399
3703,2025,44.26948314608612
3704,2020,81.24304157104015
3704,2021,53.84945890371302
3704,2022,63.42235691217254
3704,2023,42.656176719675884
3704,2024,48.65703877042958
3704,2025,38.83401903790754
3705,2020,53.71578627492736
3705,2021,50.92577606438421
3705,2022,50.25005348774003
3705,2023,52.945787262931546
3705,2024,40.583721649443824
3705,2025,53.97661225565107
3706,2020,51.63141609141436
3706,2021,75.97786267921894
3706,2022,48.53360433642415
3706,2023,76.58883331048911
3706,2024,35.20205856235222
3706,2025,50.987834722709756
3707,2020,64.58775083981956
3708,2020,54.22597955873807
3708,2021,53.279044215895155
3708,2022,49.643126119450734
3708,2023,48.42039361377286
3708,2024,26.214150504947504
3708,2025,49.56382931543098
3709,2020,33.747482379630554
3710,2020,52.51866549748144
3711,2020,61.33492546212464
3711,2021,69.80496192098009
3711,2022,41.8618143026596
3711,2023,69.63665671403923
3711,2024,51.33198822849621
3711,2025,65.73407658901277
3712,2020,28.267679555086172
3712,2021,60.54715053661369
3712,2022,51.21033969843904
3712,2023,52.507388015766224
3712,2024,38.68351796482948
3712,2025,32.66306959138472
3713,2020,56.01499406233237
3714,2021,47.123915724990724
3714,2022,24.992796341579172
3714,2023,69.23665556372848
3714,2024,40.668694435219415
3714,2025,66.47725509133706
3715,2022,25.0862774182609
3715,2023,41.409276348799175
3715,2024,34.93522962118199
3715,2025,62.78285481410023
3716,2024,61.23826211990322
3716,2025,33.447174452943734
3717,2025,39.083480440874155
4102,2020,57.653119484332024
4104,2020,36.709717460693064
4104,2021,69.23374872827625
4104,2022,55.72625103125289
4104,2023,55.90932096208996
4104,2024,34.32509148911421
4104,2025,44.640273497471426
4105,2020,42.31409359672919
4106,2020,48.56794816344001
4106,2021,64.16680406691785
4106,2022,47.34987574204774
4106,2023,52.680066917821414
4106,2024,50.03079315155592
4106,2025,51.62760934210788
4107,2020,42.12563459176941
4108,2020,71.27596826820695
4108,2021,57.39521217706207
4108,2022,43.66959089076069
4108,2023,44.66730866658464
4108,2024,60.06330240374873
4108,2025,37.80219587947443
4109,2020,56.547150230807354
4111,2020,53.27881621319208
4113,2020,36.207666439475105
4114,2020,61.157594648143764
4116,2020,70.48125691629782
4119,2020,22.355222405914514
4119,2021,76.1347748874514
4119,2022,59.79329705447577
4119,2023,61.23599240026005
4119,2024,40.69473697877072
4119,2025,44.39948506585984
4120,2020,39.02232711451484
4121,2020,56.04070504932503
4123,2020,53.108448008290324
4126,2020,49.478348990937434
4127,2020,49.979100414551176
4128,2020,51.491504865366934
4129,2020,59.429297436317995
4130,2020,46.326459045406835
4131,2020,37.914979917901306
4133,2020,51.94369024794716
4133,2021,76.25161989298176
4133,2022,63.634899950218795
4133,2023,44.73112926188803
4133,2024,55.49266045304396
4133,2025,40.0577559433969
4137,2020,48.51420889793988
4137,2021,14.86561521176104
4137,2022,43.74485062643959
4137,2023,75.92575075371539
4137,2024,37.51955743708499
4137,2025,59.1505543646649
4138,2020,50.03046397714055
4139,2020,71.6274010729025
4142,2020,39.045699314007514
4142,2021,59.11358193583257
4142,2022,41.76956820796988
4142,2023,50.35653457954573
4142,2024,45.60142930778421
4142,2025,42.76780549582585
4147,2020,45.64809351718555
4148,2020,70.34478171478831
4148,2021,49.226609248381244
4148,2022,28.54379473171658
4148,2023,61.669083018605086
4148,2024,63.71835290986285
4148,2025,40.1894304001226
4153,2020,40.62400077668579
4154,2020,39.22080335437091
4155,2020,42.626071352360064
4155,2021,56.30272238798779
4155,2022,51.55438319950092
4155,2023,43.52424416360098
4155,2024,26.10936184727524
4155,2025,37.597425807176386
4157,2020,50.784326278487434
4160,2020,51.10649069398154
4161,2020,55.63762708053189
4162,2020,43.653666652024356
4163,2020,49.74767357369966
4164,2020,69.418435302009
4164,2021,71.87080293736983
4164,2022,35.2104774296821
4164,2023,55.43303216609935
4164,2024,62.02606870076247
4164,2025,46.3164528775441
4166,2020,45.100346646571445
4167,2020,56.739995270640186
4168,2020,71.11469188167064
4169,2020,55.693997142196615
4169,2021,56.05791697055397
4169,2022,51.84161063349547
4169,2023,49.78867254440299
4169,2024,43.16878980079413
4169,2025,50.131099437674855
4171,2020,37.96421911345983
4173,2020,54.429799441781846
4174,2020,63.948566510939706
4175,2020,55.03524932472838
4178,2024,78.58043351532959
4178,2025,67.57607410251715
4183,2020,56.13339998494366
4188,2020,43.99793691924135
4190,2020,35.149945548344505
4190,2021,55.722266799512546
4190,2022,35.53844103027467
4190,2023,36.29403464922021
4190,2024,37.61105580094869
4190,2025,29.637776464431447
4192,2020,48.96632440957326
4198,2020,49.62839991606437
4205,2020,65.83542336193798
4207,2020,63.5938464343411
4303,2020,63.48820222361841
4304,2020,51.76582784295458
4305,2020,47.60559850462652
4306,2020,65.41569735585533
4306,2021,70.89544093321702
4306,2022,46.26927682454005
4306,2023,44.332731767070875
4306,2024,49.725320882791344
4306,2025,57.40760843846755
4401,2020,75.27477822784672
4402,2020,54.064338119216984
4406,2020,33.71273518359248
4413,2020,45.26553614434691
4414,2020,46.91674596339232
4414,2021,60.45179757347632
4414,2022,38.55866623420841
4414,2023,33.94014549335244
4414,2024,46.621753134804514
4414,2025,60.40525331047214
4416,2020,64.14145763543141
4417,2020,58.97829277116927
4419,2020,51.10018346798633
4420,2020,64.09715935437359
4426,2020,60.02746034388322
4426,2021,66.1033858150916
4426,2022,58.04899994183986
4426,2023,51.764059341763044
4426,2024,21.760290685518928
4426,2025,29.88831736350806
4430,2020,50.45534735300339
4432,2020,47.67286705363784
4433,2020,46.97148869456642
4438,2020,81.11164035925917
4438,2021,38.3615118828377
4438,2022,52.33675244242924
4438,2023,46.10320720193833
4438,2024,64.12908871613423
4438,2025,34.896857720643446
4439,2020,46.11471326576722
4439,2021,57.997457573034225
4439,2022,32.42525483446498
4439,2023,42.6717369438521
4439,2024,87.4083021927666
4439,2025,64.18931815357864
4440,2020,76.54556233098772
4440,2021,59.53462775394559
4440,2022,13.232002613666186
4440,2023,52.84169174112028
4440,2024,17.30359644038839
4440,2025,43.16457137468252
4441,2022,61.837280734626695
4441,2023,85.49996086262325
4441,2024,67.68670274340933
4441,2025,31.711110004952314
4502,2020,30.123401202200206
4503,2020,60.67750574526042
4506,2020,59.33740918514635
4510,2020,64.89738203536842
4513,2020,60.76389269048468
4523,2020,43.29764185226874
4526,2020,73.64864187343247
4526,2021,49.24160683287774
4526,2022,16.266326272916213
4526,2023,48.069730509518074
4526,2024,54.517891105020965
4526,2025,56.225875928592274
4527,2020,45.46545622373526
4528,2020,62.20682029996044
4529,2020,50.85244909263197
4530,2020,66.71208694615768
4532,2020,64.55449036777988
4532,2021,61.69303496688663
4532,2022,39.289553413253955
4532,2023,55.50093180576987
4532,2024,31.845284311652307
4532,2025,62.346010427730725
4533,2020,60.70307359945739
4534,2020,58.74653475155846
4535,2020,76.79673789136527
4536,2020,50.54904614213244
4536,2021,77.10889234133164
4536,2022,41.31663551184676
4536,2023,45.31916293212767
4536,2024,69.64621127214033
4536,2025,44.86775071948132
4538,2020,66.81342054232174
4540,2020,54.52318451091861
4540,2021,79.61487222632314
4540,2022,41.85222994396818
4540,2023,47.61658583551763
4540,2024,70.46248640486779
4540,2025,41.318411958972305
4541,2020,54.2318797680083
4542,2020,60.931454207304284
4543,2020,51.959163423260165
4545,2020,38.832540602542245
4545,2021,59.61670657303942
4545,2022,66.69776007702349
4545,2023,54.62069918858501
4545,2024,26.267742412718757
4545,2025,59.17175122373875
4549,2020,57.188165338509634
4550,2020,70.75334223300165
4551,2020,42.88848536834028
4551,2021,65.56910718166527
4551,2022,50.87259366212833
4551,2023,39.99635756459827
4551,2024,44.44927593529782
4551,2025,38.92540178189648
4552,2020,75.18181451909048
4552,2021,57.58182420176033
4552,2022,57.13862797912802
4552,2023,46.616459695244274
4552,2024,4.225200831208471
4552,2025,64.12164762180052
4554,2020,54.07533303453202
4555,2020,69.34768323512482
4555,2021,71.81065848278561
4555,2022,48.991851843404085
4555,2023,83.35701080533707
4555,2024,61.800863343687304
4555,2025,34.85879415551184
4556,2020,33.728351475496694
4557,2020,51.40825188090309
4557,2021,60.65754748588268
4557,2022,45.37633098533392
4557,2023,54.836965162438624
4557,2024,30.97024884991591
4557,2025,58.024329811870636
4558,2020,58.80818825555174
4560,2020,82.6467309735608
4560,2021,63.5063488976121
4560,2022,68.24441111400836
4560,2023,64.47183770309992
4560,2024,63.17046093780208
4560,2025,48.453397444260204
4561,2020,62.59385881937276
4562,2020,73.67653317364763
4562,2021,18.502350124380744
4562,2022,32.8195655481869
4562,2023,50.760148750657876
4562,2024,48.44611486433348
4562,2025,40.753808629549624
4563,2020,35.073541762969455
4564,2020,57.22995297427315
4564,2021,76.88009780166318
4564,2022,58.50275788069806
4564,2023,39.53091048797332
4564,2024,44.379520303113566
4564,2025,56.57743018385866
4566,2020,98.30114405020544
4566,2021,76.73616854866894
4566,2022,34.30857247838903
4566,2023,55.190844965500276
4566,2024,70.04177211415934
4566,2025,54.814687976831976
4568,2020,40.736854438640336
4569,2023,61.57890101325758
4569,2024,59.321127093131174
4569,2025,50.442757595766366
4571,2020,54.48654299025226
4571,2021,43.89735349719117
4571,2022,9.835443464716933
4571,2023,60.39811488283006
4571,2024,77.29463633179255
4571,2025,49.53678602689415
4572,2020,42.58748716863727
4572,2021,68.6361109467939
4572,2022,53.30041803476858
4572,2023,61.341549850413216
4572,2024,60.09073767460894
4572,2025,47.173702230379206
4576,2020,56.002705113584206
4576,2021,72.63992298142516
4576,2022,39.87293449598302
4576,2023,71.46740322469594
4576,2024,66.15594535377672
4576,2025,42.30536515029824
4577,2020,30.2083885008818
4580,2020,69.12516270064127
4581,2020,52.36625872086533
4581,2021,47.85639680732901
4581,2022,75.23361163978986
4581,2023,47.760346851479795
4581,2024,43.12133315337851
4581,2025,45.31229278594651
4583,2020,53.21483222589839
4583,2021,64.52585894460134
4583,2022,48.03971744909908
4583,2023,41.02683506328966
4583,2024,71.98251216965078
4583,2025,52.55360905329142
4585,2024,80.47813156516835
4585,2025,51.48691522212352
4588,2022,61.05665964731147
4588,2023,78.70857733245501
4588,2024,53.15685294618429
4588,2025,41.94114274113466
4609,2020,52.25050157253494
4702,2020,52.888457597560404
4706,2020,54.756041399483514
4707,2020,70.60577450467515
4711,2020,53.5868889575318
4714,2020,62.89437324310274
4716,2020,49.0405417932531
4720,2020,63.47393717276567
4720,2021,89.39818058224608
4720,2022,36.11433042088337
4720,2023,69.6021771556044
4720,2024,38.29274362320189
4720,2025,63.948884330027525
4721,2020,60.846024384587906
4722,2020,59.3063137090205
4722,2021,74.78120057080122
4722,2022,46.299274630858775
4722,2023,71.52836190421252
4722,2024,73.41016265344258
4722,2025,61.12124064660264
4726,2020,42.26602112052749
4728,2020,69.00570649933091
4729,2020,51.69939471672406
4735,2020,39.14134566234705
4736,2020,37.08374950866053
4736,2021,71.61920379395585
4736,2022,56.04257274384299
4736,2023,67.61671667529875
4736,2024,44.90310252218085
4736,2025,45.53298403941325
4737,2020,62.467051720353716
4737,2021,63.50371772340233
4737,2022,48.35965177334533
4737,2023,42.433359071290525
4737,2024,31.68549614489569
4737,2025,51.095230185277515
4739,2020,67.15550273501175
4739,2021,63.13772150817963
4739,2022,20.64904603089006
4739,2023,50.40135942149656
4739,2024,17.34602047344286
4739,2025,42.90156427822336
4741,2020,45.260240135603254
4743,2020,45.92792702566149
4744,2020,53.150619455545126
4745,2020,66.91895327403853
4746,2020,53.01687516795203
4746,2021,67.26685011040138
4746,2022,55.29542227260319
4746,2023,67.39371537159477
4746,2024,24.274653141284986
4746,2025,35.94539096142786
4747,2020,51.28279229264936
4754,2020,59.95850728505994
4755,2020,38.574993843746554
4755,2021,87.33403464657137
4755,2022,31.46936088282527
4755,2023,59.319517494892146
4755,2024,42.850307629887
4755,2025,56.74192683480796
4760,2020,56.82747660043439
4763,2020,44.64410168463252
4763,2021,65.28640399636572
4763,2022,52.84694514825345
4763,2023,43.59353399928087
4763,2024,48.916706870706996
4763,2025,42.892372219556314
4764,2020,68.37067773996066
4764,2021,51.905831121879295
4764,2022,64.51082025392567
4764,2023,64.31838487204737
4764,2024,60.7956409233534
4764,2025,59.41976656999437
4766,2020,42.242418435145545
4766,2021,64.77943316823168
4766,2022,39.4381123006029
4766,2023,51.476996788481685
4766,2024,55.27400316006281
4766,2025,39.26441571808972
4767,2020,54.02350668656152
4768,2020,49.031436361648346
4770,2020,49.494453209369816
4770,2021,68.47535532155761
4770,2022,55.68410533980367
4770,2023,51.27805199162682
4770,2024,49.25255809425031
4770,2025,48.56818230859082
4771,2021,52.890888102352065
4771,2022,62.37644747420171
4771,2023,76.56282860532816
4771,2024,43.620785297146874
4771,2025,37.06441100696051
4804,2020,44.55364268193783
4806,2020,74.29493069773541
4807,2020,42.22412485563448
4807,2021,46.84666654329841
4807,2022,52.31007872636042
4807,2023,89.52793543792677
4807,2024,39.655157891325544
4807,2025,61.10683973501104
4903,2020,64.36227571334815
4904,2020,50.06835441464879
4904,2021,78.57285729713917
4904,2022,43.678415128826806
4904,2023,52.83214742428483
4904,2024,37.896989586743274
