coid,year,RET
8431,2023,7.0909
8432,2023,9.5652
8433,2023,56.0184
8435,2023,12.1287
8436,2023,2.9199
8437,2023,-48.5339
8438,2023,11.9424
8440,2023,-16.8704
8442,2023,40.864
8443,2023,11.0084
8444,2023,-7.2976
8446,2023,38.7054
8450,2023,-13.9488
8454,2023,-10.8993
8455,2023,-4.6304
8462,2023,4.3624
8463,2023,5.9979
8464,2023,23.9977
8466,2023,26.9119
8467,2023,123.3102
8472,2023,-10.1191
8473,2023,10.5447
8476,2023,24.3078
8477,2023,32.3866
8478,2023,33.0382
8481,2023,-1.9765
8482,2023,7.03
8488,2023,16.7752
8489,2023,12.3343
8499,2023,7.1294
8905,2023,41.1144
8906,2023,-7.8116
8908,2023,-3.219
8916,2023,16.5868
8917,2023,-25.1379
8921,2023,-0.4037
8923,2023,-1.5369
8924,2023,-13.3699
8926,2023,40.3819
8927,2023,60.1269
8928,2023,-10.4036
8929,2023,-0.9808
8930,2023,145.3354
8931,2023,18.2144
8932,2023,161.067
8933,2023,-39.4541
8935,2023,-10.3254
8936,2023,120.3535
8937,2023,42.5672
8938,2023,-16.2829
8940,2023,81.7361
8941,2023,20.71
8942,2023,40.8761
8996,2023,19.3923
9103,2023,2.4419
910322,2023,-27.4126
9105,2023,28.26
910861,2023,-36.6256
9110,2023,136.2422
911608,2023,22.2584
911622,2023,0.7871
911868,2023,9.6493
912000,2023,2.2219
9136,2023,4.0883
9802,2023,-7.3782
9902,2023,2.7888
9904,2023,-5.7146
9905,2023,4.2024
9906,2023,27.2923
9907,2023,2.4453
9908,2023,8.4809
9910,2023,-1.6327
9911,2023,18.356
9912,2023,18.0327
9914,2023,13.088
9917,2023,22.1532
9918,2023,0.0678
9919,2023,43.9694
9921,2023,-4.4818
9924,2023,24.718
9925,2023,8.3182
9926,2023,12.5544
9927,2023,100.6284
9928,2023,37.7528
9929,2023,96.5506
9930,2023,31.3073
9931,2023,8.8344
9933,2023,5.4667
9934,2023,17.9846
9935,2023,34.6216
9937,2023,40.7833
9938,2023,6.026
9939,2023,50.3741
9940,2023,15.9535
9941,2023,35.019
9942,2023,32.6812
9943,2023,50.9421
9944,2023,3.524
9945,2023,-19.0663
9946,2023,72.4134
9949,2023,-10.7654
9950,2023,111.4144
9951,2023,21.5182
9955,2023,23.2319
9958,2023,97.5608
9960,2023,11.2271
9962,2023,15.3591
1101,2022,-21.049
1102,2022,0.3192
1103,2022,-12.9945
1104,2022,7.5801
1108,2022,-4.8025
1109,2022,-18.5268
1110,2022,-6.6415
1201,2022,-12.2689
1203,2022,10.8767
1210,2022,-8.0065
1213,2022,-15.3209
1215,2022,10.9607
1216,2022,1.1118
1217,2022,1.5039
1218,2022,23.2726
1219,2022,-2.4385
1220,2022,4.018
1225,2022,12.7549
1227,2022,-21.2777
1229,2022,-12.6187
1231,2022,21.6415
1232,2022,-7.5978
1233,2022,-4.2931
1234,2022,-4.0429
1235,2022,104.4254
1236,2022,-28.619
1240,2022,-6.0948
1256,2022,-10.6825
1259,2022,11.1284
1264,2022,-8.2386
1268,2022,18.8067
1294,2022,82.0364
1301,2022,-9.258
1303,2022,-7.5545
1304,2022,-23.1787
1305,2022,-16.3268
1307,2022,0.8489
1308,2022,-14.1263
1309,2022,-26.5559
1310,2022,-21.597
1312,2022,-27.4791
1313,2022,-33.706
1314,2022,-21.862
1315,2022,-12.6526
1316,2022,-48.6793
1319,2022,32.6993
1321,2022,-4.2051
1323,2022,-1.3765
1324,2022,-5.181
1325,2022,-35.5174
1326,2022,-7.2939
1336,2022,17.1962
1337,2022,-3.8364
1338,2022,-20.6264
1339,2022,26.5345
1340,2022,-15.7086
1341,2022,10.8286
1342,2022,100.8808
1402,2022,14.2997
1409,2022,-6.3613
1410,2022,14.5699
1413,2022,-11.9448
1414,2022,-5.3963
1416,2022,-6.7458
1417,2022,-0.0418
1418,2022,21.0294
1419,2022,-3.9765
1423,2022,5.0645
1432,2022,2.1276
1434,2022,-4.683
1435,2022,49.0717
1436,2022,11.6124
1437,2022,4.268
1438,2022,3.7958
1439,2022,-10.6239
1440,2022,-31.1615
1441,2022,-16.4905
1442,2022,59.4089
1443,2022,24.9258
1444,2022,-7.1547
1445,2022,4.8232
1446,2022,-9.9111
1447,2022,-25.5336
1449,2022,-27.8032
1451,2022,4.2867
1452,2022,-19.743
1453,2022,70.7014
1454,2022,-7.9881
1455,2022,-32.1954
1456,2022,-23.7243
1457,2022,1.346
1459,2022,-34.477
1460,2022,-26.3765
1463,2022,3.6125
1464,2022,-8.808
1465,2022,12.5693
1466,2022,-14.0713
1467,2022,-21.831
1468,2022,2.2811
1470,2022,6.8639
1471,2022,-14.142
1472,2022,-31.0771
1473,2022,16.0132
1474,2022,-19.6083
1475,2022,25.8891
1476,2022,-19.1065
1477,2022,-0.7714
1503,2022,15.5033
1504,2022,-8.8454
1506,2022,18.6204
1512,2022,19.7001
1513,2022,56.3691
1514,2022,21.0631
1515,2022,-42.7655
1516,2022,-9.282
1517,2022,-23.6452
1519,2022,32.8025
1521,2022,-11.7457
1522,2022,46.0764
1524,2022,125.0242
1525,2022,-3.9325
1526,2022,-8.1601
1527,2022,-0.9128
1528,2022,-14.2802
1529,2022,-8.3854
1530,2022,-1.9026
1531,2022,-7.929
1532,2022,-6.7554
1533,2022,-16.2193
1535,2022,14.1709
1536,2022,-25.1024
1537,2022,3.881
1538,2022,-24.1707
1539,2022,32.774
1540,2022,3.165
1541,2022,-18.6996
1558,2022,-12.2252
1560,2022,-10.9697
1563,2022,-30.0736
1565,2022,-16.8706
1568,2022,-4.091
1569,2022,-8.5155
1570,2022,-23.1609
1580,2022,-7.839
1582,2022,-8.5429
1583,2022,0.864
1584,2022,32.0396
1586,2022,-18.5769
1587,2022,-13.194
1589,2022,-8.6792
1590,2022,-7.1464
1591,2022,23.2524
1593,2022,-13.3988
1595,2022,-13.248
1597,2022,-11.6482
1598,2022,-19.8935
1599,2022,-17.872
1603,2022,-1.1043
1604,2022,-2.1675
1605,2022,87.9149
1608,2022,-31.9041
1609,2022,-12.4431
1611,2022,-37.6215
1612,2022,-29.6988
1614,2022,1.5577
1615,2022,2.0268
1616,2022,-39.7534
1617,2022,-10.9906
1618,2022,3.3445
1626,2022,-28.1324
1702,2022,-5.0182
1707,2022,9.6082
1708,2022,22.9339
1709,2022,3.0999
1710,2022,-13.708
1711,2022,-30.5309
1712,2022,36.1394
1713,2022,4.0327
1714,2022,-17.8132
1717,2022,-21.9474
1718,2022,-15.1717
1720,2022,50.6808
1721,2022,-47.4247
1722,2022,-20.2325
1723,2022,-9.4024
1725,2022,-38.1381
1726,2022,-0.1755
1727,2022,-51.1654
1730,2022,-8.1719
1731,2022,7.5707
1732,2022,-3.9868
1733,2022,3.2592
1734,2022,15.5156
1735,2022,-18.329
1736,2022,24.4577
1737,2022,2.1834
1742,2022,-13.8107
1752,2022,79.0976
1760,2022,141.3688
1762,2022,3.4297
1773,2022,-17.2281
1776,2022,-17.1814
1777,2022,32.7809
1781,2022,-2.5553
1783,2022,0.9919
1784,2022,12.1248
1785,2022,-34.8001
1786,2022,13.2359
1788,2022,2.4562
1789,2022,5.2521
1795,2022,155.9167
1796,2022,54.5881
1799,2022,-29.3398
1802,2022,-12.8493
1805,2022,-27.5507
1806,2022,-20.9942
1808,2022,48.3684
1809,2022,-23.0794
1810,2022,6.1201
1813,2022,28.5449
1815,2022,-27.5367
1817,2022,8.7728
1903,2022,-23.2665
1904,2022,-17.0996
1905,2022,-33.2724
1906,2022,-15.8321
1907,2022,-26.5449
1909,2022,-27.5102
2002,2022,-6.317
2006,2022,-14.5938
2007,2022,-43.1603
2008,2022,-10.5266
2009,2022,-29.546
2010,2022,-30.9994
2012,2022,-14.246
2013,2022,3.4813
2014,2022,-27.7276
2015,2022,-19.3531
2017,2022,-22.9255
2020,2022,-19.3864
2022,2022,-42.2219
2023,2022,-31.4485
2024,2022,-2.236
2025,2022,-17.1104
2027,2022,-2.6725
2028,2022,-25.894
2029,2022,-17.5746
2030,2022,-14.7045
2031,2022,-17.6423
2032,2022,-9.7474
2033,2022,-10.0598
2034,2022,-5.4549
2035,2022,-11.1887
2038,2022,-33.4243
2049,2022,-38.6835
2059,2022,-23.9457
2061,2022,9.0962
2062,2022,-15.609
2063,2022,30.7093
2064,2022,3.3979
2065,2022,22.4229
2066,2022,19.8275
2067,2022,-23.6937
2069,2022,-31.1823
2070,2022,5.371
2072,2022,-27.9823
2073,2022,4.3633
2101,2022,-16.5838
2102,2022,-30.676
2103,2022,-26.7058
2104,2022,-30.3211
2105,2022,-2.8883
2106,2022,0.3574
2107,2022,0.3255
2108,2022,-51.8165
2109,2022,-7.9361
2114,2022,-14.8326
2115,2022,-22.1638
2201,2022,53.5411
2204,2022,-10.4039
2206,2022,29.6767
2207,2022,-1.0097
2208,2022,-11.1614
2211,2022,-1.5898
2221,2022,0.5409
2227,2022,-20.8527
2228,2022,6.0053
2230,2022,118.622
2231,2022,-18.8822
2233,2022,2.2277
2235,2022,22.9901
2236,2022,6.4551
2239,2022,-26.9291
2241,2022,-40.5771
2243,2022,-10.8999
2247,2022,3.8119
2248,2022,32.5547
2250,2022,-35.5733
2301,2022,6.1342
2302,2022,2.4844
2303,2022,-33.1251
2305,2022,150.4911
2308,2022,6.701
2312,2022,-15.0766
2313,2022,5.7027
2314,2022,-50.3747
2316,2022,-24.5012
2317,2022,1.0527
2321,2022,-8.94
2323,2022,-34.5994
2324,2022,3.6028
2327,2022,-21.875
2328,2022,-2.5821
2329,2022,-29.6087
2330,2022,-25.4671
2331,2022,-8.4451
2332,2022,-20.4547
2337,2022,-15.0593
2338,2022,-19.5269
2340,2022,-49.2545
2342,2022,-24.2332
2344,2022,-40.0876
2345,2022,-7.6733
2347,2022,-3.3038
2348,2022,-30.3792
2349,2022,-35.2347
2351,2022,-43.6322
2352,2022,0.528
2353,2022,-14.5335
2354,2022,-17.0561
2355,2022,-20.2639
2356,2022,11.6991
2357,2022,-17.9357
2359,2022,13.2577
2360,2022,-5.3844
2362,2022,-1.0907
2363,2022,-29.6173
2364,2022,434.8304
2365,2022,-18.5114
2367,2022,-13.1008
2368,2022,6.7636
2369,2022,-49.3856
2371,2022,5.8281
2373,2022,-7.1063
2374,2022,-31.043
2375,2022,-54.3665
2376,2022,-21.1866
2377,2022,-18.8348
2379,2022,-47.3725
2380,2022,-28.1134
2382,2022,-17.2263
2383,2022,-34.7502
2385,2022,13.242
2387,2022,-13.9496
2388,2022,-20.3551
2390,2022,-45.034
2392,2022,-2.2504
2393,2022,-23.1719
2395,2022,-14.4856
2397,2022,2.5519
2399,2022,-41.6527
2401,2022,-37.8816
2402,2022,10.1288
2404,2022,9.2824
2405,2022,-43.1033
2406,2022,-46.0176
2408,2022,-29.5291
2409,2022,-35.457
2412,2022,0.6594
2413,2022,10.2216
2414,2022,-11.1994
2415,2022,-45.4811
2417,2022,-30.1082
2419,2022,3.0078
2420,2022,-6.9283
2421,2022,-0.5268
2423,2022,0.7158
2424,2022,0.0
2425,2022,7.8572
2426,2022,-38.3483
2427,2022,-5.9059
2428,2022,-17.569
2429,2022,-46.5854
2430,2022,-3.8126
2431,2022,-25.2911
2433,2022,0.6542
2434,2022,-28.9007
2436,2022,-54.8219
2438,2022,-12.8529
2439,2022,-11.4175
2440,2022,-37.3057
2441,2022,-33.4439
2442,2022,4.0094
2444,2022,14.9299
2449,2022,-12.859
2450,2022,-2.211
2451,2022,-0.6081
2453,2022,-5.3455
2454,2022,-41.9142
2455,2022,-49.5938
2457,2022,-21.5712
2458,2022,-42.8511
2459,2022,-7.5932
2460,2022,-48.0162
2461,2022,-21.4389
2462,2022,1.7289
2464,2022,-8.2991
2465,2022,-45.5128
2466,2022,-5.5196
2467,2022,-8.4742
2468,2022,79.8479
2471,2022,15.459
2472,2022,-14.7
2474,2022,14.4951
2476,2022,-39.2523
2477,2022,-38.9218
2478,2022,-29.0111
2480,2022,25.7687
2481,2022,-43.0145
2482,2022,38.7744
2483,2022,-6.4708
2484,2022,-10.3992
2485,2022,-22.1455
2486,2022,-57.3025
2488,2022,8.9518
2489,2022,-36.7138
2491,2022,-45.1676
2492,2022,-50.3116
2493,2022,19.9153
2495,2022,3.5047
2496,2022,2.4014
2497,2022,-14.7089
2498,2022,-34.3158
2501,2022,-17.8547
2504,2022,-6.7306
2505,2022,-26.7346
2506,2022,-4.9268
2509,2022,-20.3252
2511,2022,-18.2348
2514,2022,-5.0853
2515,2022,-4.4961
2516,2022,-25.4844
2520,2022,-15.6937
2524,2022,-21.2009
2527,2022,-25.1114
2528,2022,-24.6822
2530,2022,18.965
2534,2022,-0.7641
2535,2022,-0.7472
2536,2022,-2.8081
2537,2022,-23.8466
2538,2022,4.3339
2539,2022,17.4814
2540,2022,70.7816
2542,2022,4.5468
2543,2022,15.1325
2545,2022,23.9465
2546,2022,19.4284
2547,2022,-14.0177
2548,2022,5.8467
2596,2022,-15.9779
2597,2022,12.9262
2601,2022,-33.2824
2603,2022,-40.1094
2605,2022,-28.7115
2606,2022,-14.0059
2607,2022,-3.8153
2608,2022,-12.2698
2609,2022,-33.2936
2610,2022,-28.4689
2611,2022,-22.6979
2612,2022,-23.7404
2613,2022,-10.6214
2614,2022,-31.5865
2615,2022,-49.5005
2616,2022,-6.2414
2617,2022,-22.1667
2618,2022,2.6669
2630,2022,-3.0105
2633,2022,-0.2088
2634,2022,23.0509
2636,2022,-38.1092
2637,2022,-20.5403
2640,2022,12.151
2641,2022,-24.4931
2642,2022,-28.0226
2643,2022,-5.9838
2645,2022,33.3872
2646,2022,58.7499
2701,2022,1.3692
2702,2022,23.3818
2704,2022,4.8232
2705,2022,-4.8428
2706,2022,-0.7612
2707,2022,83.3
2712,2022,-24.9413
2718,2022,-5.1399
2719,2022,42.1721
2722,2022,5.0075
2723,2022,41.687
2724,2022,-23.8763
2726,2022,-23.7624
2727,2022,24.4445
2729,2022,24.4653
2731,2022,24.2703
2732,2022,42.8357
2734,2022,20.2968
2736,2022,43.491
2739,2022,8.6974
2740,2022,120.0444
2743,2022,178.1312
2745,2022,74.2927
2748,2022,53.539
2752,2022,46.3125
2753,2022,83.6017
2754,2022,86.6761
2755,2022,68.1387
2756,2022,94.6484
2801,2022,4.7175
2812,2022,12.916
2816,2022,-14.3812
2820,2022,-11.0001
2832,2022,3.922
2834,2022,36.7376
2836,2022,9.0392
2838,2022,29.3518
2845,2022,9.6388
2849,2022,-5.2284
2850,2022,9.2575
2851,2022,-36.9891
2852,2022,16.6669
2855,2022,-25.0188
2867,2022,-38.0643
2880,2022,13.0259
2881,2022,-17.6196
2882,2022,-29.9964
2883,2022,-22.4184
2884,2022,-6.4044
2885,2022,-5.3157
2886,2022,-9.1538
2887,2022,-13.2918
2889,2022,-22.1294
2890,2022,9.662
2891,2022,-10.0514
2892,2022,14.5595
2897,2022,8.8165
2901,2022,-10.339
2903,2022,5.0701
2904,2022,-17.6409
2905,2022,-28.3399
2906,2022,21.248
2908,2022,-3.4997
2910,2022,-23.1546
2911,2022,-13.5864
2912,2022,2.6886
2913,2022,4.6793
2915,2022,-25.8347
2916,2022,19.6464
2923,2022,-20.0253
2924,2022,81.8182
2926,2022,2.3497
2929,2022,43.9328
2937,2022,5.715
2939,2022,-4.9066
2941,2022,11.472
2945,2022,-34.7857
2947,2022,-21.1002
2948,2022,6.1005
2949,2022,49.3241
3002,2022,-13.7932
3003,2022,-21.5947
3004,2022,22.8773
3005,2022,-15.1567
3006,2022,-56.3528
3008,2022,-12.8326
3010,2022,-15.7649
3011,2022,50.0008
3013,2022,11.6504
3014,2022,-23.313
3015,2022,-10.0615
3016,2022,-46.5384
3017,2022,31.8586
3018,2022,-63.8234
3019,2022,-31.3275
3021,2022,-18.2818
3022,2022,61.2025
3023,2022,-0.7281
3024,2022,-1.8723
3025,2022,-11.7685
3026,2022,-16.3834
3027,2022,46.7105
3028,2022,-6.8949
3029,2022,-1.2943
3030,2022,14.5305
3031,2022,-38.6186
3032,2022,-4.6173
3033,2022,-8.2355
3034,2022,-28.6102
3035,2022,-39.0652
3036,2022,-10.7408
3037,2022,-46.9233
3038,2022,10.9617
3040,2022,-17.4336
3041,2022,-51.1321
3042,2022,-14.7757
3043,2022,36.6832
3044,2022,-19.0098
3045,2022,-1.347
3046,2022,4.3003
3047,2022,5.9646
3048,2022,-7.4741
3049,2022,-45.3381
3050,2022,-3.6551
3051,2022,-46.2383
3052,2022,-1.7298
3054,2022,-22.6745
3055,2022,-16.5868
3056,2022,-17.5731
3057,2022,-33.0203
3058,2022,-38.4518
3059,2022,-29.137
3060,2022,-34.4421
3062,2022,-25.9653
3064,2022,-31.3887
3066,2022,-16.7989
3067,2022,-12.4543
3071,2022,-13.5549
3073,2022,10.9616
3078,2022,-21.8698
3081,2022,-44.6313
3083,2022,-15.1414
3085,2022,-14.8757
3086,2022,-12.5007
3088,2022,13.7875
3090,2022,6.3212
3092,2022,-40.675
3093,2022,33.8689
3094,2022,-47.4147
3095,2022,2.9489
3105,2022,-61.7516
3114,2022,-5.1601
3115,2022,-28.5261
3118,2022,-1.4038
3122,2022,-53.3194
3128,2022,85.3887
3130,2022,22.5754
3131,2022,-35.43
3135,2022,-29.2635
3138,2022,-40.6703
3141,2022,-68.761
3147,2022,12.0482
3149,2022,-39.7816
3152,2022,-45.6432
3158,2022,7.6696
3162,2022,9.258
3163,2022,20.3923
3164,2022,1.7006
3167,2022,-59.0777
3168,2022,14.9751
3169,2022,-62.9062
3171,2022,-14.9778
3176,2022,-41.4637
3178,2022,-16.3925
3188,2022,-17.3344
3189,2022,-53.6036
3191,2022,-10.3845
3205,2022,48.0
3206,2022,5.2005
3207,2022,121.6267
3209,2022,39.6515
3211,2022,-17.6569
3213,2022,-21.7094
3217,2022,-36.0137
3218,2022,12.8802
3219,2022,-48.627
3221,2022,-31.1009
3224,2022,-34.5047
3226,2022,-9.0318
3227,2022,-30.0194
3228,2022,-61.9199
3229,2022,4.2967
3230,2022,-29.5078
3231,2022,10.3404
3232,2022,17.0171
3234,2022,-25.5739
3236,2022,-7.0702
3252,2022,19.9212
3257,2022,-32.481
3259,2022,-42.6256
3260,2022,-32.5668
3264,2022,-5.0323
3265,2022,49.7636
3266,2022,-13.8176
3268,2022,-27.2737
3272,2022,12.5301
3276,2022,-37.108
3284,2022,13.3607
3285,2022,-12.7851
3287,2022,-29.2555
3288,2022,-16.6849
3289,2022,33.3814
3290,2022,-10.5128
3293,2022,17.0204
3294,2022,-43.4391
3296,2022,-15.4861
3297,2022,-13.5593
3303,2022,5.4715
3305,2022,-48.6247
3306,2022,-36.2794
3308,2022,-14.597
3310,2022,19.8532
3311,2022,-6.9985
3312,2022,-21.7444
3313,2022,-15.5087
3317,2022,-31.853
3321,2022,-35.9154
3322,2022,-33.1607
3323,2022,-18.0125
3324,2022,-23.9684
3325,2022,-32.7955
3332,2022,2.6175
3338,2022,-40.757
3339,2022,-42.8571
3346,2022,-19.6694
3349,2022,-22.9373
3354,2022,-27.6932
3356,2022,27.0799
3357,2022,-32.6433
3360,2022,-6.9733
3362,2022,-12.4059
3363,2022,-27.467
3372,2022,-50.8065
3373,2022,-18.5514
3374,2022,-31.1825
3376,2022,-9.8584
3379,2022,-5.4994
3380,2022,-13.6152
3388,2022,-7.6406
3390,2022,-35.4557
3402,2022,-3.5526
3406,2022,-35.3171
3413,2022,-26.7202
3416,2022,12.1867
3419,2022,-27.9844
3426,2022,2.5997
3430,2022,1.0716
3432,2022,24.7882
3434,2022,39.6635
3437,2022,-32.0738
3438,2022,-35.3991
3441,2022,1.5155
3443,2022,10.7987
3444,2022,6.4495
3447,2022,51.923
3450,2022,-32.4056
3455,2022,-3.3708
3465,2022,-62.8277
3466,2022,65.6417
3479,2022,49.5459
3481,2022,-38.959
3483,2022,-39.3744
3484,2022,-48.4622
3485,2022,24.7081
3489,2022,-13.6797
3490,2022,-28.2309
3491,2022,-35.4651
3492,2022,-2.2012
3494,2022,109.8381
3498,2022,14.1106
3499,2022,-27.6802
3501,2022,7.4185
3504,2022,-35.4897
3508,2022,-44.7518
3511,2022,-16.6014
3512,2022,-5.9255
3515,2022,-42.7323
3516,2022,-6.6805
3518,2022,-17.8394
3520,2022,17.7994
3521,2022,58.4227
3522,2022,-39.3
3523,2022,55.8329
3526,2022,-33.0305
3527,2022,-40.9081
3528,2022,8.338
3529,2022,-38.2166
3530,2022,-45.4753
3531,2022,25.8554
3532,2022,-52.4275
3533,2022,11.2627
3535,2022,16.3463
3537,2022,1.3217
3540,2022,-31.1041
3541,2022,-10.8548
3543,2022,-20.8443
3545,2022,-58.7666
3546,2022,-11.6208
3548,2022,-0.1721
3550,2022,-24.9068
3551,2022,-17.0516
3552,2022,-21.0485
3555,2022,-29.1792
3556,2022,-18.4338
3557,2022,-28.7777
3558,2022,96.7805
3563,2022,-49.7461
3564,2022,0.249
3567,2022,-31.2008
3570,2022,18.8785
3576,2022,-5.492
3577,2022,62.4915
3580,2022,3.113
3581,2022,-16.4787
3583,2022,-31.1291
3587,2022,-0.0194
3588,2022,-60.4169
3591,2022,-29.1667
3592,2022,13.893
3593,2022,-13.8717
3594,2022,22.2648
3596,2022,-19.755
3597,2022,-25.0579
3605,2022,-36.2164
3607,2022,-31.5553
3609,2022,-2.2635
3611,2022,2.0977
3615,2022,-30.5941
3617,2022,37.5987
3622,2022,-1.6892
3623,2022,-23.3832
3624,2022,-50.6575
3625,2022,-52.7418
3628,2022,11.584
3629,2022,-27.4636
3630,2022,-29.4037
3631,2022,-15.085
3632,2022,0.1001
3645,2022,-23.7623
3646,2022,-13.595
3652,2022,12.3161
3653,2022,3.4582
3661,2022,-21.7414
3663,2022,-14.483
3664,2022,28.9454
3665,2022,-6.5897
3666,2022,-43.9303
3669,2022,-23.7475
3672,2022,-39.7661
3673,2022,-29.1998
3675,2022,-42.7708
3679,2022,11.2071
3680,2022,-16.0318
3684,2022,1.9446
3685,2022,-46.7914
3686,2022,-35.5874
3687,2022,-51.5482
3689,2022,-29.7918
3691,2022,-50.2064
3693,2022,94.8399
3694,2022,-28.5454
3701,2022,-50.9904
3702,2022,-1.9696
3703,2022,18.4983
3704,2022,-5.0068
3705,2022,11.5909
3706,2022,-10.5211
3707,2022,-40.5329
3708,2022,3.3867
3709,2022,-36.6336
3710,2022,16.3559
3711,2022,-4.0328
3712,2022,-10.6184
3713,2022,-23.6145
3714,2022,-39.4912
3715,2022,-20.1969
4102,2022,85.9523
4104,2022,30.0857
4105,2022,26.4084
4106,2022,2.2532
4107,2022,1.2926
4108,2022,-18.0258
4109,2022,9.7004
4111,2022,22.2668
4113,2022,-15.9634
4114,2022,130.8057
4116,2022,93.9143
4119,2022,16.0719
4120,2022,2.1262
4121,2022,22.4508
4123,2022,-6.7625
4126,2022,7.3874
4127,2022,4.3921
4128,2022,-1.5597
4129,2022,51.7465
4130,2022,32.879
4131,2022,24.0848
4133,2022,-4.285
4137,2022,-6.9133
4138,2022,27.8866
4139,2022,-2.5348
4142,2022,-20.2692
4147,2022,0.142
4148,2022,37.9895
4153,2022,53.5065
4154,2022,-25.2335
4155,2022,23.2653
4157,2022,4.2211
4160,2022,11.7496
4161,2022,2.3461
4162,2022,77.4663
4163,2022,26.5536
4164,2022,20.8018
4166,2022,11.765
4167,2022,29.8423
4168,2022,3.538
4169,2022,-18.4756
4171,2022,-15.0107
4173,2022,10.7192
4174,2022,-38.7727
4175,2022,15.1211
4183,2022,4.6471
4188,2022,-17.5715
4190,2022,8.3908
4192,2022,-19.9995
4198,2022,-15.0646
4205,2022,-20.3296
4207,2022,4.9184
4303,2022,-40.3314
4304,2022,-5.8817
4305,2022,0.336
4306,2022,0.0069
4401,2022,-21.9112
4402,2022,60.4755
4406,2022,-13.9831
4413,2022,39.0564
4414,2022,-59.4445
4416,2022,-26.7898
4417,2022,18.054
4419,2022,-0.9567
4420,2022,-4.3778
4426,2022,15.6989
4430,2022,-9.4559
4432,2022,85.8098
4433,2022,1.1631
4438,2022,-5.0865
4439,2022,-8.926
4440,2022,-25.2849
4441,2022,-8.4428
4502,2022,-6.8751
4503,2022,27.5476
4506,2022,11.1807
4510,2022,-14.1668
4513,2022,32.5582
4523,2022,42.7067
4526,2022,-18.4231
4527,2022,11.2882
4528,2022,-16.1864
4529,2022,-29.4902
4530,2022,-32.7005
4532,2022,-12.0311
4533,2022,-13.1865
4534,2022,-37.8472
4535,2022,19.459
4536,2022,27.0847
4538,2022,-9.895
4540,2022,-24.9191
4541,2022,27.5364
4542,2022,-7.1713
4543,2022,21.2984
4545,2022,5.1242
4549,2022,11.2682
4550,2022,5.5688
4551,2022,-15.2519
4552,2022,-3.3523
4554,2022,-27.1678
4555,2022,-3.9229
4556,2022,-1.4489
4557,2022,41.3638
4558,2022,-36.002
4560,2022,-4.3634
4561,2022,-21.9967
4562,2022,-5.9188
4563,2022,32.3826
4564,2022,-39.6429
4566,2022,3.2674
4568,2022,-0.9835
4571,2022,-25.6768
4572,2022,22.0702
4576,2022,-37.9809
4577,2022,2.7331
4580,2022,-4.3272
4581,2022,6.0972
4583,2022,-7.4998
4584,2022,9.5638
4588,2022,5.7533
4609,2022,-14.0844
4702,2022,-14.685
4706,2022,-10.4854
4707,2022,2.2724
4711,2022,-16.3609
4714,2022,-26.9457
4716,2022,2.9904
4720,2022,-13.8805
4721,2022,-35.8169
4722,2022,-18.8316
4726,2022,-1.0555
4728,2022,70.6353
4729,2022,-17.2896
4735,2022,-29.1415
4736,2022,10.2297
4737,2022,4.6479
4739,2022,-36.6738
4741,2022,-2.1909
4743,2022,-14.6079
4744,2022,-30.8395
4745,2022,-1.1264
4746,2022,26.6903
4747,2022,52.7916
4749,2022,119.4419
4754,2022,4.6867
4755,2022,-31.793
4760,2022,-45.6902
4763,2022,81.5198
4764,2022,-7.166
4766,2022,-1.9816
4767,2022,0.367
4768,2022,70.7314
4770,2022,14.0495
4771,2022,-5.9093
4772,2022,10.8314
4804,2022,38.0599
4806,2022,-34.7113
4807,2022,-17.6294
4903,2022,-33.5065
4904,2022,6.2469
4905,2022,-4.2176
4906,2022,-10.1669
4907,2022,10.75
4908,2022,-1.6948
4909,2022,-32.3337
4911,2022,90.7145
4912,2022,-49.0063
4915,2022,3.2478
4916,2022,-15.9802
4919,2022,-14.8151
4923,2022,-13.7295
4924,2022,-12.384
4927,2022,-56.5305
4930,2022,-15.5843
4931,2022,110.8217
4933,2022,-9.1625
4934,2022,-29.9749
4935,2022,-27.8397
4938,2022,-0.0407
4939,2022,-32.3396
4942,2022,-24.1065
4943,2022,-58.4823
4946,2022,-11.1673
4950,2022,3.1325
4951,2022,10.0184
4952,2022,-25.9652
4953,2022,-0.349
4956,2022,-44.5109
4958,2022,9.5984
4960,2022,-25.4795
4961,2022,-52.3795
4966,2022,-62.4049
4967,2022,-49.8045
4968,2022,-57.532
4971,2022,-24.9894
4972,2022,-1.475
4973,2022,-9.7674
4974,2022,11.1948
4976,2022,-45.3491
4977,2022,19.6918
4979,2022,98.0098
4987,2022,27.6033
4989,2022,-42.9493
4991,2022,-20.5709
4994,2022,-34.6317
4995,2022,8.37
4999,2022,-5.2771
5007,2022,-6.936
5009,2022,79.1638
5011,2022,-30.2957
5013,2022,-3.7043
5014,2022,-6.5078
5015,2022,71.6543
5016,2022,-15.2371
5201,2022,6.0241
5202,2022,-5.9159
5203,2022,-5.0949
5205,2022,311.0565
5206,2022,8.6719
5209,2022,30.01
5210,2022,-11.9888
5211,2022,-5.2909
5212,2022,-16.3928
5213,2022,9.2726
5215,2022,-36.8057
5220,2022,-14.2007
5222,2022,-33.3056
5223,2022,-32.0739
5225,2022,71.7052
5227,2022,-30.0943
5228,2022,7.6703
5230,2022,-24.5029
5234,2022,-54.9462
5236,2022,-49.7878
