coid,year_q,RET,ROA,EPS,ROE,OM,FCF,BIAS,PPO,K,RSI,SIZE,LEV
2618,2022Q3,-16.4446,2.86,1.21,7.49,8.04,40.06089693134435,-31.072542456024955,-4.5234603503924085,56.09650406097396,23.091000296222045,19.580367419943904,71.1
2618,2022Q4,0.7157,3.37,1.34,8.28,7.1,26.111358733848324,-31.21190245914662,0.3070107768781466,43.28073864711877,51.71572786828842,19.582367316660932,69.88
2618,2023Q1,-5.124,1.7,0.84,4.88,14.12,22.81833616757408,-34.389310530320564,-1.4509329559824131,41.20888167645661,44.49011124959384,19.59991496328121,69.73
2618,2023Q2,17.2312,3.95,1.95,11.2,15.09,29.805926302199254,-2.726717821078492,6.370296990833879,64.24587411919185,61.28319484138456,19.58945525792446,67.68
2618,2023Q3,-5.5555,6.14,3.05,17.17,14.97,19.57431619427074,-25.80473433802605,-1.1525239558745748,26.796603291473005,33.44964789648795,19.5927209569274,66.17
2618,2023Q4,0.4793,7.97,4.01,21.67,14.76,2.592937516098406,-21.54031824250314,0.0122077791174518,45.75453689302428,52.125793350126735,19.615155505337533,64.56
2618,2024Q1,1.5899,1.76,0.87,4.56,12.82,24.261809020630675,-20.31395021503249,0.0713928335042064,41.84497904701904,55.2659548220088,19.645995507841477,67.76
2618,2024Q2,6.5642,4.39,2.31,11.43,15.59,0.8175928977069717,-4.84498986852778,1.856667378139216,55.43327328829812,60.95636366543506,19.662490287835624,66.15
2618,2024Q3,6.0819,7.53,3.98,18.77,17.64,9.03296890394276,-1.7233257986025114,1.3167188155946643,58.75679353764373,70.01558032424687,19.61663622929332,62.2
2618,2024Q4,6.7389,9.75,5.37,24.45,17.5,4.011909059097132,16.22624260346783,0.2672494390143772,64.9840522517487,40.26161323567741,19.68391556499345,62.75
2618,2025Q1,-5.6979,2.02,1.1,4.95,15.2,31.708444781335988,6.275938380581018,-1.1409520472927512,43.88999865297324,29.18028011377033,19.697352405309758,65.44
2618,2025Q2,-2.3255,4.24,2.34,9.95,17.02,4.493484523199985,4.547874341872371,-1.1236587329194634,37.03613153993503,48.15500738266837,19.68711488888184,61.88
2618,2025Q3,-1.9306,6.3,3.43,14.41,16.41,-3.883924134837961,6.192322378708017,-0.4967345993046573,51.7545908820234,42.00822109795828,19.675327314497903,59.97
2618,2025Q4,7.1849,8.61,4.84,19.73,16.44,1.89821126249534,1.8721622819364188,1.1573672409745934,41.05048362708845,60.70538008772065,19.714919510106416,59.65
2630,2020Q1,-24.3697,-0.34,-0.18,-1.36,-2.13,1.553623560044185,-82.27349194905071,-8.570570697915976,34.79386607450295,46.90145334159449,15.3659629295545,66.64
2630,2020Q2,5.7143,0.39,0.05,0.4,-0.41,1.3843613583536485,-78.12064407594328,1.136567260848858,70.9682250136787,55.45244810931362,15.372669848629934,66.27
2630,2020Q3,-4.1914,1.09,0.27,2.04,0.05,31.434738397365813,-78.88968997837058,-0.4806818842491311,43.26872681873352,42.011423079052406,15.3780534892346,65.9
2630,2020Q4,6.4419,1.47,0.32,2.62,-1.03,1.5992668518994142,-74.98678202355204,0.9114928816206146,58.32225549971282,51.89999957823639,15.293779314066889,62.69
2630,2021Q1,1.7391,0.64,0.18,1.47,-0.31,36.96309894579536,-74.69838981014179,1.0583515517047497,49.836937420139854,58.207138288934544,15.364019852379776,65.12
2630,2021Q2,32.3699,1.55,0.45,3.38,-0.47,-25.25276758754072,-66.98870463830809,6.901440150394262,49.55146336664768,56.356041427190576,15.370492284602316,59.41
2630,2021Q3,-3.2086,1.65,0.44,3.36,-0.39,-7.511971435986305,-73.91011776015381,-0.0971171741888097,28.879387862572585,55.52312965677565,15.366084273124969,59.21
2630,2021Q4,-0.7936,2.12,0.53,4.3,0.18,5.304994224903008,-71.66065849555395,-0.193265405903455,42.85072586885611,47.683701053132815,15.371644102525886,58.99
2630,2022Q1,-3.117,-0.18,-0.09,-0.72,-1.33,-10.282334789252031,-71.81446767603941,0.2603274956378777,43.37193095381163,51.686671337549775,15.371963219142938,60.02
2630,2022Q2,-6.8869,0.28,0.02,0.14,0.27,6.094451911287999,-74.12160538332132,-1.3739463533629843,38.152388956703945,38.87614252148695,15.391019539037528,60.39
2630,2022Q3,-1.7494,0.52,0.05,0.45,0.61,9.163463233997533,-72.25666906993511,-0.3981316219163495,63.358967129236746,42.16650008047732,15.428714968231445,61.61
2630,2022Q4,-2.3392,0.79,0.08,0.7,0.95,4.915389583812349,-72.4873828406633,-0.5629457499075953,51.32097980614589,34.62597414476534,15.406983258021048,60.81
2630,2023Q1,8.7903,0.23,0.02,0.14,0.92,4.31007765905692,-68.44989185291998,1.788215937721718,55.04703416344114,52.46226943580784,15.439737767615698,63.17
2630,2023Q2,38.2078,-0.15,-0.16,-1.34,-0.37,-5.461760568825353,8.531602980052872,8.414422064977895,68.86461925251665,67.51869390459926,15.52128212627234,62.89
2630,2023Q3,-1.7084,0.98,0.15,0.95,1.44,-100.48943910801688,-31.6702715693343,-1.1580626372020313,30.14084585779612,40.40171328507681,15.563693896295677,40.57
2630,2023Q4,3.0219,1.73,0.31,2.13,1.96,-5.673167340630557,-31.47801009372747,0.3012347706177773,38.494426035420815,56.86829421994529,15.516074819266136,37.3
2630,2024Q1,11.0414,0.77,0.18,1.13,4.18,4.834122320359673,-31.74717615957703,2.2086258093341464,29.10245619691528,65.29067891692345,15.642981867084863,45.8
2630,2024Q2,-2.7501,1.59,0.38,2.35,4.42,-10.689961855445974,-27.84426820475847,-1.3316249009737409,39.96396106872331,42.17200229092949,15.677725694937635,46.97
2630,2024Q3,0.2915,2.27,0.54,3.28,4.09,6.375023088865925,-36.20764239365538,1.883481982494356,36.66698503936125,58.17590258808072,15.6811575226619,46.79
2630,2024Q4,29.8678,3.03,0.67,4.07,3.8,5.05421375709942,-27.017543859649123,4.076125018935885,28.842492965745183,85.10555810001554,15.567648873873583,39.84
2630,2025Q1,1.6438,0.6,0.14,0.88,3.67,7.833439123343737,-32.285508291276145,1.547108173231506,44.38931190528891,46.20814345176439,15.69036913623204,48.32
2630,2025Q2,-2.2664,2.18,0.55,3.31,6.13,10.617711543961107,-34.842585916846915,-1.6075966887064004,41.7649673801014,35.9300552901837,15.636947916193895,44.4
2630,2025Q3,-14.7976,3.47,0.89,5.31,6.38,2.5354330816586814,3.321316991107905,-1.6623212604294506,50.57041204939609,43.70670103571474,15.654971980427344,44.04
2630,2025Q4,2.1569,4.18,1.0,5.98,5.33,-0.2444052435765004,-1.6005767844268264,1.251921173645394,30.442307507726632,51.46477510399785,15.558932010788688,37.92
2633,2020Q1,-16.6667,0.55,0.2,1.58,31.42,84.80867699420943,-14.198227701096783,-5.007702736804612,33.0624678522127,32.61903088247782,19.89131268732318,83.41
2633,2020Q2,-3.1832,0.91,0.28,2.29,23.27,244.6388557029587,8.920282615673694,0.4347791219456366,59.18634097029821,48.00542748680064,19.887443296829986,84.81
2633,2020Q3,-2.6152,1.58,0.58,4.73,26.78,-97.46057972021144,-2.368475152109702,-0.5721001984070269,30.265796846586607,51.65855300679616,19.863232014067684,84.04
2633,2020Q4,0.7949,2.43,1.04,8.28,30.17,11.0986253084979,-2.18814355837514,0.6081483583266567,38.18864997978522,72.46849069298743,19.87362148904274,83.61
2633,2021Q1,4.3117,0.58,0.24,1.94,32.16,-1.1575332900525996,-2.981602570807209,0.6243550527712076,47.72893792575482,63.50382890838983,19.877775772510976,83.36
2633,2021Q2,1.528,0.97,0.33,2.74,15.56,278.6923885900388,-7.74235664539957,0.4286953930565978,53.08025783752825,53.87956216697035,19.86844612153684,84.47
2633,2021Q3,-1.9869,1.42,0.48,3.95,2.24,-87.04610582679709,-5.36197960810339,-0.0554942065160341,55.224193798828985,44.60101095364748,19.90275504951989,84.81
2633,2021Q4,-0.1686,1.92,0.64,5.24,10.98,171.5949360058012,-5.36197960810339,0.1145493842790733,51.6495177172174,60.05871455545311,19.87441653603082,84.16
2633,2022Q1,-2.369,0.4,0.1,0.82,27.12,292.93002424156947,-7.7784229641464755,-0.0376113023001553,49.18399936508352,48.407165707260205,19.87572214467836,84.05
2633,2022Q2,1.2636,0.77,0.15,1.27,15.79,94.22200005370853,-10.339131595177218,0.2873270422959098,41.55618983691704,52.623846909564506,19.80539839271436,83.89
2633,2022Q3,-2.3972,1.4,0.38,3.21,20.68,11.179787251881454,-6.335770214270007,-0.4043254912124686,54.72275318435084,50.51827463164916,19.80019098991381,83.47
2633,2022Q4,-0.6907,2.11,0.67,5.58,26.72,3.51075773124839,-5.542311201837938,0.0160658268437511,55.84560690791527,48.01605467209693,19.8083245241966,83.2
2633,2023Q1,2.8911,0.86,0.38,3.11,42.85,-1.6315781025628993,-0.6012255335110283,0.6333892246896969,58.26669986397052,63.50372020483687,19.81577012772473,82.8
2633,2023Q2,-1.2288,1.62,0.67,5.58,41.81,112.30503279726432,5.638247609704719,-0.0041997354227754,58.90726019941869,45.998931847742455,19.795533789628777,82.99
2633,2023Q3,0.6721,2.28,0.89,7.36,41.03,35.80882815623293,0.5889629851370685,-0.0616776807053971,36.38056782960277,45.250762487376086,19.79572526727557,82.68
2633,2023Q4,1.9932,3.31,1.39,11.29,41.22,110.23579170982867,3.077538978673976,0.3701857034973271,51.15304002355396,72.95782732757492,19.81371292738065,82.29
2633,2024Q1,-0.331,0.85,0.37,2.91,44.0,20.775941765872304,1.093891447593836,0.2495317896325043,47.3193170269142,54.97282455935319,19.81171844761493,81.73
2633,2024Q2,1.3332,1.58,0.66,5.28,41.83,43.804465105264754,2.1037483725073582,0.1070130817357719,47.14760317593971,60.829801907884686,19.80815780041232,82.69
2633,2024Q3,-1.0037,2.31,0.91,7.18,40.74,53.30458356938158,2.825074747445605,0.1253139630592926,58.69799411870896,49.03963499821648,19.76383904976072,81.55
2633,2024Q4,-1.5929,2.99,1.15,9.0,40.42,21.003948292742617,-3.4143983957701414,-0.2462523351878577,35.93204622079058,39.92336315920751,19.76581792938507,81.22
2633,2025Q1,-2.9088,0.82,0.33,2.55,42.88,12.798166900634486,-7.237428182942803,-0.538569520947686,49.56307506286728,36.53032621513274,19.78035070540716,81.02
2633,2025Q2,2.9143,1.57,0.62,4.92,40.48,57.445195833122206,-1.8635466896529345,0.962281072174222,64.36849330536738,49.11920671074774,19.78212614357253,82.15
2633,2025Q3,1.8114,2.34,0.89,7.0,39.53,18.374631175795862,1.3463556788222195,0.2082301500623442,48.33650457573671,56.806621744656894,19.74451249440744,81.06
2633,2025Q4,0.179,3.07,1.17,9.09,39.34,26.52368570744957,0.9856924913530964,0.1565555799888269,47.47686821139444,56.24627219775816,19.75779146800252,80.89
2634,2020Q1,-14.992,0.2,0.06,0.36,0.13,-19.621323759159388,-55.55980495267234,-4.799987496610376,32.83599344094251,27.13222861595185,17.66805781012371,68.65
2634,2020Q2,1.7064,0.8,0.31,2.07,1.63,80.33784308592503,-50.30117602065207,1.0268977943902629,57.63671032401062,55.89746034587607,17.676938572502642,70.8
2634,2020Q3,-11.4064,0.87,0.3,2.0,1.37,13.528493187887566,-50.76011090926475,-1.2263866662856373,38.6974098570892,34.50449384183337,17.618428222398514,69.17
2634,2020Q4,1.0452,1.2,0.42,2.76,0.85,17.845878704657547,-49.631895974758585,0.3493830534040179,44.88483458072886,56.64863177483338,17.600252312163352,68.28
2634,2021Q1,-4.7855,-0.56,-0.28,-1.91,-5.12,25.765148848112247,-49.88048570609045,0.2867577505398822,37.80355782712064,46.03460813047968,17.549735774911696,67.25
2634,2021Q2,4.6679,0.44,0.15,1.0,-1.64,-57.08825278606021,-49.36418395640119,1.0740161629796268,45.24587924671946,52.94911999425366,17.580082679724217,67.37
2634,2021Q3,-1.2016,1.04,0.39,2.65,0.53,1.1706804793218475,-49.97609714121809,0.1884512398702051,39.17765786416575,64.65724548163188,17.569742803170502,66.94
2634,2021Q4,1.2069,1.57,0.59,3.95,2.07,13.772355370959158,-48.65665933645664,0.1614225804997655,50.053895114523215,47.90513668574092,17.52291466625175,64.85
2634,2022Q1,-0.6769,0.57,0.22,1.4,1.75,3.839448796947746,-48.65665933645664,-0.1558456212552605,43.59423075931559,46.49066755621956,17.496636884105914,63.28
2634,2022Q2,-5.132,2.1,0.85,5.49,4.78,-42.284995675625,-43.4171526914619,-0.9689685151082196,46.758009122438814,46.08253375335096,17.521978204027146,63.4
2634,2022Q3,-4.7887,3.56,1.46,9.2,4.82,55.14809680894184,-40.26197533224975,-1.6795479815827246,47.31267344726606,28.000561117047685,17.537778631393245,62.46
2634,2022Q4,7.036,4.21,1.73,10.79,4.98,-17.318986669167174,-36.819963667654655,0.927119696751476,41.31689212338676,66.59060692548523,17.569909903077317,62.93
2634,2023Q1,8.182,1.34,0.58,3.38,6.5,20.742165494374607,-26.39831723874176,2.478521687300021,49.82832798237959,58.100603082878855,17.615475670286862,63.37
2634,2023Q2,8.3034,3.09,1.38,8.11,7.63,10.438835188362493,6.033081556554166,2.575960079405728,56.31980444548673,55.28865110802739,17.67063735987822,65.78
2634,2023Q3,-11.4518,4.47,2.08,11.96,7.06,29.709607778746378,-1.1377760780189288,-2.0300137218050787,36.47009955646518,32.27255923311843,17.757196224318136,67.22
2634,2023Q4,3.4747,5.62,2.36,13.52,7.14,2.2717799904523,-3.489817382158912,0.629670634282115,37.80636363427968,65.0648678639876,17.596572145551868,61.02
2634,2024Q1,5.9417,1.9,0.85,4.59,7.27,0.8378827270548154,-5.287312362558563,1.3856394555448908,40.0202093755347,64.83887908250063,17.60983194192181,59.59
2634,2024Q2,0.9452,3.16,1.46,8.01,7.18,11.449559473717812,-3.853140835643944,-0.7665998130891307,40.29741900862417,48.93395377538216,17.68920512404444,64.21
2634,2024Q3,-2.8225,3.75,1.72,9.39,6.49,2.28087177384572,-10.794531025910704,0.4805147614981435,50.65867279072055,49.82448648317898,17.722305641592353,64.96
2634,2024Q4,4.1813,5.09,2.3,12.27,5.64,-25.44099885368121,-16.990152022181864,0.9147838280834698,32.46100554819272,65.818793044748,17.715010151804478,63.05
2634,2025Q1,10.9976,0.6,0.25,1.3,2.63,3.6130322782610538,-9.398604073047135,4.253277909356052,53.640358285317575,51.47276252662503,17.770696993810972,64.55
2634,2025Q2,0.6994,0.32,0.01,0.08,3.24,22.726069845207505,-20.04971794626637,-0.8792398915826057,34.651993352877874,37.28033744661719,17.738013833011156,66.91
2634,2025Q3,-9.7757,0.88,0.22,1.17,2.75,2.3515600546771007,7.658475953724056,1.8656214310027128,47.44800079717404,43.2863998292784,17.757810437855472,67.01
2634,2025Q4,-2.1276,2.05,0.78,4.06,3.3,6.199536841909319,-3.24122765082704,-0.2604437930126313,26.796603291473005,47.67975139631969,17.803097870290003,66.91
2636,2020Q1,-16.044,0.5,0.19,0.86,1.62,4.066288810668282,-82.47968222690818,-5.038836327383647,39.78016978940072,36.04618556661731,15.601246086304943,57.89
2636,2020Q2,3.3962,3.43,1.65,7.73,4.05,6.098010498092503,-74.87119817277501,3.61057208179246,71.47354895105134,76.47644084203071,15.645769807459011,60.33
2636,2020Q3,-2.2378,6.11,3.07,13.93,4.65,0.1926813454865659,-66.43053617522101,-0.8023223491044512,57.82239231518204,53.08918849764478,15.722075597557978,59.67
2636,2020Q4,11.5488,8.77,4.72,19.49,4.59,-7.347792886691909,-59.95143647287322,1.294529050562919,51.09367490194582,53.193294683730365,15.858594344313229,57.18
2636,2021Q1,21.7201,5.03,3.16,10.85,7.63,-3.940968044241891,-46.14619880433862,6.191043900622473,53.32618362071366,74.45852100747963,15.963936154425529,52.91
2636,2021Q2,45.91511799999998,19.49259999999995,16.62,35.846199999999804,9.67,-9.566505497017356,154.1263394721317,8.414422064977895,71.33569637299999,82.23678931447235,16.401914345165693,40.96
2636,2021Q3,-18.2411,19.49259999999995,22.4,35.846199999999804,11.81,-3.020823899501213,45.40823529236936,-2.830967980619433,33.23127443359552,39.19917050322347,16.54043714831691,41.46
2636,2021Q4,-1.444,19.49259999999995,28.18679999999993,35.846199999999804,12.0,-0.9692920155065128,37.844332199490886,-0.1864581103793463,42.2470932724925,45.641618785634805,16.625161174399032,38.49
2636,2022Q1,-7.8948,5.53,6.45,8.7,12.0,-2.015265240127312,23.697307161337,-2.2841819670896912,36.910325606465776,37.84838294195999,16.69266034513629,35.21
2636,2022Q2,-26.910862,11.93,14.11,20.5,10.54,30.11470533168647,-3.526799844858256,-6.39232761086835,45.75843679389257,34.91487845252571,16.70373929901705,45.49
2636,2022Q3,-19.5431,14.83,17.15,24.82,9.81,-13.495390289716084,-29.041970002957207,-4.347770830147168,35.80917122568089,33.79731430162865,16.678445797757682,42.97
2636,2022Q4,-3.3078,15.6,18.03,27.5,8.99,31.05352186639772,-14.939525926058018,0.6466838781904771,52.76148946525614,53.88487255166533,16.693501713733315,49.33
2636,2023Q1,13.3333,1.62,1.81,3.0,8.48,21.87480046768148,-6.097635277211853,2.646942031642318,52.00159540072155,61.13806163732689,16.668348601146985,50.53
2636,2023Q2,0.9972,4.83,5.6,9.0,8.24,13.523880394282944,-8.906235836257109,-0.3246487955384473,42.62872733157503,47.48105531351866,16.659547817407702,48.64
2636,2023Q3,3.3556,8.21,9.63,15.29,6.12,15.181646977183611,-1.0748469758505066,0.5957713328515689,47.74763528967494,50.501092753560606,16.66410535161282,47.95
2636,2023Q4,12.5976,9.52,10.76,17.24,6.18,14.020549769159189,15.776756378421023,0.6327618238495182,56.9416962581959,45.00692073990688,16.619757031023664,45.76
2636,2024Q1,3.04,1.8,1.88,3.21,4.62,5.278846457353153,26.72881252665569,1.190433886592341,46.64134982390194,51.29184692661512,16.684560728862184,48.55
2636,2024Q2,-9.5408,4.05,4.72,7.37,4.58,-7.154261902435113,34.38187754204357,-1.396753134875066,39.75694532228354,40.42174208636332,16.80485220489351,49.61
2636,2024Q3,-0.7813,5.85,7.02,10.87,4.72,8.759804451963841,22.523341848296933,1.1087684646205955,39.10102480326808,58.69896944766614,16.828738142142655,52.29
2636,2024Q4,1.3978,7.68,9.39,13.93,4.37,-5.176343280975961,13.9043560057242,0.2354484690479142,38.32117057109484,57.90458788984694,16.863217965900088,50.25
2636,2025Q1,-7.797,1.46,2.02,2.71,4.69,6.66587445859549,6.340452912845707,-0.501335371311469,51.03301142477533,27.28626061327486,16.896466081594767,52.06
2636,2025Q2,-5.9207,3.25,4.54,6.38,4.05,28.663190107584587,7.142910215430054,-0.6158706604717399,44.82432064437084,43.94967139681488,16.872279838880328,56.93
2636,2025Q3,-1.8233,4.29,5.81,8.15,3.57,1.122339599920413,4.022242927602002,-0.4808943919183732,40.33123043119536,44.27591651203628,16.86068687709874,55.54
2636,2025Q4,0.0001,5.54,7.74,10.49,3.6,-6.963877253645682,-0.4358531978666555,0.0084358452603615,35.045947391337066,57.44379156677568,16.929973151692295,55.37
2637,2020Q1,-20.5128,0.21,-0.18,-0.43,8.1,157.2036050986723,-77.31324930833078,-6.849965887064005,28.98843713297012,33.976287994840405,18.29467927303298,66.68
2637,2020Q2,9.4925,0.18,-0.61,-1.5,6.27,-202.2575755518724,-74.08545957577621,1.177559900939775,61.72201929843883,58.25799758000827,18.282747873305187,67.63
2637,2020Q3,-5.8316,0.57,-0.43,-1.11,9.89,70.49618230461002,-75.28435290501076,-0.8412295978796084,48.11763150459871,44.12275214117631,18.25656809810425,67.8
2637,2020Q4,9.1518,1.32,0.15,0.4,12.55,-57.03476072366501,-72.27174915462649,1.5467697436311316,51.56005571077164,57.17054532038443,18.227236700999548,67.85
2637,2021Q1,28.5459,1.29,1.19,3.2,27.96,115.98113730741083,-59.406701506301886,5.9515440878618575,61.25108268232409,79.2451894781972,18.25254021932697,65.63
2637,2021Q2,45.91511799999998,3.42,3.29,8.87,34.39,3.927009303813641,25.299723332308627,8.414422064977895,67.11363230092171,70.345472361738,18.23204634302169,65.22
2637,2021Q3,-9.6088,6.86,6.87,17.63,38.93,41.97975976989393,-6.686135874577315,-0.3980414579053334,35.322675926169104,56.05281399549485,18.237202698683333,61.95
2637,2021Q4,11.6278,10.84,11.05,26.81,43.08,36.80261022493261,-5.871503227789733,1.56088987773677,47.69759610773109,56.8034347124684,18.23554506723462,57.86
2637,2022Q1,-3.8932,3.33,3.59,7.17,44.58259999999995,60.35177622696551,-0.3381494005533336,-0.5096394721412336,48.884364076204,46.38739565243083,18.292826281310973,54.86
2637,2022Q2,-26.910862,8.36,9.3,17.79,44.58259999999995,83.42261989965304,-20.85766984322164,-8.26650007015883,45.44016430477231,27.16165091750663,18.33448424213449,53.14
2637,2022Q3,-10.7079,11.19,12.71,22.52,44.58259999999995,25.54775446897238,-37.042729787888106,-2.8473102846106544,41.10292045400125,32.87494489323397,18.403452394557743,49.91
2637,2022Q4,-0.8077,13.11,14.16,25.74,44.58259999999995,37.24897011304332,-25.238241623117126,-0.0955666656628885,51.48005733012829,44.918185998753785,18.359623356631445,49.95
2637,2023Q1,-5.5883,0.3,-0.18,-0.29,9.7,51.88787689247604,-21.82600676298801,-0.1911465392365391,47.302193903465,45.7279005242835,18.330931721209723,48.94
2637,2023Q2,-4.3137,2.41,1.87,3.03,18.81,130.3430814836519,-33.39993851829081,-2.410410318442924,34.187089285732874,28.659763902807978,18.32035336301716,50.12
2637,2023Q3,5.5553,3.33,2.46,3.89,16.23,6.094184945684863,-33.87642176452505,0.4459272258012715,43.05328316640205,48.07569799418179,18.341943788413342,48.82
2637,2023Q4,7.2163,5.48,4.38,7.1,20.45,48.27018337285951,-29.03473716569321,0.7512668208774178,43.36728509712326,51.5156369614944,18.290564006181125,48.75
2637,2024Q1,-4.886,2.11,1.99,3.18,30.82,9.213386632626015,-20.304334460498,1.2770226151972457,56.5671448760884,47.29409477096203,18.337970648628005,47.41
2637,2024Q2,-8.9447,4.45,4.29,6.78,34.7,64.05263705116788,-3.458346142022748,-0.62547586550573,51.62059073747698,48.477272053068376,18.35023121920385,46.99
2637,2024Q3,13.5416,6.75,6.38,10.21,35.11,42.03011408441,8.330771595450356,3.688320092016912,50.417946236460615,85.10555810001554,18.31091047516497,46.11
2637,2024Q4,-9.3961,8.5,8.08,12.39,33.31,17.333803077698136,-4.165385797725178,-0.621927253879295,44.38637018602888,52.56767364463999,18.329084750012147,42.58
2637,2025Q1,-15.199,0.14,-0.24,-0.34,5.71,64.68016115888511,-0.1998155548724184,-0.635735978872729,47.82112439331245,37.792537337538285,18.306318702516776,41.28
2637,2025Q2,-9.5245,1.01,0.38,0.6,11.51,73.20034817435726,-16.692284045496464,-1.891620428710564,45.36219401836294,35.55399008798405,18.18250919836872,45.47
2637,2025Q3,-3.1354,3.12,2.44,3.74,18.4,11.71767676666424,-9.775591761450968,-0.3300883367870242,44.555880212248255,46.666733505504176,18.17950700888547,42.55
2637,2025Q4,3.5062,5.8,5.27,7.83,23.9,18.21665594213625,4.365201352597607,1.2160153662229711,49.33447384176561,52.086263063902734,18.212842159331167,40.67
2642,2020Q1,-11.8136,1.61,0.57,3.09,7.12,21.78644056932364,-19.70815908888692,-3.953778294437402,41.072013418272185,46.97433351934689,15.084675981958688,49.22
2642,2020Q2,2.3289,3.19,1.15,6.0,6.77,13.457075857999603,9.155618827297808,1.5537198885971546,62.67313761052628,54.23236441917211,15.113197177673516,47.53
2642,2020Q3,-2.2222,4.47,1.63,8.39,6.12,3.5012520630024726,3.354390960049823,-0.9264584199611766,41.423280691335016,42.72206495923504,15.147082066267822,47.69
2642,2020Q4,1.1889,5.95,2.19,11.26,6.14,2.938077233000682,6.664293976332409,0.2259454413619662,44.35049920085278,63.61682335563199,15.161088908530743,48.33
2642,2021Q1,9.2622,1.63,0.64,2.9,7.28,3.009906468060345,9.013257407242634,1.6085132645840068,47.05798737386148,69.35168919020623,15.20032908057006,43.9
2642,2021Q2,45.91511799999998,3.45,1.47,5.95,7.63,4.912992020701519,188.2060049422042,8.414422064977895,66.58411042721096,82.00587749607934,15.347278994381504,40.84
2642,2021Q3,3.5325,4.72,2.07,8.4,6.89,21.36789184710138,144.1142450395943,-1.415664898462188,28.66925492051407,43.39279204046669,15.407148181084812,44.83
2642,2021Q4,-0.8277,5.73,2.52,10.16,6.37,5.870851135196142,130.34077764925706,-0.1605558964579601,33.48946368607272,43.10553341560657,15.427037686465848,45.1
2642,2022Q1,4.7873,0.84,0.38,1.41,4.21,2.8314905222321314,152.44238811282148,-0.0491063074817208,37.07957142134752,58.88719826491262,15.326116817479363,47.4
2642,2022Q2,-24.2394,2.4,1.12,4.37,5.11,20.66837325104324,71.93700507162559,-6.497842977306865,31.43051422735473,28.39456659677243,15.318570548469376,52.58
2642,2022Q3,-21.6404,3.19,1.46,5.79,4.66,10.612938802020896,48.44737076252336,-4.091645076424713,40.7867226266127,29.50312074614153,15.30638405454398,53.19
2642,2022Q4,9.2692,4.0,1.85,7.13,4.53,1.0301839614216826,65.63751223418454,0.9558300208143266,47.83257755542596,49.78850424099721,15.335238619436952,51.91
2642,2023Q1,-3.2685,0.12,0.02,0.07,0.69,2.988335588955521,56.561971705667766,-0.8898381164095448,34.00831126985752,42.00850555785421,15.347130053820942,46.12
2642,2023Q2,-0.3003,1.17,0.47,2.0,1.71,18.576275170112584,50.04893673814394,-0.2776785800110399,40.67198901756247,42.29939277357164,15.307100757650472,47.9
2642,2023Q3,-3.0011,1.98,0.8,3.46,2.41,4.391413415918059,38.090577453510086,-0.4219662398530072,33.9684930075195,32.13719235419411,15.290550874156366,48.75
2642,2023Q4,2.6217,2.46,0.99,4.27,2.56,4.4867740544688255,40.475131239434106,0.1493005689672434,39.97548183209974,48.19116539250948,15.285119575781964,48.82
2642,2024Q1,-2.9678,0.44,0.16,0.7,1.88,3.4910574693064,28.516771954800248,-0.9733930488114828,26.796603291473005,29.667148557266447,15.262971746821576,47.69
2642,2024Q2,-1.1785,0.81,0.29,1.27,0.79,16.255086410426856,30.260699350476028,-0.0943314983953566,41.19420939781555,45.55304484957641,15.280096787240009,50.03
2642,2024Q3,0.4311,0.92,0.3,1.3,0.18,7.213351102852715,22.039327342290235,0.685279157677824,44.28964746241831,78.69215621615398,15.271557401993295,50.66
2642,2024Q4,2.1038,0.15,-0.1,-0.44,-0.99,11.449941720606107,27.093157754248605,0.1771404589777427,36.44089869454255,60.81386982645831,15.267260675682646,52.0
2642,2025Q1,-11.2245,-1.01,-0.5,-2.34,-5.79,8.37467965146079,6.3439807812082885,-2.02671853818918,33.87175451530059,18.59206212788098,15.260061327130014,53.03
2642,2025Q2,-2.8336,-0.68,-0.39,-1.88,-3.96,11.365056023986584,-8.3548358394875,-1.5011742574760183,39.56273414927286,38.82988661242409,15.205779011906136,53.27
2642,2025Q3,15.931,-1.15,-0.64,-2.88,-3.42,8.551192892944092,7.48287214164961,2.446319699689393,49.82526233985727,65.32739746142839,15.24609879962707,47.91
2642,2025Q4,-2.9629,-2.0,-1.04,-4.85,-3.95,0.3044365131009581,-6.753269863866896,-1.367904638054624,30.120382205609943,38.939865426109975,15.212915467713426,49.26
2645,2022Q1,-5.019,1.43,0.86,3.05,9.55,9.389274796930938,-55.87038967495816,-3.761456205936847,40.11893251937189,26.761155950719907,16.94723624712539,56.09
2645,2022Q2,-2.8808,3.8,2.31,8.29,12.98,31.075860214739524,-58.72882337521412,-0.2246096845370235,50.004389074665525,41.84338720669175,16.949887715433263,56.96
2645,2022Q3,1.4493,6.71,4.07,14.17,13.59,25.227319924899906,-53.7909130257198,-1.344776285764153,63.81870036396758,31.618550407120743,16.934910209314285,53.46
2645,2022Q4,4.878,7.63,4.48,15.32,11.81,16.915199922247584,-50.97312056290824,0.9850249838163294,54.253434134872165,58.57081243448116,16.89625944111499,49.89
2645,2023Q1,43.8236,1.45,0.84,2.67,10.76,5.806949336145561,-41.31405313028971,1.440612439799034,59.01291686692351,59.00581774719914,16.980173377602902,51.48
